source	parcel_id	name	signal	mean	sem	t	p	dz	frac_sig_pos	frac_sig_neg	p_holm
model7	38	Supramarginal Gyrus, anterior division R	surprise	-0.0016292608367049527	0.012039220121223252	-0.13532943332706593	0.892828192721544	-0.017769625151104685			1.0
model7	40	Supramarginal Gyrus, posterior division R	rpe	0.0849279542764447	0.026949678234702564	3.151353182654502	0.002589898710620662	0.4137929450954964			0.3263272375382034
model7	40	Supramarginal Gyrus, posterior division R	urpe	-0.013128411419281649	0.017979861062155125	-0.7301731294751191	0.4682748242377437	-0.09587642900139824	0.050724637681159424	0.11594202898550725	1.0
model7	40	Supramarginal Gyrus, posterior division R	surprise	0.0026669692925787043	0.011880588564567342	0.22448124333946476	0.8231856186747651	0.029475831306820473			1.0
model7	41	Angular Gyrus L	rpe	0.18098065562599153	0.03073962565257306	5.887536096616144	2.1966996880440305e-07	0.7730713631795209			4.393399376088061e-05
model7	41	Angular Gyrus L	urpe	-0.05549769465133063	0.022704116528866232	-2.4443890860395436	0.017625855703697565	-0.3209640114090899	0.0	0.2625482625482625	1.0
model7	41	Angular Gyrus L	surprise	0.026158305481338767	0.009829742571303264	2.661138406381542	0.010098884237566655	0.34942459148796695			1.0
model7	42	Angular Gyrus R	rpe	0.043054819180039304	0.03007094633602837	1.43177466711298	0.15766916643492343	0.18800122419752213			1.0
model7	42	Angular Gyrus R	urpe	0.01911663066797704	0.02456102984971327	0.7783318038758953	0.43959251048202874	0.10219997274821699	0.11898016997167139	0.042492917847025496	1.0
model7	42	Angular Gyrus R	surprise	0.020049615095929882	0.012993709524776307	1.5430247272881872	0.128358865619362	0.20260907275455808			1.0
model7	43	Lateral Occipital Cortex, superior division L	rpe	0.3032992581053671	0.0377913479921525	8.02562687545171	6.23109816897988e-11	1.0538164364786848			1.3833037935135335e-08
model7	43	Lateral Occipital Cortex, superior division L	urpe	-0.09238219309235528	0.022299760662200806	-4.1427437043729185	0.00011490284500859655	-0.543968898073281	0.0	0.4421940928270042	0.01826955235636685
model7	43	Lateral Occipital Cortex, superior division L	surprise	0.015121782594685364	0.011164606592273018	1.3544393588531	0.18094120226816493	0.17784660073581027			1.0
model7	44	Lateral Occipital Cortex, superior division R	rpe	0.2984505106216697	0.03576281524982142	8.345274513117644	1.8404478753491925e-11	1.0957882275526358			4.159412198289175e-09
model7	44	Lateral Occipital Cortex, superior division R	urpe	-0.05287091158232036	0.0221734172362367	-2.384427759556906	0.020456162782063622	-0.31309070351911755	0.020017406440382943	0.3263707571801567	1.0
model7	44	Lateral Occipital Cortex, superior division R	surprise	0.014389441378056393	0.013253251368776925	1.085729152618066	0.2821693522784959	0.14256322208208755			1.0
model7	45	Lateral Occipital Cortex, inferior division L	rpe	0.24708185274209965	0.027315175320439044	9.045589121927268	1.3008062320970934e-12	1.1877440407149797			2.991854333823315e-10
model7	45	Lateral Occipital Cortex, inferior division L	urpe	-0.0996081964130386	0.017912854028672886	-5.560710551964357	7.448438039540671e-07	-0.7301570667438588	0.0	0.6778656126482213	0.00014375485416313495
model7	45	Lateral Occipital Cortex, inferior division L	surprise	0.0002106174550194873	0.010609177726541305	0.01985238257368233	0.9842304620769263	0.002606745539516745			1.0
model7	46	Lateral Occipital Cortex, inferior division R	rpe	0.2930032989319228	0.03368645941133377	8.697954728757935	4.825264812456767e-12	1.1420974086085602			1.1049856420525996e-09
model7	46	Lateral Occipital Cortex, inferior division R	urpe	-0.1328103401256002	0.023645575388944032	-5.616710016187567	6.049021654556094e-07	-0.7375101566330641	0.0	0.838074398249453	0.00011795592226384384
model7	46	Lateral Occipital Cortex, inferior division R	surprise	-0.0022347275573101374	0.011428696055642527	-0.19553652896445844	0.8456683295063333	-0.02567520411209486			1.0
model7	49	Frontal Medial Cortex L	rpe	0.2714993712240472	0.036970810397578165	7.343614281223118	8.509904434299424e-10	0.9642637955651232			1.8211195489400768e-07
model7	49	Frontal Medial Cortex L	urpe	-0.21660523253546485	0.029823751599021158	-7.262843234738248	1.1603526042403628e-09	-0.953658037572848	0.0	0.9302325581395349	2.4483439949471655e-07
model7	49	Frontal Medial Cortex L	surprise	0.011570925362804164	0.016024891521316375	0.7220595126907707	0.4732098160837652	0.09481105892385466			1.0
model7	50	Frontal Medial Cortex R	rpe	0.24734206327815103	0.028763963698206507	8.599025707071565	7.018582440474485e-12	1.1291073916646208			1.6002367964281825e-09
model7	50	Frontal Medial Cortex R	urpe	-0.16029061025066174	0.02478204731094092	-6.468013245213027	2.4361861742044704e-08	-0.8492917469183605	0.0	0.7962962962962963	4.994181657119164e-06
model7	50	Frontal Medial Cortex R	surprise	0.010879723983569567	0.011373740330258892	0.9565651815194833	0.342826405041987	0.12560316178313638			1.0
model7	51	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex) L	rpe	0.12492374607277906	0.05523430417852887	2.2617057991533533	0.0275472643210434	0.29697652066497493			1.0
model7	51	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex) L	urpe	-0.08222201998565692	0.03440840051940462	-2.38959145861162	0.020197312088192483	-0.3137687304223532	0.0	0.25980392156862747	1.0
