trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime
1,1,0,2,1,0,1,0,2,0,1,NaN,0.35,2@,4$,0,0,21269.4442902,0.00271839999913936,3.47770013161789,4.98543309999877,5.33521919999839,1.8575190683805,6.48552980000022,7.22228203105988,3,0,1,1,1,1,8.22228203105988
2,1,0,2,1,0,1,0,2,2,0,NaN,0.5,4$,2@,0,0,21269.4442902,8.23065809999753,11.1003976227657,12.634861999999,12.4988988999976,1.39850127723184,14.1349491999972,15.2427180700288,3,0,1,1,2,1,16.2427180700288
3,1,0,2,1,0,1,0,2,1,1,NaN,0.5,4$,2@,0,0,21269.4442902,16.2507466999996,19.3722912481753,20.8752224999989,21.064983799999,1.69269255182371,22.3753161999994,23.0626988662298,3,0,1,1,3,1,24.0626988662298
4,1,0,2,1,0,1,0,2,2,2,NaN,0.35,2@,2@,1,0,21269.4442902,24.0747033000007,27.5961483379469,29.0990644999983,29.8881524999997,2.29200416205276,30.5991979999999,31.7658337285575,3,0.25,0.75,1,4,0,32.7658337285575
5,1,0,2,1,0,1,0,2,1,0,NaN,0.35,2@,2@,1,1,21269.4442902,32.782725699999,35.1763284688313,36.6791701000002,37.3344770000003,2.15814853116899,38.1794329000004,38.8159542033063,3,0.4,0.6,2,4,1,39.8159542033063
6,1,0,2,1,0,1,0,2,0,2,NaN,0.5,4$,4$,1,1,21269.4442902,39.8226512000001,42.2580048041564,43.7614087999973,44.4555080999999,2.19750329584349,45.2614474999973,45.9824934732169,3,0.5,0.5,3,4,1,46.9824934732169
7,1,0,2,1,0,1,0,2,2,0,NaN,0.5,4$,2@,0,0,21269.4442902,46.9959266999977,51.4684016129395,52.9710530999982,53.9331652000001,2.46476358706059,54.4710892999974,55.7760607333694,3,0.428571428571429,0.571428571428571,4,4,1,56.7760607333694
8,1,0,2,1,0,1,0,2,0,2,NaN,0.5,4$,4$,1,1,21269.4442902,56.7882652000008,59.4676873441203,60.9702206999973,61.7269979999983,2.25931065587793,62.4702589000008,63.700899745385,3,0.5,0.5,4,5,1,64.700899745385
9,1,0,2,1,0,1,0,2,1,0,NaN,0.35,2@,4$,0,0,21269.4442902,64.7124240999983,68.3234503465719,69.8258623999973,70.7301640999976,2.40671375342572,71.3258993999989,72.5387194826799,3,0.444444444444444,0.555555555555556,5,5,1,73.5387194826799
10,1,0,2,1,0,1,0,2,2,2,NaN,0.35,2@,4$,0,1,21269.4442902,73.5539157999992,77.2160862214805,78.7183330999978,79.5092686999997,2.29318247851916,80.218372299998,80.7909744867393,3,0.4,0.6,5,6,0,81.7909744867393
11,1,0,2,1,0,1,0,2,1,1,NaN,0.5,4$,2@,0,1,21269.4442902,81.7947400999983,83.8103209850306,85.3129823999989,86.359306899998,2.54898591496749,86.8130204000008,87.7330757702948,3,0.363636363636364,0.636363636363636,5,7,0,88.7330757702948
12,1,0,2,1,0,1,0,2,2,2,NaN,0.35,2@,2@,1,1,21269.4442902,88.7366989000002,91.6483885658781,93.1510049999997,94.0803744000004,2.43198583412232,94.6510440999991,95.5612116684824,3,0.416666666666667,0.583333333333333,5,8,1,96.5612116684824
13,1,0,2,1,0,1,0,2,0,1,NaN,0.35,2@,4$,0,0,21269.4442902,96.5752553999992,101.349533172408,102.851804599999,104.125602100001,2.77606892759286,104.351838399998,105.473957006263,3,0.384615384615385,0.615384615384615,6,8,1,106.473957006263
14,1,0,2,1,0,1,0,2,1,2,NaN,0.15,2@,2@,1,1,21269.4442902,106.484375399999,108.873211364938,110.375663999999,111.362213299999,2.48900193506051,111.875703599999,112.469730840734,3,0.428571428571429,0.571428571428571,6,9,1,113.469730840734
15,1,0,2,1,0,1,0,2,0,0,NaN,0.15,2@,4$,0,0,21269.4442902,113.474253699998,116.104077388172,117.6069775,118.8750635,2.77098611182737,119.1070267,120.129741984689,3,0.4,0.6,7,9,1,121.129741984689
16,1,0,2,1,0,1,0,2,1,1,NaN,0.5,4$,2@,0,0,21269.4442902,121.133557499998,124.826389406197,126.3290671,127.431074099997,2.60468469380066,127.829104099997,128.820503560259,3,0.375,0.625,7,10,1,129.820503560259
17,1,0,2,1,0,1,0,2,2,0,NaN,0.5,4$,4$,1,0,21269.4442902,129.8240993,134.19941888961,135.7018512,136.079646599999,1.88022771038959,137.20189,137.935193115965,3,0.411764705882353,0.588235294117647,7,11,0,138.935193115965
18,1,0,2,1,0,1,0,2,0,2,NaN,0.5,4$,2@,0,0,21269.4442902,138.947990799999,142.597129984188,144.0995515,144.761161399998,2.16403141581031,145.599591800001,147.093492768221,3,0.388888888888889,0.611111111111111,8,11,1,148.093492768221
19,1,0,2,1,0,1,0,2,2,1,NaN,0.15,2@,4$,0,0,21269.4442902,148.106422299999,150.188198734526,151.690840200001,152.2068101,2.0186113654745,153.1908798,154.254664690532,3,0.368421052631579,0.631578947368421,8,12,1,155.254664690532
20,1,0,2,1,0,1,0,2,0,2,NaN,0.5,4$,2@,0,0,21269.4442902,155.263014299999,159.323195201643,160.825667699999,161.356406399998,2.03321119835527,162.3257084,163.316659546308,3,0.35,0.65,8,13,1,164.316659546308
21,1,0,2,1,0,1,0,2,2,0,NaN,0.5,4$,4$,1,1,21269.4442902,164.321509599999,167.906970439995,169.409435099999,170.007071199998,2.10010076000253,170.9094731,171.554844434286,3,0.380952380952381,0.619047619047619,8,14,1,172.554844434286
22,1,0,2,1,0,1,0,2,0,2,NaN,0.5,4$,4$,1,0,21269.4442902,172.562370799998,174.821857776726,176.3240535,176.788068499998,1.96621072327252,177.8240941,178.805843788523,3,0.409090909090909,0.590909090909091,9,14,0,179.805843788523
23,1,0,2,1,0,1,0,2,1,0,NaN,0.35,2@,2@,1,0,21269.4442902,179.819237799999,182.23581163173,183.738022599999,184.661226299999,2.42541466826879,185.238062199998,186.472757738997,3,0.434782608695652,0.565217391304348,10,14,0,187.472757738997
24,1,0,2,1,0,1,0,2,0,2,NaN,0.5,4$,2@,0,0,21269.4442902,187.476334200001,190.134337197494,191.636740899998,192.334550199997,2.20021300250301,193.136848899998,194.000902188844,3,0.416666666666667,0.583333333333333,11,14,1,195.000902188844
25,1,0,2,1,0,1,0,2,1,0,NaN,0.35,2@,4$,0,0,21269.4442902,195.016570299998,199.331851360301,200.834347599997,201.482239199999,2.15038783969794,202.334386399998,202.947099798661,3,0.4,0.6,11,15,1,203.947099798661
26,1,0,2,1,0,1,0,2,2,2,NaN,0.35,2@,4$,0,0,21269.4442902,203.958210199999,208.335738915706,209.838702499997,210.751839699999,2.41610078429221,211.338742100001,212.832629255867,3,0.384615384615385,0.615384615384615,11,16,1,213.832629255867
27,1,0,2,1,0,1,0,2,0,1,NaN,0.35,2@,4$,0,0,21269.4442902,213.8362801,217.530857753147,219.033342999999,219.474243799999,1.94338604685254,220.5333823,221.040700859769,3,0.37037037037037,0.62962962962963,11,17,1,222.040700859769
28,1,0,2,1,0,1,0,2,1,0,NaN,0.35,2@,4$,0,0,21269.4442902,222.058374,226.893352375402,228.395811499999,228.806545899999,1.91319352459686,229.895850199999,231.341027035625,3,0.357142857142857,0.642857142857143,11,18,1,232.341027035625
29,1,0,2,1,0,1,0,2,0,1,NaN,0.35,2@,4$,0,0,21269.4442902,232.3512501,235.819457682046,237.3218609,237.655496699997,1.83603901795141,238.821900799998,240.059829646187,3,0.344827586206897,0.655172413793103,11,19,1,241.059829646187
30,1,0,2,1,0,1,0,2,2,0,NaN,0.5,4$,4$,1,1,21269.4442902,241.076097199999,244.346177409956,245.848635499999,246.2308553,1.88467789004426,247.348675699999,248.635881674563,3,0.366666666666667,0.633333333333333,11,20,1,249.635881674563
31,1,0,2,1,0,1,0,2,0,2,NaN,0.5,4$,4$,1,1,21269.4442902,249.650590900001,252.446293077588,253.948661899998,254.474852699997,2.02855962240938,255.4487037,256.663746807892,3,0.387096774193548,0.612903225806452,12,20,1,257.663746807892
32,1,0,2,1,0,1,0,2,1,1,NaN,0.5,4$,4$,1,1,21269.4442902,257.674863299999,260.064744063166,261.567359500001,261.930266799998,1.86552273683265,263.067398200001,264.465159721942,3,0.40625,0.59375,13,20,1,265.465159721942
33,1,0,2,1,0,1,0,2,2,0,NaN,0.5,4$,4$,1,1,21269.4442902,265.481933399999,268.134572390467,269.637234499998,270.206986599998,2.07241420953142,271.137279299997,272.050088603224,3,0.424242424242424,0.575757575757576,14,20,1,273.050088603224
34,1,0,2,1,0,1,0,2,1,1,NaN,0.5,4$,2@,0,0,21269.4442902,273.0556402,276.884240842166,278.3865491,278.913478299997,2.02923745783119,279.886608699999,280.792187066254,3,0.411764705882353,0.588235294117647,15,20,1,281.792187066254
35,1,0,2,1,0,1,0,2,2,2,NaN,0.35,2@,2@,1,1,21269.4442902,281.796975699999,284.28285442388,285.785669099998,286.414644199998,2.13178977611824,287.285721299999,288.335115024194,3,0.428571428571429,0.571428571428571,15,21,1,289.335115024194
36,1,0,2,1,0,1,0,2,1,1,NaN,0.5,4$,4$,1,1,21269.4442902,289.3388013,292.290555878557,293.7930959,294.620915799998,2.33035992144141,295.293133799998,296.11674032225,3,0.444444444444444,0.555555555555556,16,21,1,297.11674032225
37,1,0,2,1,0,1,0,2,2,0,NaN,0.5,4$,4$,1,1,21269.4442902,297.1278642,300.662518329758,302.165230899998,303.030228399999,2.36771007024072,303.665270499998,304.945355737356,3,0.459459459459459,0.540540540540541,17,21,1,305.945355737356
38,1,0,2,1,0,1,0,2,1,2,NaN,0.15,2@,2@,1,0,21269.4442902,305.952794699999,308.128169734362,309.630447299998,310.136890499998,2.0087207656361,311.130486800001,312.624157787748,3,0.473684210526316,0.526315789473684,18,21,0,313.624157787748
39,1,0,2,1,0,1,0,2,2,1,NaN,0.15,2@,2@,1,1,21269.4442902,313.6279049,317.769531868136,319.272451199999,320.030059299999,2.26052743186301,320.772491799999,322.203950835912,3,0.487179487179487,0.512820512820513,19,21,1,323.203950835912
40,1,0,2,1,0,1,0,2,0,0,NaN,0.15,2@,2@,1,0,21269.4442902,323.218760699998,326.251910523664,327.754473599998,328.262253699999,2.01034317633457,329.254512299998,330.212661154339,3,0.5,0.5,20,21,0,331.212661154339
41,1,0,2,1,0,1,0,2,2,2,NaN,0.35,2@,2@,1,1,21269.4442902,331.226230099997,334.354148853829,335.856324,336.3934706,2.03932174617148,337.3563636,338.139144979705,3,0.51219512195122,0.48780487804878,21,21,1,339.139144979705
42,1,0,2,1,0,1,0,2,0,1,NaN,0.35,2@,4$,0,0,21269.4442902,339.150373299999,342.807641505318,344.3104637,344.898637300001,2.09099579468239,345.810505400001,346.642124399546,3,0.5,0.5,22,21,1,347.642124399546
43,1,0,2,1,0,1,0,2,2,0,NaN,0.5,4$,4$,1,1,21269.4442902,347.658244499999,351.978270860112,353.480727599999,353.843636999998,1.86536613988574,354.980766599998,355.499806807216,3,0.511627906976744,0.488372093023256,22,22,1,356.499806807216
44,1,0,2,1,0,1,0,2,1,1,NaN,0.5,4$,4$,1,1,21269.4442902,356.516392699999,361.174379185806,362.676894,363.1509878,1.97660861419354,364.176933299997,364.897739200496,3,0.522727272727273,0.477272727272727,23,22,1,365.897739200496
45,1,0,2,1,0,1,0,2,0,0,NaN,0.15,2@,2@,1,0,21269.4442902,365.908472299998,368.806734985032,370.309361299998,370.865935999998,2.05920101496667,371.809399999998,372.921361856468,3,0.533333333333333,0.466666666666667,24,22,0,373.921361856468
46,1,0,2,1,0,1,0,2,1,1,NaN,0.5,4$,4$,1,1,21269.4442902,373.9324371,376.680184733312,378.182501299998,378.564425299999,1.88424056668737,379.6825427,380.338580709984,3,0.543478260869565,0.456521739130435,25,22,1,381.338580709984
47,1,0,2,1,0,1,0,2,2,0,NaN,0.5,4$,4$,1,1,21269.4442902,381.356167599999,384.027711455794,385.561945099998,385.4155885,1.38787704420611,387.062131299997,387.67125733534,3,0.553191489361702,0.446808510638298,26,22,1,388.67125733534
48,1,0,2,1,0,1,0,2,0,2,NaN,0.5,4$,2@,0,0,21269.4442902,388.6794501,391.36023749876,392.862496399997,393.408647199998,2.04840970123769,394.362536099998,394.860994049734,3,0.541666666666667,0.458333333333333,27,22,1,395.860994049734
49,1,0,2,1,0,1,0,2,1,1,NaN,0.5,4$,4$,1,1,21269.4442902,395.869545499998,399.013481097842,400.516239599998,400.7016167,1.68813560215858,402.016279299998,402.875803022536,3,0.551020408163265,0.448979591836735,27,23,1,403.875803022536
50,1,0,2,1,0,1,0,2,0,2,NaN,0.5,4$,4$,1,0,21269.4442902,403.8937363,407.793275411052,409.295612499998,409.675410600001,1.88213518894918,410.7956529,411.369297217214,3,0.56,0.44,28,23,0,412.369297217214
51,1,0,2,1,0,1,0,2,1,1,NaN,0.5,4$,4$,1,1,21269.4442902,412.384849899998,415.279938908821,416.782131699998,417.279633899998,1.99969499117651,418.282285499998,418.895911936506,3,0.568627450980392,0.431372549019608,29,23,1,419.895911936506
52,1,0,2,1,0,1,0,2,2,2,NaN,0.35,2@,4$,0,0,21269.4442902,419.908517299998,423.716690062491,425.219139000001,425.639125599999,1.92243553750814,426.7191795,428.132961052186,3,0.557692307692308,0.442307692307692,30,23,1,429.132961052186
53,1,0,2,1,0,1,0,2,0,1,NaN,0.35,2@,4$,0,0,21269.4442902,429.150513199998,432.317887847057,433.8202748,434.251214199998,1.93332635294064,435.320347299999,436.164277229491,3,0.547169811320755,0.452830188679245,30,24,1,437.164277229491
54,1,0,2,1,0,1,0,2,1,0,NaN,0.35,2@,2@,1,0,21269.4442902,437.1745295,440.172618286259,441.6752223,442.278536999998,2.10591871373981,443.1752615,444.564768876022,3,0.555555555555556,0.444444444444444,30,25,0,445.564768876022
55,1,0,2,1,0,1,0,2,0,2,NaN,0.5,4$,4$,1,1,21269.4442902,445.582321599999,449.305636529298,450.808128199998,451.2471191,1.94148257070265,452.3081681,452.853425804435,3,0.563636363636364,0.436363636363636,31,25,1,453.853425804435
56,1,0,2,1,0,1,0,2,2,0,NaN,0.5,4$,4$,1,1,21269.4442902,453.857343399999,456.213164115889,457.715586499999,458.190765799998,1.97760168410969,459.215626099998,459.82098723084,3,0.571428571428571,0.428571428571429,32,25,1,460.82098723084
57,1,0,2,1,0,1,0,2,1,2,NaN,0.15,2@,4$,0,0,21269.4442902,460.829875199997,463.687642359586,465.1902218,465.9927002,2.30505784041452,466.690262100001,468.005008715827,3,0.56140350877193,0.43859649122807,33,25,1,469.005008715827
58,1,0,2,1,0,1,0,2,0,1,NaN,0.35,2@,4$,0,0,21269.4442902,469.020731500001,471.200016943592,472.702442399997,473.445780599999,2.24576365640678,474.2025307,475.647850736488,3,0.551724137931034,0.448275862068966,33,26,1,476.647850736488
59,1,0,2,1,0,1,0,2,1,0,NaN,0.35,2@,2@,1,1,21269.4442902,476.661120699999,479.561975342633,481.064338799999,482.0796362,2.51766085736745,482.564378200001,483.9030117084,3,0.559322033898305,0.440677966101695,33,27,1,484.9030117084
60,1,0,2,1,0,1,0,2,2,1,NaN,0.15,2@,2@,1,0,21269.4442902,484.918822899999,487.568465514203,489.070875999998,490.036598299997,2.4681327857943,490.570915099997,491.389802126174,3,0.566666666666667,0.433333333333333,34,27,0,492.389802126174
1,2,1,2,1,0,1,0,2,2,NaN,1,0.35,2@,4$,0,1,21839.1326736,0.00106849999792757,2.35666917563867,3.96102699999756,3.98378260000027,1.6271134243616,5.46107249999841,6.30319008832885,3,0,1,1,1,0,7.30319008832885
2,2,1,2,1,0,1,0,2,1,NaN,2,0.35,2@,4$,0,0,21839.1326736,7.31573170000047,9.6857571432447,11.2828640999978,11.815295299999,2.12953815675428,12.7829067999992,13.4739621862209,3,0,1,1,2,1,14.4739621862209
3,2,1,2,1,0,1,0,2,0,NaN,0,0.35,2@,4$,0,0,21839.1326736,14.4891465000001,18.5325576460273,20.1246895000004,20.5305191999978,1.99796155397053,21.624729799998,22.6404668127689,3,0,1,1,3,1,23.6404668127689
4,2,1,2,1,0,1,0,2,2,NaN,2,0.5,4$,4$,1,0,21839.1326736,23.647649999999,25.8825065051933,27.4648646999995,28.0724482000005,2.1899416948072,28.9649241999978,29.3838424375608,3,0.25,0.75,1,4,0,30.3838424375608
5,2,1,2,1,0,1,0,2,1,NaN,0,0.5,4$,4$,1,1,21839.1326736,30.3883967999973,32.9189054441049,34.5216552999991,34.9793838000005,2.06047835589561,36.0216940999999,36.6469396251086,3,0.4,0.6,2,4,1,37.6469396251086
6,2,1,2,1,0,1,0,2,2,NaN,2,0.5,4$,4$,1,1,21839.1326736,37.6605971999998,40.7619246493268,42.3335847999988,43.1349206999985,2.37299605067165,43.8336247000007,44.7778111970656,3,0.5,0.5,3,4,1,45.7778111970656
7,2,1,2,1,0,1,0,2,0,NaN,1,0.5,4$,4$,1,1,21839.1326736,45.7849176999989,50.0298976355043,51.6006807999984,52.2722947999973,2.24239716449301,53.100720399998,53.8209475987424,3,0.571428571428571,0.428571428571429,4,4,1,54.8209475987424
8,2,1,2,1,0,1,0,2,1,NaN,0,0.5,4$,2@,0,0,21839.1326736,54.8265818,57.0070114277623,58.5777987999973,59.4475950999986,2.44058367223624,60.0778386999991,60.5387682258879,3,0.5,0.5,5,4,1,61.5387682258879
9,2,1,2,1,0,1,0,2,2,NaN,1,0.35,2@,4$,0,0,21839.1326736,61.5494416000001,65.5935976644687,67.1646989000001,67.7330158999976,2.13941823552886,68.6647398999994,70.0227330157286,3,0.444444444444444,0.555555555555556,5,5,1,71.0227330157286
10,2,1,2,1,0,1,0,2,1,NaN,2,0.35,2@,4$,0,0,21839.1326736,71.0264586999983,73.9982115087951,75.5687614999988,76.0632260999992,2.06501459120409,77.0688004999975,77.8976915192507,3,0.4,0.6,5,6,1,78.8976915192507
11,2,1,2,1,0,1,0,2,0,NaN,0,0.35,2@,4$,0,0,21839.1326736,78.9011279999977,81.1191903592153,82.6904896999986,83.3906266999984,2.27143634078311,84.1905302999985,85.0423519528849,3,0.363636363636364,0.636363636363636,5,7,1,86.0423519528849
12,2,1,2,1,0,1,0,2,2,NaN,2,0.5,4$,4$,1,1,21839.1326736,86.0555710000008,88.4578858961468,90.0288209999999,90.5423417999991,2.08445590385236,91.5288615999998,92.8312402443407,3,0.416666666666667,0.583333333333333,5,8,1,93.8312402443407
13,2,1,2,1,0,1,0,2,0,NaN,1,0.5,4$,4$,1,1,21839.1326736,93.8460577999977,97.6953151824855,99.2659265000002,99.736293599999,2.04097841751354,100.765965999999,101.767751132142,3,0.461538461538462,0.538461538461538,6,8,1,102.767751132142
14,2,1,2,1,0,1,0,2,2,NaN,0,0.15,2@,2@,1,1,21839.1326736,102.7721422,107.010615331103,108.581480699999,109.301688399999,2.29107306889637,110.081519699997,110.541957264733,3,0.5,0.5,7,8,1,111.541957264733
15,2,1,2,1,0,1,0,2,1,NaN,1,0.15,2@,2@,1,0,21839.1326736,111.545770999997,114.811839634142,116.382807399998,117.197243499999,2.38540386585737,117.882846699998,118.640898553385,3,0.533333333333333,0.466666666666667,8,8,0,119.640898553385
16,2,1,2,1,0,1,0,2,0,NaN,2,0.15,2@,4$,0,1,21839.1326736,119.653284299999,123.081479370521,124.652384099998,125.169695099998,2.08821572947636,126.152424399999,126.717167741208,3,0.5,0.5,9,8,0,127.717167741208
17,2,1,2,1,0,1,0,2,1,NaN,0,0.5,4$,4$,1,1,21839.1326736,127.727419700001,130.971237557271,132.542587799999,133.125315400001,2.15407784272975,134.042649499999,134.666779965501,3,0.529411764705882,0.470588235294118,9,9,1,135.666779965501
18,2,1,2,1,0,1,0,2,2,NaN,1,0.35,2@,2@,1,1,21839.1326736,135.670486200001,140.13274719589,141.703285699998,142.480416300001,2.34766910411054,143.2033261,144.32981248674,3,0.555555555555556,0.444444444444444,10,9,1,145.32981248674
19,2,1,2,1,0,1,0,2,1,NaN,0,0.5,4$,4$,1,1,21839.1326736,145.3438427,147.746361789959,149.317295000001,150.251554899998,2.50519311003882,150.817334399999,151.919143985509,3,0.578947368421053,0.421052631578947,11,9,1,152.919143985509
20,2,1,2,1,0,1,0,2,0,NaN,1,0.5,4$,4$,1,1,21839.1326736,152.9342961,156.577623413159,158.148281899998,158.551626299999,1.97400288684003,159.6483682,160.840698661654,3,0.6,0.4,12,9,1,161.840698661654
21,2,1,2,1,0,1,0,2,1,NaN,0,0.5,4$,4$,1,1,21839.1326736,161.844262099999,165.46132136511,167.032212300001,167.940016599998,2.47869523488771,168.532251500001,169.206293274554,3,0.619047619047619,0.380952380952381,13,9,1,170.206293274554
22,2,1,2,1,0,1,0,2,2,NaN,2,0.5,4$,4$,1,0,21839.1326736,170.2169693,173.068527612671,174.6393432,175.3845373,2.31600968732891,176.139384399998,177.049153555246,3,0.636363636363636,0.363636363636364,14,9,0,178.049153555246
23,2,1,2,1,0,1,0,2,1,NaN,1,0.15,2@,2@,1,0,21839.1326736,178.057501499999,182.899561574613,184.470514000001,184.9065854,2.00702382538657,185.970584299997,186.808600878274,3,0.652173913043478,0.347826086956522,15,9,0,187.808600878274
24,2,1,2,1,0,1,0,2,0,NaN,0,0.35,2@,2@,1,1,21839.1326736,187.816636299998,192.692551933575,194.2631974,194.633433999999,1.94088206642482,195.763238799998,196.542718865388,3,0.666666666666667,0.333333333333333,16,9,1,197.542718865388
25,2,1,2,1,0,1,0,2,1,NaN,2,0.35,2@,,NaN,NaN,21839.1326736,197.559106299999,201.121368392643,202.6923284,204.121599300001,NaN,204.192385399998,204.994270616291,3,0.666666666666667,0.333333333333333,17,9,1,205.994270616291
26,2,1,2,1,0,1,0,2,0,NaN,1,0.5,4$,4$,1,1,21839.1326736,206.000026399997,209.402772562793,210.973367099999,211.026668399998,1.62389583720505,212.473406900001,213.575096436442,3,0.68,0.32,17,9,1,214.575096436442
