trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime
1,1,0,2,0,1,0,2,1,2,NaN,1,0.5,4$,4$,1,1,10974.6995492,0.00286509999932605,3.64844503374115,5.25807609999902,5.25830219999989,1.60985716625873,6.75817709999865,7.36569311169842,3,1,0,1,1,1,8.36569311169842
2,1,0,2,0,1,0,2,1,0,NaN,2,0.35,2@,2@,1,0,10974.6995492,8.37592009999935,12.2981425512789,13.8965171,14.4371116999992,2.13896914872021,15.3966295999999,16.0515972707435,3,1,0,2,1,0,17.0515972707435
3,1,0,2,0,1,0,2,1,1,NaN,0,0.15,2@,4$,0,0,10974.6995492,17.0673463999992,22.0041647879934,23.5952711999998,23.9575040999989,1.95333931200548,25.0953790000003,25.8349917909127,3,0.666666666666667,0.333333333333333,3,1,1,26.8349917909127
4,1,0,2,0,1,0,2,1,2,NaN,1,0.5,4$,4$,1,1,10974.6995492,26.8428110999994,30.6494679899242,32.230164999999,32.5950726999999,1.94560471007571,33.7302519999994,34.7686676656922,3,0.75,0.25,3,2,1,35.7686676656922
5,1,0,2,0,1,0,2,1,1,NaN,2,0.5,4$,4$,1,1,10974.6995492,35.7846259999988,39.341574029404,40.9427985000002,41.8024000999994,2.46082607059543,42.4430570999994,43.2178502245497,3,0.8,0.2,4,2,1,44.2178502245497
6,1,0,2,0,1,0,2,1,0,NaN,0,0.5,4$,2@,0,0,10974.6995492,44.2256710000001,46.713776366003,48.2851346999996,48.8461024999997,2.13232613399668,49.7851746999986,50.4530972989742,3,0.666666666666667,0.333333333333333,5,2,1,51.4530972989742
7,1,0,2,0,1,0,2,1,1,NaN,1,0.35,2@,2@,1,1,10974.6995492,51.465768099999,54.6606481925355,56.2310467999996,56.8449557000004,2.18430750746484,57.7310866999997,58.5122844453526,3,0.714285714285714,0.285714285714286,5,3,1,59.5122844453526
8,1,0,2,0,1,0,2,1,2,NaN,2,0.15,2@,4$,0,1,10974.6995492,59.5231802999988,63.3706752201233,64.9411278999996,65.4297663999987,2.0590911798754,66.4411664999989,67.4220516144414,3,0.625,0.375,6,3,0,68.4220516144414
9,1,0,2,0,1,0,2,1,1,NaN,1,0.35,2@,2@,1,1,10974.6995492,68.4314099000003,71.3288529652364,72.8990906999989,73.3258293999988,1.99697643476247,74.3991313999995,75.2493674418529,3,0.666666666666667,0.333333333333333,6,4,1,76.2493674418529
10,1,0,2,0,1,0,2,1,2,NaN,0,0.35,2@,4$,0,0,10974.6995492,76.255298,80.5324375177388,82.1023064000001,83.3899055999991,2.85746808226031,83.6023447999996,84.7003720966095,3,0.6,0.4,7,4,1,85.7003720966095
11,1,0,2,0,1,0,2,1,1,NaN,2,0.5,4$,4$,1,1,10974.6995492,85.7140743999989,88.3731587258262,89.9429583000001,90.9478106999995,2.57465197417332,91.4429980999994,92.216228085812,3,0.636363636363636,0.363636363636364,7,5,1,93.216228085812
12,1,0,2,0,1,0,2,1,0,NaN,1,0.15,2@,2@,1,1,10974.6995492,93.2210322999999,96.2795307641754,97.8496333000003,98.1518563999998,1.87232563582438,99.3496716999998,99.8628058750601,3,0.666666666666667,0.333333333333333,8,5,1,100.86280587506
13,1,0,2,0,1,0,2,1,2,NaN,0,0.35,2@,2@,1,1,10974.6995492,100.878168899999,104.868781299005,106.438999599999,107.3172502,2.44846890099507,107.9390372,108.384816769292,3,0.692307692307692,0.307692307692308,9,5,1,109.384816769292
14,1,0,2,0,1,0,2,1,1,NaN,1,0.35,2@,4$,0,1,10974.6995492,109.3883795,112.912369561047,114.482635099999,114.715696899999,1.80332733895193,115.982725899999,116.507249637407,3,0.642857142857143,0.357142857142857,10,5,0,117.507249637407
15,1,0,2,0,1,0,2,1,0,NaN,0,0.5,4$,2@,0,0,10974.6995492,117.5114605,122.262097784505,123.8324058,124.906251099999,2.6441533154939,125.3324397,126.394525686563,3,0.6,0.4,10,6,1,127.394525686563
16,1,0,2,0,1,0,2,1,2,NaN,1,0.5,4$,4$,1,1,10974.6995492,127.402563599999,131.023137174894,132.593764399999,133.411717499999,2.38858032510507,134.093803399999,135.400256456314,3,0.625,0.375,10,7,1,136.400256456314
17,1,0,2,0,1,0,2,1,0,NaN,2,0.35,2@,2@,1,1,10974.6995492,136.4110556,141.390248338957,142.961891899999,144.2487478,2.85849946104281,144.4619231,145.145861109251,3,0.647058823529412,0.352941176470588,11,7,1,146.145861109251
18,1,0,2,0,1,0,2,1,2,NaN,1,0.5,4$,4$,1,1,10974.6995492,146.1533346,148.577683301426,150.1476193,150.1476891,1.57000579857413,151.647659099999,152.571690182025,3,0.666666666666667,0.333333333333333,12,7,1,153.571690182025
19,1,0,2,0,1,0,2,1,0,NaN,0,0.5,4$,4$,1,0,10974.6995492,153.576780399999,155.919813288499,157.489777199999,158.2279929,2.30817961150024,158.9898166,160.227490097193,3,0.684210526315789,0.315789473684211,13,7,0,161.227490097193
20,1,0,2,0,1,0,2,1,1,NaN,2,0.5,4$,2@,0,0,10974.6995492,161.233957599999,164.331446766053,165.9015342,166.971593099999,2.64014633394618,167.401576599999,168.109051453253,3,0.65,0.35,14,7,1,169.109051453253
21,1,0,2,0,1,0,2,1,0,NaN,0,0.5,4$,4$,1,1,10974.6995492,169.124571999999,171.412279966416,172.982307799999,173.5502237,2.1379437335836,174.4823476,175.006242665311,3,0.666666666666667,0.333333333333333,14,8,1,176.006242665311
22,1,0,2,0,1,0,2,1,1,NaN,1,0.35,2@,4$,0,0,10974.6995492,176.014275199999,179.01099868577,180.5814809,181.2598026,2.24880391422994,182.081518999999,182.89514221838,3,0.636363636363636,0.363636363636364,15,8,1,183.89514221838
23,1,0,2,0,1,0,2,1,2,NaN,2,0.15,2@,4$,0,1,10974.6995492,183.904926399999,187.534427416718,189.1045571,190.071152499999,2.53672508328054,190.604593099999,191.075443156689,3,0.608695652173913,0.391304347826087,15,9,0,192.075443156689
24,1,0,2,0,1,0,2,1,0,NaN,0,0.5,4$,4$,1,1,10974.6995492,192.0791042,195.698281247724,197.2689166,198.5559228,2.85764155227662,198.768946799999,199.835002707199,3,0.625,0.375,15,10,1,200.835002707199
25,1,0,2,0,1,0,2,1,1,NaN,1,0.35,2@,2@,1,1,10974.6995492,200.838650399999,204.122622168792,205.692568499999,206.139623899999,2.01700173120662,207.192608399999,208.016860403643,3,0.64,0.36,16,10,1,209.016860403643
26,1,0,2,0,1,0,2,1,0,NaN,2,0.35,2@,4$,0,1,10974.6995492,209.0281392,211.694373375558,213.264301399999,214.189940999999,2.49556762444081,214.7643419,215.391479266504,3,0.615384615384615,0.384615384615385,17,10,0,216.391479266504
27,1,0,2,0,1,0,2,1,2,NaN,1,0.5,4$,2@,0,0,10974.6995492,216.4017284,219.826427991773,221.396577899999,221.856222999999,2.02979500822585,222.8966201,224.230346876157,3,0.592592592592593,0.407407407407407,17,11,1,225.230346876157
28,1,0,2,0,1,0,2,1,1,NaN,0,0.15,2@,4$,0,0,10974.6995492,225.243181799999,228.940858834112,230.511161499999,230.9920098,2.05115096588816,232.011199999999,233.295985100574,3,0.571428571428571,0.428571428571429,17,12,1,234.295985100574
29,1,0,2,0,1,0,2,1,0,NaN,2,0.35,2@,4$,0,0,10974.6995492,234.301557299999,237.35473437475,238.925125799999,239.725174499999,2.37044012524893,240.425165699999,241.495884566209,3,0.551724137931034,0.448275862068966,17,13,1,242.495884566209
30,1,0,2,0,1,0,2,1,2,NaN,0,0.35,2@,4$,0,0,10974.6995492,242.5091457,247.284769677011,248.854971799999,249.318427,2.0336573229888,250.3550118,251.015123504174,3,0.533333333333333,0.466666666666667,17,14,1,252.015123504174
31,1,0,2,0,1,0,2,1,1,NaN,2,0.5,4$,,NaN,NaN,10974.6995492,252.019247099999,255.682906347518,257.253104399999,258.6829289,NaN,258.7531667,259.934531646042,3,0.533333333333333,0.466666666666667,17,15,1,260.934531646042
32,1,0,2,0,1,0,2,1,0,NaN,0,0.5,4$,4$,1,1,10974.6995492,260.942838299999,263.602524441525,265.172715499999,265.6486468,2.04612235847526,266.6727701,267.466351778614,3,0.548387096774194,0.451612903225806,17,15,1,268.466351778614
33,1,0,2,0,1,0,2,1,2,NaN,1,0.5,4$,4$,1,1,10974.6995492,268.483231599999,271.515373014592,273.154536799999,272.955704,1.44033098540785,274.654738199999,275.574060185501,3,0.5625,0.4375,18,15,1,276.574060185501
