trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime
1,1,0,2,1,0,1,0,2,2,2,NaN,0.35,2@,4$,0,0,3970.0985001,0.00779560000000856,2.96938802887098,4.47743919999994,5.5380183000002,2.56863027112922,5.97757869999987,6.63173926169702,3,0,1,1,1,1,7.63173926169702
2,1,0,2,1,0,1,0,2,0,0,NaN,0.15,2@,2@,1,1,3970.0985001,7.64083290000008,10.3870947836463,11.8902251,12.8610431000002,2.47394831635393,13.3903230999999,14.0957949223452,3,0.5,0.5,1,2,1,15.0957949223452
3,1,0,2,1,0,1,0,2,2,1,NaN,0.15,2@,4$,0,0,3970.0985001,15.1114430000002,19.5258726305265,21.0283777,22.2361452,2.71027256947355,22.5284734000002,23.0401312159952,3,0.333333333333333,0.666666666666667,2,2,1,24.0401312159952
4,1,0,2,1,0,1,0,2,0,2,NaN,0.5,4$,4$,1,1,3970.0985001,24.0529147000002,26.8934729986504,28.3959227,29.6493641000002,2.75589110134979,29.8960081,30.9625248129601,3,0.5,0.5,2,3,1,31.9625248129601
5,1,0,2,1,0,1,0,2,1,1,NaN,0.5,4$,4$,1,1,3970.0985001,31.9772802000002,36.7227245579866,38.2257413000002,38.8157673999999,2.09304284201335,39.7260952000001,40.5484952866959,3,0.6,0.4,3,3,1,41.5484952866959
6,1,0,2,1,0,1,0,2,2,0,NaN,0.5,4$,4$,1,0,3970.0985001,41.5530899,43.7427542930413,45.2451530000003,45.818906,2.07615170695863,46.7451947,47.3187417150275,3,0.666666666666667,0.333333333333333,4,3,0,48.3187417150275
7,1,0,2,1,0,1,0,2,0,2,NaN,0.5,4$,2@,0,0,3970.0985001,48.3252458000002,50.3384609910859,51.8407215000002,52.1089579,1.77049690891408,53.3407603000001,53.9060991213005,3,0.571428571428571,0.428571428571429,5,3,1,54.9060991213005
8,1,0,2,1,0,1,0,2,2,0,NaN,0.5,4$,2@,0,1,3970.0985001,54.9148917000002,57.1260415874267,58.6287275,59.7021101999999,2.57606861257318,60.1287882000001,61.5118658568081,3,0.5,0.5,5,4,0,62.5118658568081
9,1,0,2,1,0,1,0,2,1,1,NaN,0.5,4$,4$,1,1,3970.0985001,62.5217551999999,65.255409769627,66.7577738,67.4493812000001,2.19397143037304,68.2578114000003,69.073373707552,3,0.555555555555556,0.444444444444444,5,5,1,70.073373707552
10,1,0,2,1,0,1,0,2,2,0,NaN,0.5,4$,2@,0,0,3970.0985001,70.0787488000001,74.594968360931,76.0976625000003,76.7600359000003,2.16506753906924,77.5977016000002,78.1753396762806,3,0.5,0.5,6,5,1,79.1753396762806
11,1,0,2,1,0,1,0,2,0,2,NaN,0.5,4$,4$,1,1,3970.0985001,79.1873562000001,82.1925159213279,83.6949687000001,84.7916967000001,2.59918077867223,85.1950059999999,85.7322910609528,3,0.545454545454545,0.454545454545455,6,6,1,86.7322910609528
