trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime
1,1,0,1,0,2,2,0,1,2,NaN,1,0.5,4$,4$,1,1,24930.4883933,0.0035795000003418,2.96938802887234,4.57489510000232,4.73044680000021,1.76105877112786,6.07500690000234,6.63173926169839,3,1,0,1,1,1,7.63173926169839
2,1,0,1,0,2,2,0,1,0,NaN,0,0.35,2@,2@,1,0,24930.4883933,7.64493120000043,10.3870947836476,11.9159155000016,11.6834536000024,1.29635881635477,13.416016500003,14.0957949223448,3,1,0,2,1,0,15.0957949223448
3,1,0,1,0,2,2,0,1,2,NaN,2,0.35,2@,2@,1,1,24930.4883933,15.1017955000025,19.5258726305256,21.1166711000005,21.6875706000028,2.16169796947725,22.6167769000022,23.0401312159956,3,1,0,3,1,1,24.0401312159956
4,1,0,1,0,2,2,0,1,0,NaN,0,0.35,2@,4$,0,0,24930.4883933,24.0442462999999,26.8934729986504,28.4749371000034,29.2061861000002,2.3127131013498,29.975022300001,30.9625248129596,3,0.75,0.25,4,1,1,31.9625248129596
5,1,0,1,0,2,2,0,1,1,NaN,1,0.35,2@,4$,0,0,24930.4883933,31.9673640000001,36.7227245579852,38.323603300003,39.1584218000025,2.43569724201734,39.8238635000016,40.5484952866973,3,0.6,0.4,4,2,1,41.5484952866973
6,1,0,1,0,2,2,0,1,0,NaN,2,0.5,4$,4$,1,0,24930.4883933,41.5596687000034,43.7427542930418,45.3147628000006,46.2884296000011,2.54567530695931,46.8148019,47.3187417150293,3,0.666666666666667,0.333333333333333,4,3,0,48.3187417150293
7,1,0,1,0,2,2,0,1,2,NaN,1,0.5,4$,2@,0,0,24930.4883933,48.3325248000001,50.3384609910863,51.9088776000026,52.661767900001,2.32330690891467,53.4089174000001,53.9060991213009,3,0.571428571428571,0.428571428571429,5,3,1,54.9060991213009
8,1,0,1,0,2,2,0,1,1,NaN,0,0.5,4$,4$,1,1,24930.4883933,54.9221554000032,57.1260415874276,58.6964859,59.3716837000029,2.2456421125753,60.1965212000032,61.5118658568063,3,0.625,0.375,5,4,1,62.5118658568063
9,1,0,1,0,2,2,0,1,0,NaN,2,0.5,4$,2@,0,0,24930.4883933,62.5291768000025,65.2554097696266,66.8258083000001,67.6143310000007,2.35892123037411,68.3258472000016,69.0733737075534,3,0.555555555555556,0.444444444444444,6,4,1,70.0733737075534
10,1,0,1,0,2,2,0,1,1,NaN,1,0.35,2@,2@,1,1,24930.4883933,70.0862731000016,74.5949683609324,76.1651660000025,76.8242013000017,2.22923293906933,77.6652046000017,78.1753396762797,3,0.6,0.4,6,5,1,79.1753396762797
11,1,0,1,0,2,2,0,1,2,NaN,0,0.15,2@,4$,0,0,24930.4883933,79.179140100001,82.1925159213279,83.7628378000009,84.1824978000004,1.98998187867255,85.262875700002,85.7322910609546,3,0.545454545454545,0.454545454545455,7,5,1,86.7322910609546
12,1,0,1,0,2,2,0,1,0,NaN,2,0.5,4$,4$,1,1,24930.4883933,86.736101100003,90.9216677095537,92.492192200003,93.4591868000025,2.53751909044877,93.9922278000013,94.4918790604424,3,0.583333333333333,0.416666666666667,7,6,1,95.4918790604424
13,1,0,1,0,2,2,0,1,1,NaN,0,0.5,4$,4$,1,1,24930.4883933,95.5096822000014,99.9991499998723,101.569103400001,102.813742000002,2.81459200012978,103.069133300003,103.616898312721,3,0.615384615384615,0.384615384615385,8,6,1,104.616898312721
14,1,0,1,0,2,2,0,1,2,NaN,1,0.5,4$,2@,0,1,24930.4883933,104.620332600003,109.558092272713,111.128177100003,112.216333700002,2.65824142728889,112.6282154,113.404564477452,3,0.571428571428571,0.428571428571429,9,6,0,114.404564477452
15,1,0,1,0,2,2,0,1,1,NaN,2,0.15,2@,4$,0,0,24930.4883933,114.410418500003,117.864815318204,119.434882600002,120.825364900003,2.96054958179957,120.9349177,121.510519594176,3,0.533333333333333,0.466666666666667,9,7,1,122.510519594176
16,1,0,1,0,2,2,0,1,2,NaN,1,0.5,4$,,NaN,NaN,24930.4883933,122.517916500001,127.212110623699,128.7828754,130.212563600002,NaN,130.282919300003,131.242766474246,3,0.533333333333333,0.466666666666667,9,8,1,132.242766474246
17,1,0,1,0,2,2,0,1,1,NaN,0,0.5,4$,4$,1,0,24930.4883933,132.260363700003,134.456632164838,136.026702500003,136.578481700002,2.12184953516407,137.526753500002,138.025970596773,3,0.5625,0.4375,9,8,0,139.025970596773
18,1,0,1,0,2,2,0,1,2,NaN,2,0.35,2@,4$,0,0,24930.4883933,139.033168100003,143.506572479277,145.077090400002,145.677121300003,2.17054882072625,146.577131700004,147.061870814479,3,0.529411764705882,0.470588235294118,10,8,1,148.061870814479
19,1,0,1,0,2,2,0,1,0,NaN,1,0.15,2@,4$,0,0,24930.4883933,148.074831600003,152.07715901524,153.647374700002,153.8452856,1.76812658476047,155.147428300003,156.007414462754,3,0.5,0.5,10,9,1,157.007414462754
20,1,0,1,0,2,2,0,1,2,NaN,2,0.35,2@,4$,0,0,24930.4883933,157.016529600001,161.193717045546,162.764245800001,163.149353300003,1.9556362544572,164.264316500001,165.16545787319,3,0.473684210526316,0.526315789473684,10,10,1,166.16545787319
21,1,0,1,0,2,2,0,1,1,NaN,1,0.35,2@,2@,1,1,24930.4883933,166.1750092,169.554481846579,171.124748800001,171.656631500002,2.10214965342311,172.624788600002,173.324941581912,3,0.5,0.5,10,11,1,174.324941581912
22,1,0,1,0,2,2,0,1,2,NaN,2,0.35,2@,2@,1,0,24930.4883933,174.3326548,176.726671385306,178.2983303,178.670647700001,1.94397631469474,179.7983814,180.27590163608,3,0.523809523809524,0.476190476190476,11,11,0,181.27590163608
23,1,0,1,0,2,2,0,1,0,NaN,0,0.35,2@,4$,0,0,24930.4883933,181.289084800002,184.418831123152,185.988808900001,186.292358100003,1.87352697685128,187.488847800003,188.656517854968,3,0.5,0.5,12,11,1,189.656517854968
24,1,0,1,0,2,2,0,1,2,NaN,1,0.5,4$,4$,1,1,24930.4883933,189.663397100001,191.979536887789,193.550379,193.767193900003,1.78765701221346,195.050423200002,196.353747699719,3,0.521739130434783,0.478260869565217,12,12,1,197.353747699719
25,1,0,1,0,2,2,0,1,1,NaN,2,0.15,2@,4$,0,0,24930.4883933,197.370609000001,199.987675845186,201.558071000003,202.541284000003,2.55360815481617,203.058108200003,203.773947748818,3,0.5,0.5,13,12,1,204.773947748818
26,1,0,1,0,2,2,0,1,2,NaN,0,0.15,2@,2@,1,1,24930.4883933,204.777911500001,208.502354347798,210.0725776,210.718591800003,2.21623745220495,211.5726173,212.028855604887,3,0.52,0.48,13,13,1,213.028855604887
27,1,0,1,0,2,2,0,1,0,NaN,2,0.5,4$,4$,1,1,24930.4883933,213.035092500002,216.362886306419,217.9327878,218.490092200002,2.12720589358287,219.432838600002,220.795780282235,3,0.538461538461538,0.461538461538462,14,13,1,221.795780282235
28,1,0,1,0,2,2,0,1,1,NaN,1,0.35,2@,2@,1,0,24930.4883933,221.809869200002,224.492953419285,226.0631331,226.547075000002,2.05412158071704,227.563178800003,228.100886494238,3,0.555555555555556,0.444444444444444,15,13,0,229.100886494238
29,1,0,1,0,2,2,0,1,0,NaN,2,0.5,4$,4$,1,1,24930.4883933,229.116648900002,232.035075240452,233.605806900003,234.308928600003,2.27385335955114,235.105845400001,235.818279349736,3,0.571428571428571,0.428571428571429,16,13,1,236.818279349736
30,1,0,1,0,2,2,0,1,1,NaN,0,0.5,4$,4$,1,1,24930.4883933,236.8237076,240.685955217163,242.256690900002,242.709548500003,2.02359328284001,243.756741600002,244.361342482334,3,0.586206896551724,0.413793103448276,17,13,1,245.361342482334
31,1,0,1,0,2,2,0,1,2,NaN,1,0.5,4$,4$,1,0,24930.4883933,245.365487800002,248.10196515745,249.672695400001,250.102165100001,2.00019994255126,251.172733800002,252.366947789364,3,0.6,0.4,18,13,0,253.366947789364
32,1,0,1,0,2,2,0,1,0,NaN,0,0.35,2@,4$,0,0,24930.4883933,253.372278100003,256.15830275245,257.728401600001,258.481623900003,2.32332114755263,259.228440600004,260.505873937862,3,0.580645161290323,0.419354838709677,19,13,1,261.505873937862
33,1,0,1,0,2,2,0,1,2,NaN,2,0.35,2@,2@,1,1,24930.4883933,261.513197200002,265.227140512347,266.797461400001,267.368933100002,2.1417925876558,268.297500500001,269.408257350795,3,0.59375,0.40625,19,14,1,270.408257350795
34,1,0,1,0,2,2,0,1,1,NaN,0,0.5,4$,4$,1,1,24930.4883933,270.421775300001,273.003419551122,274.574684500003,275.057625400001,2.05420584887906,276.074724600003,276.885634211889,3,0.606060606060606,0.393939393939394,20,14,1,277.885634211889
35,1,0,1,0,2,2,0,1,0,NaN,1,0.15,2@,2@,1,1,24930.4883933,277.895059900002,281.198426819636,282.768749800001,283.459107800001,2.26068098036558,284.268788900001,284.897235538312,3,0.617647058823529,0.382352941176471,21,14,1,285.897235538312
36,1,0,1,0,2,2,0,1,1,NaN,0,0.5,4$,4$,1,1,24930.4883933,285.902392200001,288.512662485296,290.083583800002,290.665137900003,2.15247541470671,291.583623400002,292.028719956437,3,0.628571428571429,0.371428571428571,22,14,1,293.028719956437
37,1,0,1,0,2,2,0,1,2,NaN,1,0.5,4$,4$,1,1,24930.4883933,293.042556600001,297.23843228284,298.808354200002,299.001099300003,1.76266701716304,300.308395,301.050721495791,3,0.638888888888889,0.361111111111111,23,14,1,302.050721495791
38,1,0,1,0,2,2,0,1,1,NaN,0,0.5,4$,4$,1,0,24930.4883933,302.067483000003,304.055761232496,305.625777600002,306.6002534,2.54449216750436,307.125816800002,308.509705344524,3,0.648648648648649,0.351351351351351,24,14,0,309.509705344524
39,1,0,1,0,2,2,0,1,0,NaN,2,0.5,4$,4$,1,1,24930.4883933,309.5243673,311.669168523931,313.239493700003,313.9610197,2.29185117606903,314.7395507,315.308366947495,3,0.657894736842105,0.342105263157895,25,14,1,316.308366947495
40,1,0,1,0,2,2,0,1,1,NaN,1,0.35,2@,2@,1,1,24930.4883933,316.313947800001,320.429420809884,322.000201400002,322.398203200002,1.96878239011858,323.5002408,324.172980097424,3,0.666666666666667,0.333333333333333,26,14,1,325.172980097424
41,1,0,1,0,2,2,0,1,0,NaN,2,0.5,4$,4$,1,1,24930.4883933,325.188861900002,328.41862454564,329.988645200003,330.735252500002,2.31662795436205,331.4886974,332.880482071261,3,0.675,0.325,27,14,1,333.880482071261
42,1,0,1,0,2,2,0,1,1,NaN,0,0.5,4$,4$,1,1,24930.4883933,333.896981100002,336.697741500102,338.267717600003,339.138097300001,2.44035579989941,339.767755000001,340.697620668576,3,0.682926829268293,0.317073170731707,28,14,1,341.697620668576
43,1,0,1,0,2,2,0,1,2,NaN,2,0.35,2@,2@,1,0,24930.4883933,341.7039931,344.38224636982,345.952416300002,346.600442400002,2.2181960301823,347.452455500003,348.795170643607,3,0.69047619047619,0.30952380952381,29,14,0,349.795170643607
44,1,0,1,0,2,2,0,1,1,NaN,1,0.35,2@,2@,1,1,24930.4883933,349.811663400003,354.335946665622,355.905934300001,356.725982300002,2.39003563438018,357.405972400004,358.663910772764,3,0.697674418604651,0.302325581395349,30,14,1,359.663910772764
45,1,0,1,0,2,2,0,1,0,NaN,0,0.35,2@,4$,0,0,24930.4883933,359.6707422,362.418439814159,363.989196600003,364.495439600003,2.07699978584424,365.4892359,366.638740114569,3,0.681818181818182,0.318181818181818,31,14,1,367.638740114569
46,1,0,1,0,2,2,0,1,2,NaN,1,0.5,4$,4$,1,1,24930.4883933,367.6447907,370.842006945626,372.411998000003,372.412067700003,1.57006075437675,373.912036600002,374.526814764518,3,0.688888888888889,0.311111111111111,31,15,1,375.526814764518
47,1,0,1,0,2,2,0,1,0,NaN,0,0.35,2@,4$,0,1,24930.4883933,375.535487600002,377.536059345726,379.106313800003,379.395843400001,1.85978405427522,380.6063522,381.468794013341,3,0.673913043478261,0.326086956521739,32,15,0,382.468794013341
48,1,0,1,0,2,2,0,1,1,NaN,2,0.15,2@,4$,0,0,24930.4883933,382.475128000002,385.686159207817,387.256873800001,387.7021475,2.01598829218347,388.7569124,389.618942073121,3,0.659574468085106,0.340425531914894,32,16,1,390.618942073121
49,1,0,1,0,2,2,0,1,0,NaN,0,0.35,2@,4$,0,0,24930.4883933,390.633552200001,394.953704222429,396.524096000001,396.943103400001,1.98939917757161,398.024150000001,399.203586609663,3,0.645833333333333,0.354166666666667,32,17,1,400.203586609663
50,1,0,1,0,2,2,0,1,2,NaN,2,0.35,2@,2@,1,1,24930.4883933,400.2082596,402.339951447197,403.9096006,404.169006400003,1.82905495280647,405.409639000001,406.031126978054,3,0.653061224489796,0.346938775510204,32,18,1,407.031126978054
51,1,0,1,0,2,2,0,1,1,NaN,0,0.5,4$,2@,0,0,24930.4883933,407.047935800001,411.271127730921,412.841123200003,413.690057300002,2.41892956908123,414.341174000001,414.951518049209,3,0.64,0.36,33,18,1,415.951518049209
52,1,0,1,0,2,2,0,1,0,NaN,2,0.5,4$,4$,1,1,24930.4883933,415.9561675,419.681057848997,421.251109500001,421.486840000001,1.80578215100468,422.751148200001,423.928407306517,3,0.647058823529412,0.352941176470588,33,19,1,424.928407306517
53,1,0,1,0,2,2,0,1,2,NaN,1,0.5,4$,4$,1,1,24930.4883933,424.932446800001,428.311680307561,429.8818455,429.881914900001,1.5702345924401,431.381885500003,432.462436104066,3,0.653846153846154,0.346153846153846,34,19,1,433.462436104066
54,1,0,1,0,2,2,0,1,0,NaN,2,0.5,4$,4$,1,0,24930.4883933,433.472420300001,436.329507053732,437.899628200001,438.208822200002,1.87931514627053,439.399666300003,440.447513548213,3,0.660377358490566,0.339622641509434,35,19,0,441.447513548213
55,1,0,1,0,2,2,0,1,1,NaN,1,0.35,2@,4$,0,0,24930.4883933,441.463148900002,444.867240790627,446.4374546,446.495962300003,1.62872150937619,447.937493700003,448.839336640773,3,0.648148148148148,0.351851851851852,36,19,1,449.839336640773
56,1,0,1,0,2,2,0,1,0,NaN,2,0.5,4$,4$,1,1,24930.4883933,449.854181000002,453.916317744905,455.486459700001,455.826938000002,1.91062025509746,456.986499000002,458.352274895446,3,0.654545454545455,0.345454545454545,36,20,1,459.352274895446
57,1,0,1,0,2,2,0,1,2,NaN,0,0.15,2@,2@,1,1,24930.4883933,459.3630739,461.532823678397,463.103283,463.452086000001,1.91926232160404,464.603322400002,465.441900431688,3,0.660714285714286,0.339285714285714,37,20,1,466.441900431688
58,1,0,1,0,2,2,0,1,0,NaN,1,0.15,2@,2@,1,1,24930.4883933,466.453024500002,470.988353373963,472.558594100003,472.702958700003,1.71460532604033,474.058633800003,474.907193620584,3,0.666666666666667,0.333333333333333,38,20,1,475.907193620584
59,1,0,1,0,2,2,0,1,1,NaN,0,0.5,4$,4$,1,0,24930.4883933,475.911591600001,478.620667689142,480.191177600002,481.034788600002,2.41412091086022,481.691217500003,482.242122659682,3,0.672413793103448,0.327586206896552,39,20,0,483.242122659682
60,1,0,1,0,2,2,0,1,2,NaN,1,0.5,4$,4$,1,1,24930.4883933,483.2517821,488.04526184755,489.615335000002,489.622049600002,1.57678775245222,491.115374600002,492.30987449965,3,0.677966101694915,0.322033898305085,40,20,1,493.30987449965
1,2,1,1,0,2,2,0,1,1,0,NaN,0.5,4$,4$,1,1,25491.2526888,0.00106810000215773,2.18384076507209,3.68686770000204,3.81670560000202,1.63286483492993,5.18690730000162,5.88942635894637,3,1,0,1,1,1,6.88942635894637
