trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime
1,1,0,2,1,0,0,1,2,0,2,NaN,0.5,2@,2@,1,0,2848.7884509,0.00825720000011643,2.96938802887098,4.47696929999984,5.75582540000005,2.78643737112907,5.97710860000007,6.63173926169702,3,1,0,1,1,0,7.63173926169702
2,1,0,2,1,0,0,1,2,1,1,NaN,0.5,2@,4$,0,1,2848.7884509,7.64715590000014,10.3870947836463,11.9903642999998,11.8629716999999,1.47587691635363,13.4904616999997,14.0957949223452,3,0.5,0.5,2,1,0,15.0957949223452
3,1,0,2,1,0,0,1,2,0,2,NaN,0.5,2@,2@,1,1,2848.7884509,15.1039986999999,19.5258726305265,21.0449468000002,20.9159814999998,1.39010886947335,22.5450354,23.0401312159952,3,0.666666666666667,0.333333333333333,2,2,1,24.0401312159952
4,1,0,2,1,0,0,1,2,2,0,NaN,0.5,2@,2@,1,1,2848.7884509,24.0456457999999,26.8934729986504,28.5156087,28.3889641999999,1.49549120134952,30.0156986000002,30.9625248129601,3,0.75,0.25,3,2,1,31.9625248129601
5,1,0,2,1,0,0,1,2,0,1,NaN,0.35,4$,2@,0,0,2848.7884509,31.9696835999998,36.7227245579866,38.2257224,38.2701263999998,1.54740184201319,39.7260178000001,40.5484952866959,3,0.6,0.4,4,2,1,41.5484952866959
6,1,0,2,1,0,0,1,2,2,2,NaN,0.35,4$,4$,1,1,2848.7884509,41.5619533999998,43.7427542930413,45.2636845000002,45.1360258,1.39327150695863,46.7638902999997,47.3187417150275,3,0.666666666666667,0.333333333333333,4,3,1,48.3187417150275
7,1,0,2,1,0,0,1,2,1,1,NaN,0.5,2@,2@,1,1,2848.7884509,48.3349238000001,50.3384609910859,51.8179561000002,51.6848022999998,1.34634130891391,53.3180379,53.9060991213005,3,0.714285714285714,0.285714285714286,5,3,1,54.9060991213005
8,1,0,2,1,0,0,1,2,2,2,NaN,0.35,4$,4$,1,1,2848.7884509,54.9100272000001,57.1260415874267,58.5426149,58.4139182999998,1.28787671257305,60.0426536999998,61.5118658568081,3,0.75,0.25,6,3,1,62.5118658568081
9,1,0,2,1,0,0,1,2,0,1,NaN,0.35,4$,2@,0,0,2848.7884509,62.5159146999999,65.255409769627,66.7270789999998,66.5930773999999,1.33766763037283,68.2271176999998,69.073373707552,3,0.666666666666667,0.333333333333333,7,3,1,70.073373707552
10,1,0,2,1,0,0,1,2,2,0,NaN,0.5,2@,4$,0,0,2848.7884509,70.0882664000001,74.594968360931,76.0976084999998,76.1509763999998,1.55600803906873,77.5976465999997,78.1753396762806,3,0.6,0.4,7,4,1,79.1753396762806
11,1,0,2,1,0,0,1,2,0,2,NaN,0.5,2@,2@,1,1,2848.7884509,79.1799683999998,82.1925159213279,83.8184928999999,83.6890595999998,1.49654367867197,85.3185324000001,85.7322910609528,3,0.636363636363636,0.363636363636364,7,5,1,86.7322910609528
12,1,0,2,1,0,0,1,2,2,0,NaN,0.5,2@,4$,0,0,2848.7884509,86.7370123999999,90.9216677095524,92.3541347999999,92.2259165999999,1.30424889044752,93.8541746999999,94.4918790604415,3,0.583333333333333,0.416666666666667,8,5,1,95.4918790604415
13,1,0,2,1,0,0,1,2,1,1,NaN,0.5,2@,4$,0,0,2848.7884509,95.4961751000001,99.9991499998719,101.5021252,101.5064387,1.5072887001279,103.0021815,103.616898312722,3,0.538461538461538,0.461538461538462,8,6,1,104.616898312722
14,1,0,2,1,0,0,1,2,0,2,NaN,0.5,2@,4$,0,0,2848.7884509,104.6204738,109.558092272714,111.0032491,110.8699654,1.31187312728571,112.5032889,113.404564477453,3,0.5,0.5,8,7,1,114.404564477453
15,1,0,2,1,0,0,1,2,1,0,NaN,0.35,4$,4$,1,1,2848.7884509,114.4126888,117.864815318203,119.3649385,119.229966,1.36515068179642,120.8649775,121.510519594177,3,0.533333333333333,0.466666666666667,8,8,1,122.510519594177
16,1,0,2,1,0,0,1,2,0,1,NaN,0.35,4$,4$,1,1,2848.7884509,122.5200635,127.212110623699,128.7291279,128.5958624,1.38375177630087,130.2291684,131.242766474248,3,0.5625,0.4375,9,8,1,132.242766474248
17,1,0,2,1,0,0,1,2,1,2,NaN,0.15,4$,2@,0,1,2848.7884509,132.2470868,134.456632164839,135.9596424,136.0650282,1.60839603516115,137.4596819,138.025970596772,3,0.529411764705882,0.470588235294118,10,8,0,139.025970596772
18,1,0,2,1,0,0,1,2,0,0,NaN,0.15,4$,4$,1,0,2848.7884509,139.0354461,143.506572479278,145.0089824,145.0210769,1.51450442072246,146.5090247,147.061870814478,3,0.555555555555556,0.444444444444444,10,9,0,148.061870814478
19,1,0,2,1,0,0,1,2,2,1,NaN,0.15,4$,4$,1,1,2848.7884509,148.0771917,152.077159015242,153.5836482,153.4489051,1.37174608475834,155.083691,156.007414462753,3,0.578947368421053,0.421052631578947,11,9,1,157.007414462753
20,1,0,2,1,0,0,1,2,1,0,NaN,0.35,4$,4$,1,1,2848.7884509,157.0187784,161.193717045546,162.7606398,162.630867,1.43714995445362,164.2606807,165.16545787319,3,0.6,0.4,12,9,1,166.16545787319
21,1,0,2,1,0,0,1,2,2,2,NaN,0.35,4$,2@,0,0,2848.7884509,166.1772379,169.55448184658,171.0569311,171.4134655,1.85898365341973,172.5569706,173.324941581913,3,0.571428571428571,0.428571428571429,13,9,1,174.324941581913
22,1,0,2,1,0,0,1,2,0,0,NaN,0.15,4$,2@,0,0,2848.7884509,174.3350933,176.726671385305,178.2291931,178.336697,1.61002561469468,179.7292312,180.275901636079,3,0.545454545454545,0.454545454545455,13,10,1,181.275901636079
23,1,0,2,1,0,0,1,2,2,2,NaN,0.35,4$,4$,1,0,2848.7884509,181.291193,184.418831123151,185.9210512,186.0797315,1.66090037684944,187.4210903,188.656517854969,3,0.565217391304348,0.434782608695652,13,11,0,189.656517854969
24,1,0,2,1,0,0,1,2,1,1,NaN,0.5,2@,4$,0,0,2848.7884509,189.6655183,191.97953688779,193.602753,193.4716508,1.49211391220979,195.1027916,196.35374769972,3,0.541666666666667,0.458333333333333,14,11,1,197.35374769972
25,1,0,2,1,0,0,1,2,2,0,NaN,0.5,2@,4$,0,1,2848.7884509,197.3574703,199.987675845186,201.4590197,201.3226504,1.33497455481438,202.9590721,203.773947748818,3,0.52,0.48,14,12,0,204.773947748818
26,1,0,2,1,0,0,1,2,1,1,NaN,0.5,2@,4$,0,0,2848.7884509,204.7795141,208.502354347798,210.1278512,209.9938997,1.49154535220168,211.6278913,212.028855604886,3,0.5,0.5,14,13,1,213.028855604886
27,1,0,2,1,0,0,1,2,0,2,NaN,0.5,2@,4$,0,0,2848.7884509,213.0372268,216.362886306419,217.917989,217.7859657,1.42307939358125,219.418029,220.795780282235,3,0.481481481481481,0.518518518518519,14,14,1,221.795780282235
28,1,0,2,1,0,0,1,2,2,0,NaN,0.5,2@,4$,0,0,2848.7884509,221.8121557,224.492953419285,225.8553484,225.7238344,1.23088098071503,227.3553881,228.100886494236,3,0.464285714285714,0.535714285714286,14,15,1,229.100886494236
29,1,0,2,1,0,0,1,2,0,2,NaN,0.5,2@,4$,0,0,2848.7884509,229.1044729,232.03507524045,233.537859,233.9892358,1.95416055954956,235.0378964,235.818279349737,3,0.448275862068966,0.551724137931034,14,16,1,236.818279349737
30,1,0,2,1,0,0,1,2,2,1,NaN,0.15,4$,4$,1,1,2848.7884509,236.8260065,240.685955217162,242.1326483,242.0007872,1.31483198283786,243.6326885,244.361342482334,3,0.466666666666667,0.533333333333333,14,17,1,245.361342482334
31,1,0,2,1,0,0,1,2,1,2,NaN,0.15,4$,4$,1,1,2848.7884509,245.3673061,248.101965157452,249.6043857,249.7389132,1.63694804254828,251.1044255,252.366947789364,3,0.483870967741935,0.516129032258065,15,17,1,253.366947789364
32,1,0,2,1,0,0,1,2,2,0,NaN,0.5,2@,2@,1,1,2848.7884509,253.3745319,256.158302752451,257.6606376,257.6934314,1.53512864754885,259.1606773,260.505873937861,3,0.5,0.5,16,17,1,261.505873937861
33,1,0,2,1,0,0,1,2,0,1,NaN,0.35,4$,2@,0,1,2848.7884509,261.5155207,265.227140512346,266.7296479,266.7828525,1.55571198765438,268.2296867,269.408257350796,3,0.484848484848485,0.515151515151515,17,17,0,270.408257350796
34,1,0,2,1,0,0,1,2,2,0,NaN,0.5,2@,4$,0,0,2848.7884509,270.4236718,273.003419551122,274.4650184,274.329715,1.32629544887823,275.9650588,276.885634211887,3,0.470588235294118,0.529411764705882,17,18,1,277.885634211887
35,1,0,2,1,0,0,1,2,1,1,NaN,0.5,2@,4$,0,1,2848.7884509,277.8975149,281.198426819635,282.7008085,282.7746433,1.57621648036456,284.2008459,284.897235538313,3,0.457142857142857,0.542857142857143,17,19,0,285.897235538313
36,1,0,2,1,0,0,1,2,0,2,NaN,0.5,2@,2@,1,1,2848.7884509,285.9047308,288.512662485296,290.0155147,290.7942164,2.28155391470409,291.5155539,292.028719956435,3,0.472222222222222,0.527777777777778,17,20,1,293.028719956435
37,1,0,2,1,0,0,1,2,1,0,NaN,0.35,4$,4$,1,1,2848.7884509,293.0446089,297.23843228284,298.8471033,298.7089231,1.47049081715977,300.3471633,301.050721495791,3,0.486486486486487,0.513513513513513,18,20,1,302.050721495791
38,1,0,2,1,0,0,1,2,0,1,NaN,0.35,4$,4$,1,1,2848.7884509,302.0545899,304.055761232496,305.5581498,305.7042579,1.64849666750388,307.0581891,308.509705344526,3,0.5,0.5,19,20,1,309.509705344526
39,1,0,2,1,0,0,1,2,1,0,NaN,0.35,4$,2@,0,0,2848.7884509,309.5266996,311.669168523931,313.1394638,312.9988054,1.32963687606934,314.6395042,315.308366947495,3,0.487179487179487,0.512820512820513,20,20,1,316.308366947495
40,1,0,2,1,0,0,1,2,2,2,NaN,0.35,4$,4$,1,1,2848.7884509,316.3162294,320.429420809883,321.9319088,322.0579397,1.62851889011699,323.4319729,324.172980097425,3,0.5,0.5,20,21,1,325.172980097425
41,1,0,2,1,0,0,1,2,0,1,NaN,0.35,4$,2@,0,0,2848.7884509,325.1771425,328.41862454564,329.986506,329.8528114,1.43418685435972,331.4865484,332.88048207126,3,0.48780487804878,0.51219512195122,21,21,1,333.88048207126
42,1,0,2,1,0,0,1,2,1,0,NaN,0.35,4$,2@,0,0,2848.7884509,333.8839767,336.697741500103,338.2003258,338.5657635,1.86802199989643,339.7003653,340.697620668574,3,0.476190476190476,0.523809523809524,21,22,1,341.697620668574
43,1,0,2,1,0,0,1,2,2,2,NaN,0.35,4$,4$,1,1,2848.7884509,341.7063339,344.382246369821,345.8845948,345.9956892,1.61344283017934,347.3846748,348.795170643607,3,0.488372093023256,0.511627906976744,21,23,1,349.795170643607
44,1,0,2,1,0,0,1,2,1,0,NaN,0.35,4$,4$,1,1,2848.7884509,349.7991808,354.335946665621,355.8376867,355.7035624,1.36761573437889,357.3378265,358.663910772763,3,0.5,0.5,22,23,1,359.663910772763
45,1,0,2,1,0,0,1,2,0,2,NaN,0.5,2@,2@,1,0,2848.7884509,359.6730888,362.41843981416,363.920791,363.9416932,1.52325338584023,365.420832,366.638740114569,3,0.511111111111111,0.488888888888889,23,23,0,367.638740114569
46,1,0,2,1,0,0,1,2,1,1,NaN,0.5,2@,4$,0,0,2848.7884509,367.6471069,370.842006945627,372.3446472,372.6645195,1.82251255437313,373.8446878,374.526814764517,3,0.5,0.5,24,23,1,375.526814764517
47,1,0,2,1,0,0,1,2,2,0,NaN,0.5,2@,4$,0,1,2848.7884509,375.5376729,377.536059345727,379.0386051,379.4055198,1.86946045427294,380.5386446,381.468794013342,3,0.48936170212766,0.51063829787234,24,24,0,382.468794013342
48,1,0,2,1,0,0,1,2,1,1,NaN,0.5,2@,4$,0,0,2848.7884509,382.4774769,385.686159207816,387.1885971,387.3765632,1.69040399218375,388.6886369,389.618942073122,3,0.479166666666667,0.520833333333333,24,25,1,390.618942073122
49,1,0,2,1,0,0,1,2,2,0,NaN,0.5,2@,2@,1,1,2848.7884509,390.6350047,394.953704222429,396.4561957,396.5391114,1.58540717757114,397.9562347,399.203586609662,3,0.489795918367347,0.510204081632653,24,26,1,400.203586609662
50,1,0,2,1,0,0,1,2,1,1,NaN,0.5,2@,4$,0,0,2848.7884509,400.2105651,402.339951447197,403.8426401,403.8928224,1.55287095280346,405.3426805,406.031126978055,3,0.48,0.52,25,26,1,407.031126978055
51,1,0,2,1,0,0,1,2,0,2,NaN,0.5,2@,2@,1,1,2848.7884509,407.0348127,411.271127730921,412.773541,412.8560816,1.58495386907907,414.2735828,414.951518049209,3,0.490196078431373,0.509803921568627,25,27,1,415.951518049209
52,1,0,2,1,0,0,1,2,2,1,NaN,0.15,4$,4$,1,1,2848.7884509,415.9585402,419.681057848997,421.1837609,421.2327053,1.55164745100319,422.6837996,423.928407306517,3,0.5,0.5,26,27,1,424.928407306517
53,1,0,2,1,0,0,1,2,1,0,NaN,0.35,4$,4$,1,0,2848.7884509,424.9333149,428.311680307561,429.9160446,429.7776491,1.46596879243862,431.4160851,432.462436104065,3,0.509433962264151,0.490566037735849,27,27,0,433.462436104065
54,1,0,2,1,0,0,1,2,0,1,NaN,0.35,4$,4$,1,1,2848.7884509,433.4746282,436.329507053732,437.6916894,437.5498189,1.22031184626849,439.1917626,440.447513548212,3,0.518518518518518,0.481481481481482,28,27,1,441.447513548212
