trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime
1,1,0,2,1,0,0,1,2,0,NaN,0,0.5,4$,4$,1,1,11280.9638466,0.0030389000003197,3.47770013161789,5.08280800000102,5.75977799999964,2.28207786838175,6.58291210000061,7.2222820310617,3,1,0,1,1,1,8.2222820310617
2,1,0,2,1,0,0,1,2,1,NaN,2,0.35,2@,4$,0,1,11280.9638466,8.23561119999977,11.1003976227657,12.6960018999998,13.1792311000008,2.07883347723509,14.1961033000007,15.2427180700288,3,0.5,0.5,2,1,0,16.2427180700288
3,1,0,2,1,0,0,1,2,2,NaN,1,0.15,2@,4$,0,0,11280.9638466,16.2597934000005,19.3722912481735,20.9668204000009,21.1571129000004,1.78482165182686,22.4669185000002,23.0626988662316,3,0.333333333333333,0.666666666666667,2,2,1,24.0626988662316
4,1,0,2,1,0,0,1,2,1,NaN,2,0.35,2@,2@,1,1,11280.9638466,24.0670523999997,27.5961483379469,29.1768929000009,29.7512058000011,2.15505746205417,30.6769808000008,31.7658337285593,3,0.5,0.5,2,3,1,32.7658337285593
5,1,0,2,1,0,0,1,2,0,NaN,0,0.5,4$,4$,1,1,11280.9638466,32.7749466000005,35.1763284688313,36.7781714000012,37.7650641,2.58873563116867,38.2784362000002,38.8159542033063,3,0.6,0.4,3,3,1,39.8159542033063
6,1,0,2,1,0,0,1,2,2,NaN,2,0.5,4$,4$,1,1,11280.9638466,39.831557200001,42.2580048041546,43.8297313000003,45.0165319999996,2.75852719584509,45.3297706000012,45.9824934732169,3,0.666666666666667,0.333333333333333,4,3,1,46.9824934732169
7,1,0,2,1,0,0,1,2,0,NaN,0,0.5,4$,,NaN,NaN,11280.9638466,46.9881729000008,51.4684016129413,53.0390697000003,54.4686569999994,NaN,54.5391135000009,55.7760607333712,3,0.666666666666667,0.333333333333333,5,3,1,56.7760607333712
8,1,0,2,1,0,0,1,2,1,NaN,1,0.5,4$,4$,1,1,11280.9638466,56.7804637999998,59.4676873441222,61.0383672000007,61.0505470999997,1.58285975587751,62.5384081000011,63.700899745385,3,0.714285714285714,0.285714285714286,5,3,1,64.700899745385
9,1,0,2,1,0,0,1,2,0,NaN,0,0.5,4$,4$,1,0,11280.9638466,64.7213771000006,68.3234503465719,69.8945815000006,70.4550663000009,2.13161595342899,71.3946218000001,72.5387194826799,3,0.75,0.25,6,3,0,73.5387194826799
10,1,0,2,1,0,0,1,2,1,NaN,2,0.35,2@,4$,0,0,11280.9638466,73.5461137000002,77.2160862214823,78.7863447,79.524579500001,2.30849327851865,80.2863825000004,80.7909744867393,3,0.666666666666667,0.333333333333333,7,3,1,81.7909744867393
11,1,0,2,1,0,0,1,2,2,NaN,0,0.35,2@,4$,0,0,11280.9638466,81.8037340999999,83.8103209850287,85.3807930000003,85.6850912000009,1.87477021497216,86.8808323000012,87.7330757702948,3,0.6,0.4,7,4,1,88.7330757702948
12,1,0,2,1,0,0,1,2,1,NaN,1,0.5,4$,2@,0,0,11280.9638466,88.7435548000012,91.6483885658781,93.2194268000003,93.3090217999998,1.66063323412163,94.7194658999997,95.5612116684842,3,0.545454545454545,0.454545454545455,7,5,1,96.5612116684842
13,1,0,2,1,0,0,1,2,0,NaN,2,0.15,2@,4$,0,1,11280.9638466,96.5673298000002,101.349533172408,102.9201455,103.203682200001,1.85414902759294,104.4201851,105.473957006261,3,0.5,0.5,7,6,0,106.473957006261
14,1,0,2,1,0,0,1,2,1,NaN,0,0.15,2@,4$,0,0,11280.9638466,106.477906,108.87321136494,110.44385,110.913555700001,2.04034433506058,111.943890500001,112.469730840734,3,0.461538461538462,0.538461538461538,7,7,1,113.469730840734
15,1,0,2,1,0,0,1,2,0,NaN,1,0.35,2@,4$,0,0,11280.9638466,113.4831349,116.104077388172,117.674659100001,117.9841249,1.8800475118278,119.1746991,120.129741984687,3,0.428571428571429,0.571428571428571,7,8,1,121.129741984687
16,1,0,2,1,0,0,1,2,2,NaN,0,0.35,2@,2@,1,0,11280.9638466,121.140286100001,124.826389406197,126.3967345,126.909049,2.08265959380333,127.8967887,128.82050356026,3,0.466666666666667,0.533333333333333,7,9,0,129.82050356026
17,1,0,2,1,0,0,1,2,0,NaN,1,0.35,2@,4$,0,0,11280.9638466,129.8316139,134.19941888961,135.769732700001,135.856748800001,1.65732991039113,137.269772,137.935193115965,3,0.4375,0.5625,8,9,1,138.935193115965
18,1,0,2,1,0,0,1,2,2,NaN,2,0.5,4$,4$,1,1,11280.9638466,138.9399849,142.597129984186,144.167575700001,144.7965016,2.19937161581402,145.6676305,147.093492768221,3,0.470588235294118,0.529411764705882,8,10,1,148.093492768221
19,1,0,2,1,0,0,1,2,1,NaN,1,0.5,4$,4$,1,1,11280.9638466,148.098436,150.188198734524,151.759039300001,151.8175734,1.62937466547555,153.259078500001,154.254664690532,3,0.5,0.5,9,10,1,155.254664690532
20,1,0,2,1,0,0,1,2,2,NaN,2,0.5,4$,2@,0,0,11280.9638466,155.271911,159.323195201641,160.8941918,161.567751099999,2.24455589835816,162.394231600001,163.31665954631,3,0.473684210526316,0.526315789473684,10,10,1,164.31665954631
21,1,0,2,1,0,0,1,2,0,NaN,1,0.35,2@,4$,0,0,11280.9638466,164.3304338,167.906970439995,169.4774659,169.477535600001,1.57056516000557,170.9775051,171.554844434288,3,0.45,0.55,10,11,1,172.554844434288
22,1,0,2,1,0,0,1,2,2,NaN,0,0.35,2@,4$,0,0,11280.9638466,172.571228000001,174.821857776726,176.392272700001,176.9846511,2.16279332327395,177.8923125,178.805843788523,3,0.428571428571429,0.571428571428571,10,12,1,179.805843788523
23,1,0,2,1,0,0,1,2,0,NaN,1,0.35,2@,2@,1,0,11280.9638466,179.811166400001,182.23581163173,183.747023100001,183.546527300001,1.31071566827086,185.247201,186.472757738997,3,0.454545454545455,0.545454545454545,10,13,0,187.472757738997
24,1,0,2,1,0,0,1,2,2,NaN,2,0.5,4$,2@,0,1,11280.9638466,187.485006700001,190.134337197493,191.7048522,192.302609800001,2.1682726025083,193.2049618,194.000902188844,3,0.434782608695652,0.565217391304348,11,13,0,195.000902188844
25,1,0,2,1,0,0,1,2,1,NaN,0,0.15,2@,2@,1,1,11280.9638466,195.0085791,199.331851360301,200.9021668,201.473539000001,2.14168763969974,202.402206799999,202.947099798663,3,0.458333333333333,0.541666666666667,11,14,1,203.947099798663
26,1,0,2,1,0,0,1,2,2,NaN,2,0.5,4$,2@,0,0,11280.9638466,203.951477099999,208.335738915708,209.905928,210.6404743,2.30473538429214,211.405967800001,212.832629255865,3,0.44,0.56,12,14,1,213.832629255865
27,1,0,2,1,0,0,1,2,1,NaN,1,0.5,4$,2@,0,0,11280.9638466,213.8426475,217.530857753145,219.1010283,219.174796200001,1.64393844685583,220.6010692,221.04070085977,3,0.423076923076923,0.576923076923077,12,15,1,222.04070085977
28,1,0,2,1,0,0,1,2,2,NaN,2,0.5,4$,4$,1,1,11280.9638466,222.0502968,226.893352375404,228.463409800001,229.768490800001,2.87513842459703,229.963442600001,231.341027035625,3,0.444444444444444,0.555555555555556,12,16,1,232.341027035625
29,1,0,2,1,0,0,1,2,0,NaN,1,0.35,2@,2@,1,1,11280.9638466,232.3447368,235.819457682048,237.4207198,237.2207309,1.40127321795262,238.920793499999,240.059829646187,3,0.464285714285714,0.535714285714286,13,16,1,241.059829646187
30,1,0,2,1,0,0,1,2,1,NaN,2,0.35,2@,4$,0,0,11280.9638466,241.067843700001,244.346177409956,245.9165799,246.4464859,2.10030849004397,247.416632,248.635881674565,3,0.448275862068966,0.551724137931034,14,16,1,249.635881674565
31,1,0,2,1,0,0,1,2,0,NaN,0,0.5,4$,2@,0,0,11280.9638466,249.6425218,252.446293077588,254.0164805,254.5844495,2.13815642241207,255.516520200001,256.663746807892,3,0.433333333333333,0.566666666666667,14,17,1,257.663746807892
32,1,0,2,1,0,0,1,2,2,NaN,1,0.15,2@,4$,0,0,11280.9638466,257.667934700001,260.064744063167,261.6355064,261.6355761,1.57083203683214,263.135545700001,264.465159721942,3,0.419354838709677,0.580645161290323,14,18,1,265.465159721942
33,1,0,2,1,0,0,1,2,0,NaN,2,0.15,2@,2@,1,1,11280.9638466,265.473939400001,268.134572390469,269.704941600001,270.0306862,1.89611380953102,271.2049816,272.050088603226,3,0.4375,0.5625,14,19,1,273.050088603226
34,1,0,2,1,0,0,1,2,1,NaN,1,0.5,4$,2@,0,0,11280.9638466,273.0642345,276.884240842166,278.455246900001,278.8387337,1.95449285783434,279.955286599999,280.792187066256,3,0.424242424242424,0.575757575757576,15,19,1,281.792187066256
35,1,0,2,1,0,0,1,2,2,NaN,0,0.35,2@,4$,0,1,11280.9638466,281.805571000001,284.28285442388,285.853500200001,286.3587107,2.07585627612025,287.3535397,288.335115024192,3,0.411764705882353,0.588235294117647,15,20,0,289.335115024192
36,1,0,2,1,0,0,1,2,1,NaN,2,0.35,2@,4$,0,0,11280.9638466,289.3460142,292.290555878559,293.8607343,294.8904673,2.59991142144099,295.360772800001,296.11674032225,3,0.4,0.6,15,21,1,297.11674032225
37,1,0,2,1,0,0,1,2,0,NaN,0,0.5,4$,2@,0,0,11280.9638466,297.1200641,300.66251832976,302.2332181,302.4524838,1.78996547023962,303.7332572,304.945355737354,3,0.388888888888889,0.611111111111111,15,22,1,305.945355737354
38,1,0,2,1,0,0,1,2,2,NaN,2,0.5,4$,2@,0,0,11280.9638466,305.961482000001,308.12816973436,309.6984309,309.9230616,1.79489186564024,311.1984703,312.624157787748,3,0.378378378378378,0.621621621621622,15,23,1,313.624157787748
39,1,0,2,1,0,0,1,2,1,NaN,1,0.5,4$,4$,1,0,11280.9638466,313.6351497,317.769531868136,319.3403273,319.7545665,1.98503463186353,320.840367300001,322.20395083591,3,0.394736842105263,0.605263157894737,15,24,0,323.20395083591
40,1,0,2,1,0,0,1,2,0,NaN,0,0.5,4$,4$,1,1,11280.9638466,323.210657400001,326.251910523666,327.822540500001,328.160788500001,1.90887797633513,329.322579600001,330.212661154339,3,0.41025641025641,0.58974358974359,16,24,1,331.212661154339
