trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime
1,1,0,1,0,2,1,0,2,2,2,NaN,0.5,4$,4$,1,1,10595.7258375,0.00290390000009211,2.18384076507209,3.69203930000003,4.64279999999962,2.45895923492753,5.19214499999907,5.88942635894455,3,1,0,1,1,1,6.88942635894455
2,1,0,1,0,2,1,0,2,0,0,NaN,0.35,2@,2@,1,1,10595.7258375,6.89789410000049,10.2359906184938,11.7398735000006,11.9483612999993,1.71237068150549,13.2399681999996,14.0016498502173,3,1,0,2,1,1,15.0016498502173
3,1,0,1,0,2,1,0,2,2,2,NaN,0.5,4$,4$,1,1,10595.7258375,15.0193995999998,17.443528420612,18.5431019999996,18.4045095999991,0.96098117938709,20.0432055000001,21.5603480441496,3,1,0,3,1,1,22.5603480441496
4,1,0,1,0,2,1,0,2,0,1,NaN,0.5,4$,4$,1,1,10595.7258375,22.5763353000002,27.3100623427836,28.7220586000003,28.5823870000004,1.27232465721681,30.222149199999,31.100595938462,3,1,0,4,1,1,32.100595938462
5,1,0,1,0,2,1,0,2,1,0,NaN,0.5,4$,2@,0,0,10595.7258375,32.1184217999999,36.8091100800375,38.3119360000001,38.4756221000007,1.66651201996319,39.8122005000005,40.7470836545235,3,0.8,0.2,5,1,1,41.7470836545235
6,1,0,1,0,2,1,0,2,2,1,NaN,0.35,2@,2@,1,0,10595.7258375,41.7607155999995,43.9850804284451,45.3343638000006,45.1995946999996,1.21451427155444,46.8345769999996,48.3555864158934,3,0.833333333333333,0.166666666666667,5,2,0,49.3555864158934
7,1,0,1,0,2,1,0,2,1,0,NaN,0.5,4$,4$,1,0,10595.7258375,49.3677391000001,51.6607249114149,52.7944511000005,52.6524179999997,0.991693088584725,54.2944917999994,55.6148844146101,3,0.857142857142857,0.142857142857143,6,2,0,56.6148844146101
8,1,0,1,0,2,1,0,2,2,2,NaN,0.5,4$,4$,1,1,10595.7258375,56.6245300999999,59.3443584577708,60.7277431000002,60.5884960000003,1.24413754222951,62.2278188,63.1151922466906,3,0.875,0.125,7,2,1,64.1151922466906
9,1,0,1,0,2,1,0,2,0,1,NaN,0.5,4$,4$,1,1,10595.7258375,64.1315286999998,66.9512953746671,68.4598182999998,68.3193804000002,1.36808502533313,69.9598576999997,71.0735994479601,3,0.888888888888889,0.111111111111111,8,2,1,72.0735994479601
10,1,0,1,0,2,1,0,2,1,2,NaN,0.35,2@,2@,1,1,10595.7258375,72.0888568999999,74.5125150087551,76.0222861000002,75.8865296999993,1.37401469124416,77.5223284999993,78.6652904439998,3,0.9,0.1,9,2,1,79.6652904439998
11,1,0,1,0,2,1,0,2,0,0,NaN,0.35,2@,4$,0,0,10595.7258375,79.6791520000006,83.4999370326987,84.9016028000005,84.7645429999993,1.26460596730067,86.4016427000006,87.2431832857856,3,0.818181818181818,0.181818181818182,10,2,1,88.2431832857856
12,1,0,1,0,2,1,0,2,1,2,NaN,0.35,2@,4$,0,0,10595.7258375,88.2537890000003,91.5795858145739,93.0819936000007,93.0876489999991,1.50806318542527,94.5820330000006,95.487808475551,3,0.75,0.25,10,3,1,96.487808475551
13,1,0,1,0,2,1,0,2,2,0,NaN,0.15,2@,2@,1,1,10595.7258375,96.4948528999994,99.6669110225575,101.1701952,101.4125176,1.74560657744223,102.6702343,103.261868590409,3,0.769230769230769,0.230769230769231,10,4,1,104.261868590409
14,1,0,1,0,2,1,0,2,0,2,NaN,0.15,2@,4$,0,1,10595.7258375,104.2685962,107.052166198097,108.426061800001,108.2865642,1.23439800190317,109.926101999999,111.472189743396,3,0.714285714285714,0.285714285714286,11,4,0,112.472189743396
15,1,0,1,0,2,1,0,2,1,1,NaN,0.15,2@,4$,0,0,10595.7258375,112.476210499999,115.585443782431,117.0880351,117.1546555,1.56921171756949,118.5881443,119.189292660132,3,0.666666666666667,0.333333333333333,11,5,1,120.189292660132
16,1,0,1,0,2,1,0,2,2,2,NaN,0.5,4$,2@,0,1,10595.7258375,120.200144099999,122.62003393528,124.0599561,123.918554,1.29852006471992,125.559997300001,126.519213031592,3,0.625,0.375,11,6,0,127.519213031592
17,1,0,1,0,2,1,0,2,0,1,NaN,0.5,4$,4$,1,1,10595.7258375,127.523542299999,131.230428129711,132.6061646,132.4603326,1.2299044702886,134.106217099999,135.44602510906,3,0.647058823529412,0.352941176470588,11,7,1,136.44602510906
18,1,0,1,0,2,1,0,2,1,2,NaN,0.35,2@,4$,0,0,10595.7258375,136.4497947,138.456865369255,139.9594132,140.070068499999,1.6132031307443,141.4594528,142.733037011472,3,0.611111111111111,0.388888888888889,12,7,1,143.733037011472
19,1,0,1,0,2,1,0,2,2,1,NaN,0.35,2@,4$,0,0,10595.7258375,143.7384948,145.971773464458,147.474401699999,147.5677261,1.59595263554183,148.9744419,149.95863579351,3,0.578947368421053,0.421052631578947,12,8,1,150.95863579351
20,1,0,1,0,2,1,0,2,1,0,NaN,0.5,4$,4$,1,1,10595.7258375,150.962054199999,153.358099155481,154.8558877,154.7152902,1.35719104451891,156.355931800001,157.00828035043,3,0.6,0.4,12,9,1,158.00828035043
21,1,0,1,0,2,1,0,2,0,2,NaN,0.15,2@,2@,1,1,10595.7258375,158.018480000001,162.474386006579,164.0315331,163.893713400001,1.41932739342155,165.5315727,166.958494532593,3,0.619047619047619,0.380952380952381,13,9,1,167.958494532593
22,1,0,1,0,2,1,0,2,1,0,NaN,0.5,4$,4$,1,1,10595.7258375,167.962311400001,171.024427782708,172.629556800001,172.488358000001,1.46393021729273,174.129596999999,175.221032993759,3,0.636363636363636,0.363636363636364,14,9,1,176.221032993759
23,1,0,1,0,2,1,0,2,0,1,NaN,0.5,4$,2@,0,0,10595.7258375,176.235386099999,179.122772490873,180.6252384,180.7119853,1.58921280912728,182.125276700001,182.986166012739,3,0.608695652173913,0.391304347826087,15,9,1,183.986166012739
24,1,0,1,0,2,1,0,2,1,2,NaN,0.35,2@,2@,1,1,10595.7258375,183.9924424,187.710343768058,189.2131195,189.2541449,1.54380113194202,190.713181499999,191.414607646944,3,0.625,0.375,15,10,1,192.414607646944
25,1,0,1,0,2,1,0,2,0,0,NaN,0.35,2@,4$,0,1,10595.7258375,192.4184155,196.075463950141,197.6013848,197.4595615,1.38409754985878,199.101487599999,199.663326993819,3,0.6,0.4,16,10,0,200.663326993819
