trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime
1,1,0,1,2,0,2,0,1,2,NaN,2,0.35,2@,2@,1,1,21453.1056925,0.00275319999855128,2.2075770762458,3.8114265999975,4.37337239999761,2.16579532375181,5.31152069999735,6.24258346308852,3,1,0,1,1,1,7.24258346308852
2,1,0,1,2,0,2,0,1,1,NaN,1,0.35,2@,2@,1,1,21453.1056925,7.26719479999883,11.4497872554493,13.0434786000005,13.4294616000006,1.97967434455131,14.5435811999996,15.3984944355943,3,1,0,2,1,1,16.3984944355943
3,1,0,1,2,0,2,0,1,2,NaN,2,0.35,2@,2@,1,1,21453.1056925,16.4088730999974,19.874513135579,21.4641929999998,22.5621377999996,2.68762466442058,22.9643087000004,23.9684477573428,3,1,0,3,1,1,24.9684477573428
4,1,0,1,2,0,2,0,1,1,NaN,1,0.35,2@,4$,0,0,21453.1056925,24.9835268999996,28.4336039878581,30.0137804000005,30.2563267000005,1.82272271214242,31.5138660999983,32.4160738203464,3,0.75,0.25,4,1,1,33.4160738203464
5,1,0,1,2,0,2,0,1,2,NaN,0,0.15,2@,2@,1,1,21453.1056925,33.4246127000006,36.071813325947,37.6717327999977,38.2948421999972,2.22302887405021,39.1719945999976,39.9488725867741,3,0.8,0.2,4,2,1,40.9488725867741
6,1,0,1,2,0,2,0,1,0,NaN,2,0.5,4$,2@,0,1,21453.1056925,40.9650490999993,44.4735408320303,46.044049199998,46.8073842999984,2.33384346796811,47.5440913999992,48.7433302352511,3,0.666666666666667,0.333333333333333,5,2,0,49.7433302352511
7,1,0,1,2,0,2,0,1,2,NaN,1,0.5,4$,2@,0,0,21453.1056925,49.7564117000002,52.620980436408,54.1910590999978,54.3672623999992,1.74628196359117,55.6911000999971,56.1993161833743,3,0.571428571428571,0.428571428571429,5,3,1,57.1993161833743
8,1,0,1,2,0,2,0,1,1,NaN,0,0.5,4$,2@,0,1,21453.1056925,57.2135557000001,60.1618571999825,61.7319140999971,62.2743042999973,2.11244710001483,63.2319545999999,63.8007986193261,3,0.5,0.5,5,4,0,64.8007986193261
9,1,0,1,2,0,2,0,1,0,NaN,2,0.5,4$,4$,1,1,21453.1056925,64.8047028000001,67.114048802614,68.6842923000004,69.3862759000003,2.27222709738635,70.1843324000001,71.4522449229371,3,0.555555555555556,0.444444444444444,5,5,1,72.4522449229371
10,1,0,1,2,0,2,0,1,2,NaN,1,0.5,4$,4$,1,1,21453.1056925,72.4607758999991,74.6917093228803,76.2616794999994,76.572999699998,1.88129037711769,77.7617204999988,78.4989644443449,3,0.6,0.4,6,5,1,79.4989644443449
11,1,0,1,2,0,2,0,1,0,NaN,2,0.5,4$,,NaN,NaN,21453.1056925,79.5022881999976,82.850498611886,84.4207666999973,85.8507179999979,NaN,85.9208094999995,86.5467098606096,3,0.6,0.4,7,5,1,87.5467098606096
12,1,0,1,2,0,2,0,1,1,NaN,0,0.5,4$,4$,1,1,21453.1056925,87.5580707999979,90.7218152894457,92.291632299999,92.6278013999981,1.90598611055248,93.7916731000005,94.944295922749,3,0.636363636363636,0.363636363636364,7,5,1,95.944295922749
13,1,0,1,2,0,2,0,1,0,NaN,1,0.15,2@,2@,1,1,21453.1056925,95.9491956999991,99.828782259352,101.398876699997,101.536008999999,1.70722674064746,102.898917799997,103.88171070371,3,0.666666666666667,0.333333333333333,8,5,1,104.88171070371
14,1,0,1,2,0,2,0,1,1,NaN,0,0.5,4$,2@,0,0,21453.1056925,104.8908075,107.568732587984,109.138813899997,109.429332799999,1.86060021201411,110.6388544,111.197496366098,3,0.615384615384615,0.384615384615385,9,5,1,112.197496366098
15,1,0,1,2,0,2,0,1,0,NaN,2,0.5,4$,4$,1,0,21453.1056925,112.214359199999,114.469207160171,116.039040600001,116.782843499997,2.31363633982619,117.5390811,118.411607427934,3,0.642857142857143,0.357142857142857,9,6,0,119.411607427934
16,1,0,1,2,0,2,0,1,2,NaN,1,0.5,4$,4$,1,1,21453.1056925,119.420997199999,122.587570293141,124.157585099998,124.9469728,2.35940250685962,125.657626599997,126.380147302854,3,0.666666666666667,0.333333333333333,10,6,1,127.380147302854
17,1,0,1,2,0,2,0,1,0,NaN,0,0.35,2@,2@,1,1,21453.1056925,127.3950864,129.674011621282,131.2441726,131.600244699999,1.9262330787169,132.744214099999,133.519659212969,3,0.6875,0.3125,11,6,1,134.519659212969
18,1,0,1,2,0,2,0,1,2,NaN,2,0.35,2@,4$,0,1,21453.1056925,134.534946699998,138.730352666978,140.300693900001,140.495403699999,1.76505103302043,141.800735999997,142.277858433583,3,0.647058823529412,0.352941176470588,12,6,0,143.277858433583
19,1,0,1,2,0,2,0,1,0,NaN,0,0.35,2@,2@,1,1,21453.1056925,143.2930829,145.44900744261,147.019116699998,147.5459395,2.09693205738949,148.519156399998,149.183905852649,3,0.666666666666667,0.333333333333333,12,7,1,150.183905852649
20,1,0,1,2,0,2,0,1,1,NaN,2,0.15,2@,2@,1,1,21453.1056925,150.199543799998,152.398598087013,153.968648399998,154.4759758,2.07737771298707,155.468689999998,156.332602241735,3,0.684210526315789,0.315789473684211,13,7,1,157.332602241735
21,1,0,1,2,0,2,0,1,2,NaN,1,0.5,4$,2@,0,0,21453.1056925,157.339507499997,159.826947583915,161.396795299999,161.603993199999,1.77704561608334,162.8968355,163.497587304097,3,0.65,0.35,14,7,1,164.497587304097
22,1,0,1,2,0,2,0,1,1,NaN,0,0.5,4$,2@,0,0,21453.1056925,164.512766199998,168.47383192732,170.043804199999,170.589884999998,2.11605307267746,171.543845199998,172.811307296703,3,0.619047619047619,0.380952380952381,14,8,1,173.811307296703
23,1,0,1,2,0,2,0,1,0,NaN,1,0.15,2@,2@,1,1,21453.1056925,173.821269799999,177.768982710058,179.339118599997,179.439940699998,1.67095798993978,180.8391586,181.338545443687,3,0.636363636363636,0.363636363636364,14,9,1,182.338545443687
24,1,0,1,2,0,2,0,1,1,NaN,0,0.5,4$,2@,0,0,21453.1056925,182.345945199999,184.896152566715,186.466581599998,186.835791999998,1.93963943328345,187.966622399999,188.623443074601,3,0.608695652173913,0.391304347826087,15,9,1,189.623443074601
25,1,0,1,2,0,2,0,1,2,NaN,1,0.5,4$,2@,0,1,21453.1056925,189.635965099998,192.414808242247,193.9847997,194.066868999998,1.65206075775131,195.484839999997,196.767364641139,3,0.583333333333333,0.416666666666667,15,10,0,197.767364641139
26,1,0,1,2,0,2,0,1,1,NaN,0,0.5,4$,2@,0,0,21453.1056925,197.7771259,201.48026637717,203.050374899998,203.513356699998,2.03309032282777,204.5504143,205.933140887515,3,0.56,0.44,15,11,1,206.933140887515
27,1,0,1,2,0,2,0,1,2,NaN,2,0.35,2@,4$,0,1,21453.1056925,206.9369252,209.710721380259,211.280546599999,211.715878299998,2.00515691973851,212.780588199999,213.51634699589,3,0.538461538461538,0.461538461538462,15,12,0,214.51634699589
28,1,0,1,2,0,2,0,1,1,NaN,1,0.35,2@,2@,1,1,21453.1056925,214.525689899998,219.50826067396,221.078225199999,221.0782941,1.57003342604003,222.578264299998,223.381227402147,3,0.555555555555556,0.444444444444444,15,13,1,224.381227402147
29,1,0,1,2,0,2,0,1,0,NaN,0,0.35,2@,4$,0,0,21453.1056925,224.384882799997,227.614132859326,229.184391399998,229.846093699998,2.2319608406724,230.684431099999,231.238062802095,3,0.535714285714286,0.464285714285714,16,13,1,232.238062802095
30,1,0,1,2,0,2,0,1,1,NaN,2,0.15,2@,4$,0,0,21453.1056925,232.242100399999,234.479771713828,236.052900899998,236.740930399999,2.26115868617126,237.552943499999,238.280678408159,3,0.517241379310345,0.482758620689655,16,14,1,239.280678408159
31,1,0,1,2,0,2,0,1,2,NaN,1,0.5,4$,2@,0,0,21453.1056925,239.284020899999,244.092140114321,245.662169499999,246.344238199999,2.25209808567888,247.162209999999,247.595268340894,3,0.5,0.5,16,15,1,248.595268340894
32,1,0,1,2,0,2,0,1,0,NaN,2,0.5,4$,,NaN,NaN,21453.1056925,248.607222299997,251.72425255807,253.2944742,254.724399899998,NaN,254.794497799998,256.121486632481,3,0.5,0.5,16,16,1,257.121486632481
33,1,0,1,2,0,2,0,1,1,NaN,1,0.35,2@,4$,0,0,21453.1056925,257.131810399998,259.444966842395,261.014850199997,261.096057499999,1.65109065760407,262.514893199997,263.876912842632,3,0.483870967741935,0.516129032258065,16,16,1,264.876912842632
34,1,0,1,2,0,2,0,1,0,NaN,0,0.35,2@,2@,1,1,21453.1056925,264.889023899999,268.444909326456,270.014821099998,270.823730699998,2.37882137354245,271.514861199998,272.324655865854,3,0.5,0.5,16,17,1,273.324655865854
35,1,0,1,2,0,2,0,1,2,NaN,2,0.35,2@,2@,1,0,21453.1056925,273.330146699998,275.41362500926,276.9840301,278.044721899998,2.63109689073826,278.484069300001,279.880255640957,3,0.515151515151515,0.484848484848485,17,17,0,280.880255640957
36,1,0,1,2,0,2,0,1,1,NaN,1,0.35,2@,4$,0,1,21453.1056925,280.8872022,284.467406445059,286.037241800001,286.927071399998,2.45966495493849,287.537280799999,288.797654343391,3,0.5,0.5,18,17,0,289.797654343391
37,1,0,1,2,0,2,0,1,0,NaN,2,0.5,4$,2@,0,0,21453.1056925,289.8121273,293.226667409872,294.796836999998,295.918856699998,2.69218929012641,296.296890899997,297.646938626567,3,0.485714285714286,0.514285714285714,18,18,1,298.646938626567
38,1,0,1,2,0,2,0,1,2,NaN,0,0.15,2@,4$,0,0,21453.1056925,298.653639599997,302.324011401946,303.894394299998,304.9343171,2.61030569805371,305.394433699999,305.854900576316,3,0.472222222222222,0.527777777777778,18,19,1,306.854900576316
39,1,0,1,2,0,2,0,1,0,NaN,2,0.5,4$,2@,0,0,21453.1056925,306.8611939,308.982817549106,310.552701499997,311.159760799997,2.17694325089178,312.0527425,312.994744099611,3,0.459459459459459,0.540540540540541,18,20,1,313.994744099611
40,1,0,1,2,0,2,0,1,2,NaN,1,0.5,4$,2@,0,0,21453.1056925,314.001069899998,316.954570292117,318.524673299999,319.603741399998,2.64917110788156,320.024707699999,321.401819796494,3,0.447368421052632,0.552631578947368,18,21,1,322.401819796494
41,1,0,1,2,0,2,0,1,0,NaN,0,0.35,2@,2@,1,0,21453.1056925,322.409039099999,326.157310988983,327.727165,328.903394599998,2.74608361101491,329.2272042,329.683605773826,3,0.461538461538462,0.538461538461538,18,22,0,330.683605773826
42,1,0,1,2,0,2,0,1,1,NaN,1,0.35,2@,4$,0,0,21453.1056925,330.699969199999,334.506075799727,336.0758814,336.4027059,1.89663010027289,337.575919999999,338.771022992911,3,0.45,0.55,19,22,1,339.771022992911
43,1,0,1,2,0,2,0,1,0,NaN,2,0.5,4$,2@,0,0,21453.1056925,339.774943999997,342.64530980623,344.215742599998,345.184710899997,2.53940109376708,345.715784299999,346.707277976075,3,0.439024390243902,0.560975609756098,19,23,1,347.707277976075
44,1,0,1,2,0,2,0,1,1,NaN,0,0.5,4$,2@,0,0,21453.1056925,347.715721,350.409082736667,351.978910599999,352.761240199998,2.35215746333051,353.478952699999,354.240677819686,3,0.428571428571429,0.571428571428571,19,24,1,355.240677819686
45,1,0,1,2,0,2,0,1,2,NaN,2,0.35,2@,2@,1,1,21453.1056925,355.2560529,359.420589017645,360.9909214,361.3438962,1.92330718235462,362.4909615,363.262463203384,3,0.441860465116279,0.558139534883721,19,25,1,364.262463203384
46,1,0,1,2,0,2,0,1,0,NaN,0,0.35,2@,4$,0,0,21453.1056925,364.266066099997,368.12921611737,369.699178799998,370.684363199998,2.55514708262854,371.1992159,372.259925370745,3,0.431818181818182,0.568181818181818,20,25,1,373.259925370745
47,1,0,1,2,0,2,0,1,1,NaN,1,0.35,2@,2@,1,1,21453.1056925,373.272680599999,376.336563018158,377.9071153,378.818073599999,2.48151058184158,379.4071687,380.772043298515,3,0.444444444444444,0.555555555555556,20,26,1,381.772043298515
48,1,0,1,2,0,2,0,1,2,NaN,2,0.35,2@,2@,1,1,21453.1056925,381.7806265,384.238638329804,385.808567299999,386.834934299997,2.59629597019375,387.3086071,388.263595242479,3,0.456521739130435,0.543478260869565,21,26,1,389.263595242479
49,1,0,1,2,0,2,0,1,0,NaN,1,0.15,2@,4$,0,1,21453.1056925,389.270777899997,392.248823840906,393.818658199998,394.497279899999,2.24845605909286,395.3187,396.573394729516,3,0.446808510638298,0.553191489361702,22,26,0,397.573394729516
50,1,0,1,2,0,2,0,1,2,NaN,0,0.15,2@,2@,1,1,21453.1056925,397.578535699999,399.886442357849,401.4566104,402.737337799997,2.85089544214861,402.9566433,403.832560828978,3,0.458333333333333,0.541666666666667,22,27,1,404.832560828978
51,1,0,1,2,0,2,0,1,0,NaN,2,0.5,4$,4$,1,1,21453.1056925,404.8366283,409.011252390901,410.581033899998,411.600272299998,2.58901990909726,412.081070199998,412.941407951235,3,0.469387755102041,0.530612244897959,23,27,1,413.941407951235
52,1,0,1,2,0,2,0,1,2,NaN,1,0.5,4$,2@,0,0,21453.1056925,413.9450822,417.397870670273,418.967803,420.017883099998,2.62001242972474,420.467841899997,421.556504846703,3,0.46,0.54,24,27,1,422.556504846703
53,1,0,1,2,0,2,0,1,1,NaN,0,0.5,4$,2@,0,0,21453.1056925,422.5683928,425.754183144461,427.324494199998,428.4590269,2.7048437555386,428.824530800001,429.845843802123,3,0.450980392156863,0.549019607843137,24,28,1,430.845843802123
54,1,0,1,2,0,2,0,1,2,NaN,1,0.5,4$,2@,0,0,21453.1056925,430.859407199998,433.363370328774,434.933611299999,435.014933099999,1.65156277122514,436.433651799998,437.796252961667,3,0.442307692307692,0.557692307692308,24,29,1,438.796252961667
55,1,0,1,2,0,2,0,1,1,NaN,0,0.5,4$,,NaN,NaN,21453.1056925,438.800138499999,443.685767198298,445.2557366,446.685909399999,NaN,446.755760299999,448.165567022719,3,0.442307692307692,0.557692307692308,24,30,0,449.165567022719
56,1,0,1,2,0,2,0,1,0,NaN,2,0.5,4$,4$,1,1,21453.1056925,449.176324799999,451.766510503428,453.336387299998,454.0910023,2.32449179657124,454.8364272,455.647441018365,3,0.452830188679245,0.547169811320755,24,30,1,456.647441018365
57,1,0,1,2,0,2,0,1,1,NaN,0,0.5,4$,4$,1,1,21453.1056925,456.6512769,458.814320090933,460.384361999997,460.7092562,1.8949361090672,461.8844044,462.374612279044,3,0.462962962962963,0.537037037037037,25,30,1,463.374612279044
58,1,0,1,2,0,2,0,1,2,NaN,1,0.5,4$,2@,0,0,21453.1056925,463.389497799999,466.157190507205,467.727178499998,467.889262000001,1.73207149279551,469.227219199998,470.0835291523,3,0.454545454545455,0.545454545454545,26,30,1,471.0835291523
