source	name	signal	mean	sem	t	p	dz	cov_pos	cov_neg	p_holm
model7	Caudate / Putamen R	rpe	0.25110544766371207	0.025811790252222508	9.728323576552029	1.02177608745634e-13	1.277391466542185	1.0	0.0	6.13065652473804e-13
model7	Caudate / Putamen R	urpe	-0.07470107154526445	0.015742051527084525	-4.745319974130418	1.439500138255047e-05	-0.6230910385810562	0.0	0.40990815691158156	4.318500414765141e-05
model7	Caudate / Putamen R	surprise	0.0035041212904808857	0.008322048273901473	0.4210647637637546	0.6752912910035405	0.055288512132740386	0.0	0.0	0.6843397691706661
model7	Caudate / Putamen R (2)	rpe	0.2188313245669864	0.026701520527033448	8.195463039096772	3.257437956639868e-11	1.076117017297498	0.662786307576139	0.0	1.628718978319934e-10
model7	Caudate / Putamen R (2)	urpe	-0.1335526053730359	0.017624047602947335	-7.577862269885234	3.463167546304458e-10	-0.9950220633609101	0.0	1.0	1.3852670185217832e-09
model7	Caudate / Putamen R (2)	surprise	0.008736912470375885	0.009121116122421625	0.9578775615956377	0.34216988458533304	0.12577548572949238	0.0	0.0	0.6843397691706661
