source	parcel_id	name	signal	mean	sem	t	p	dz	frac_sig_pos	frac_sig_neg	p_holm
model2	32	Inferior Temporal Gyrus, temporooccipital part R	rpe	0.250922934662792	0.029213758543415597	8.589204100180623	7.284855986578022e-12	1.1278177514988208	0.9948979591836735	0.0	1.9669111163760657e-09
model2	32	Inferior Temporal Gyrus, temporooccipital part R	urpe	-0.07553797807054038	0.025603449324505357	-2.950304746565616	0.0045995016852585615	-0.38739399212063885	0.0	0.15306122448979592	0.7037237578445599
model2	32	Inferior Temporal Gyrus, temporooccipital part R	surprise	0.021902774370466813	0.016894918082189687	1.2964119899199935	0.20005781285368163	0.17022723391296896	0.0		1.0
model2	33	Postcentral Gyrus L	rpe	0.10869678265336444	0.02838288776867221	3.8296590374901593	0.00032172977109079753	0.5028588672818313	0.3104575163398693	0.0	0.05984173742288834
model2	33	Postcentral Gyrus L	urpe	-0.07153650277160509	0.023832998447464875	-3.001573760401702	0.003981127924519257	-0.3941259434436911	0.0	0.12854030501089325	0.6210559562250041
model2	33	Postcentral Gyrus L	surprise	0.006863542320864445	0.008837772935454949	0.7766144673540569	0.4405972035293527	0.10197447541551467	0.0		1.0
model2	34	Postcentral Gyrus R	rpe	0.18294210060481603	0.030008718163610698	6.096298402597418	9.99817188904533e-08	0.8004831968934918	0.6855036855036855	0.0	2.4195575971489698e-05
model2	34	Postcentral Gyrus R	urpe	-0.09683403614707833	0.026049868466768086	-3.7172562414512713	0.00046117807680644453	-0.48809965709050596	0.0	0.3132678132678133	0.0839344099787729
model2	34	Postcentral Gyrus R	surprise	-0.0016625494452224788	0.009641296613990512	-0.17244044154911164	0.8637021087260365	-0.022642539260569337	0.0		1.0
model2	35	Superior Parietal Lobule L	rpe	0.1771462583687623	0.028769439602276747	6.15744556785678	7.93246388535767e-08	0.8085122130431825	0.8319783197831978	0.0	1.927588724141914e-05
model2	35	Superior Parietal Lobule L	urpe	-0.06153161277166006	0.023315013454195843	-2.6391412079835894	0.010700093712785104	-0.34653621783342425	0.0	0.3224932249322493	1.0
model2	35	Superior Parietal Lobule L	surprise	0.007768926169788417	0.011528608187238682	0.6738824013802501	0.5031097739457542	0.08848509429218443	0.0		1.0
model2	36	Superior Parietal Lobule R	rpe	0.24718624495357158	0.03360851697731921	7.3548691577312315	8.150050633299742e-10	0.9657416332516804	0.8823529411764706	0.0	2.0945630127580338e-07
model2	36	Superior Parietal Lobule R	urpe	-0.07364447155024646	0.028574977477574467	-2.5772363813074692	0.012571414543571007	-0.33840771586578355	0.047619047619047616	0.38095238095238093	1.0
model2	36	Superior Parietal Lobule R	surprise	0.006976609540968524	0.015435243004364193	0.4519922063420669	0.6529899669132846	0.059349484295172464	0.0		1.0
model2	37	Supramarginal Gyrus, anterior division L	rpe	0.12778652150665182	0.024384094664288328	5.240568627458672	2.4224363395541735e-06	0.6881203726281705	0.5368852459016393	0.0	0.0005353584310414724
model2	37	Supramarginal Gyrus, anterior division L	urpe	-0.06722507634380355	0.019118548842254578	-3.5162227477865393	0.000866172923949124	-0.46170266615206235	0.0	0.3524590163934426	0.14984791584319845
model2	37	Supramarginal Gyrus, anterior division L	surprise	-0.00267143617471573	0.009582140865309683	-0.2787932480086111	0.7814124862670428	-0.03660734690138667	0.0		1.0
model2	38	Supramarginal Gyrus, anterior division R	rpe	0.07749097968020413	0.026353785011580325	2.9404117718253073	0.0047286579870969205	0.3860949808971176	0.2736842105263158	0.0	0.7187560140387319
model2	38	Supramarginal Gyrus, anterior division R	urpe	-0.0872118134179437	0.021146796215068295	-4.124114713688891	0.00012228936780065317	-0.5415227917587843	0.0	0.39473684210526316	0.023846426721127367
model2	38	Supramarginal Gyrus, anterior division R	surprise	-0.0039042373160088012	0.012144678910982908	-0.3214771954553732	0.7490246990290048	-0.04221202378099287	0.0		1.0
model2	39	Supramarginal Gyrus, posterior division L	rpe	0.15824300994550478	0.027653422645858444	5.722366159590168	4.0793871948867745e-07	0.7513834879329748	0.47674418604651164	0.0	9.627353779932788e-05
model2	39	Supramarginal Gyrus, posterior division L	urpe	-0.021933275531343156	0.019590807975324268	-1.119569726729462	0.2675927551500078	-0.14700670715458003	0.0	0.01937984496124031	1.0
model2	39	Supramarginal Gyrus, posterior division L	surprise	0.006047659609238859	0.010586264388164878	0.5712741895998703	0.570059551910766	0.0750119760211878	0.0		1.0
model2	40	Supramarginal Gyrus, posterior division R	rpe	0.06449065013324522	0.023438027417966138	2.75153915400793	0.007938732522308563	0.3612947911866401	0.2427536231884058	0.0	1.0
model2	40	Supramarginal Gyrus, posterior division R	urpe	-0.013128411419281649	0.017979861062155125	-0.7301731294751191	0.4682748242377437	-0.09587642900139824	0.050724637681159424	0.11594202898550725	1.0
model2	40	Supramarginal Gyrus, posterior division R	surprise	0.003677904414326961	0.011818896927913523	0.311188466805273	0.7567926119320466	0.040861047523286585	0.0		1.0
model2	41	Angular Gyrus L	rpe	0.17426534736313143	0.027640159683369737	6.304788009889164	4.535139069771606e-08	0.8278592235152954	0.7027027027027027	0.0	1.115644211163815e-05
model2	41	Angular Gyrus L	urpe	-0.05549769465133063	0.022704116528866232	-2.4443890860395436	0.017625855703697565	-0.3209640114090899	0.0	0.2625482625482625	1.0
model2	41	Angular Gyrus L	surprise	0.026804915504230302	0.009951727546863362	2.6934937052892702	0.009270544583905244	0.3536730503716509	0.22393822393822393		1.0
model2	42	Angular Gyrus R	rpe	0.015960911556135538	0.027428850777981354	0.5819023073671115	0.5629269863168334	0.07640751625321725	0.08781869688385269	0.0	1.0
model2	42	Angular Gyrus R	urpe	0.01911663066797704	0.02456102984971327	0.7783318038758953	0.43959251048202874	0.10219997274821699	0.11898016997167139	0.042492917847025496	1.0
model2	42	Angular Gyrus R	surprise	0.02213715522317152	0.012870788485132865	1.719953307347277	0.09086671452412916	0.22584093347305298	0.0		1.0
model2	43	Lateral Occipital Cortex, superior division L	rpe	0.2952452009604409	0.03530837619398877	8.361902550780744	1.7275706646950074e-11	1.0979715958636347	0.950210970464135	0.0	4.599178580505055e-09
model2	43	Lateral Occipital Cortex, superior division L	urpe	-0.09238219309235528	0.022299760662200806	-4.1427437043729185	0.00011490284500859655	-0.543968898073281	0.0	0.4421940928270042	0.022520957621684923
model2	43	Lateral Occipital Cortex, superior division L	surprise	0.014968173424342575	0.010950403691722226	1.366906083622973	0.1770219125294038	0.1794835618947862	0.09873417721518987		1.0
model2	44	Lateral Occipital Cortex, superior division R	rpe	0.2783980732584462	0.032522658203852126	8.560126651193336	8.13419104474347e-12	1.1239996953956395	0.8546562228024369	0.0	2.1880973910359933e-09
model2	44	Lateral Occipital Cortex, superior division R	urpe	-0.05287091158232036	0.0221734172362367	-2.384427759556906	0.020456162782063622	-0.31309070351911755	0.020017406440382943	0.3263707571801567	1.0
model2	44	Lateral Occipital Cortex, superior division R	surprise	0.01602247759114701	0.013064781815181035	1.2263869246196815	0.2250953098554526	0.16103249237761583	0.05918189730200174		1.0
model2	45	Lateral Occipital Cortex, inferior division L	rpe	0.25483121828243166	0.025830836696592866	9.865387686649902	6.164809227436906e-14	1.2953888659122288	1.0	0.0	1.7384762021372077e-11
model2	45	Lateral Occipital Cortex, inferior division L	urpe	-0.0996081964130386	0.017912854028672886	-5.560710551964357	7.448438039540671e-07	-0.7301570667438588	0.0	0.6778656126482213	0.00017056923110548138
model2	45	Lateral Occipital Cortex, inferior division L	surprise	-0.0009708790144060525	0.010340118421546474	-0.09389438058881025	0.9255223356566074	-0.01232893618068985	0.0		1.0
model2	46	Lateral Occipital Cortex, inferior division R	rpe	0.3026475123002033	0.032205686037882764	9.397331637158928	3.4884599914767135e-13	1.2339300956751558	0.9824945295404814	0.0	9.697918776305263e-11
model2	46	Lateral Occipital Cortex, inferior division R	urpe	-0.1328103401256002	0.023645575388944032	-5.616710016187567	6.049021654556094e-07	-0.7375101566330641	0.0	0.838074398249453	0.0001415471067166126
model2	46	Lateral Occipital Cortex, inferior division R	surprise	-0.004319705821354513	0.011196527799067501	-0.38580762704972504	0.7010753697028862	-0.0506590232779736	0.0		1.0
model2	49	Frontal Medial Cortex L	rpe	0.32879589649591695	0.037621340433392235	8.73961142022685	4.121832284554334e-12	1.1475672001700814	0.9457364341085271	0.0	1.1293820459678875e-09
model2	49	Frontal Medial Cortex L	urpe	-0.21660523253546485	0.029823751599021158	-7.262843234738248	1.1603526042403628e-09	-0.953658037572848	0.0	0.9302325581395349	2.9705026668553287e-07
model2	49	Frontal Medial Cortex L	surprise	0.0037869393208356298	0.01619215326003097	0.2338749677094142	0.8159200141842	0.030709287745105982	0.0		1.0
model2	50	Frontal Medial Cortex R	rpe	0.28178350824639636	0.029468447881312587	9.562210720473313	1.8897614693270667e-13	1.2555797799583486	0.9814814814814815	0.0	5.2913321141157867e-11
model2	50	Frontal Medial Cortex R	urpe	-0.16029061025066174	0.02478204731094092	-6.468013245213027	2.4361861742044704e-08	-0.8492917469183605	0.0	0.7962962962962963	6.017379850285042e-06
model2	50	Frontal Medial Cortex R	surprise	0.004781591378681498	0.011525910799918061	0.4148558375721153	0.6798047673994929	0.054473240182626934	0.0		1.0
model2	51	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex) L	rpe	0.10595898620476044	0.05071887221833348	2.089143184190503	0.04117032677265369	0.27431793924925724	0.058823529411764705	0.0	1.0
model2	51	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex) L	urpe	-0.08222201998565692	0.03440840051940462	-2.38959145861162	0.020197312088192483	-0.3137687304223532	0.0	0.25980392156862747	1.0
model2	51	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex) L	surprise	0.006466526075251571	0.016806122633902777	0.3847720391023882	0.7018382638974472	0.050523043918696275	0.0		1.0
model2	52	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex) R	rpe	0.11373351683327654	0.045196929670273917	2.5163991816036835	0.014695502524220255	0.3304194001875049	0.23529411764705882	0.0	1.0
model2	52	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex) R	urpe	-0.11006201868517823	0.03165579692537771	-3.476836136668039	0.000977916826471323	-0.456530950743659	0.0	0.3689839572192513	0.16716665292550797
model2	52	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex) R	surprise	0.007109538716840891	0.01461236196851429	0.48654274594073377	0.6284479775965388	0.06388619240325202	0.0		1.0
model2	53	Subcallosal Cortex L	rpe	0.27614387375467786	0.03180419593786231	8.682623962391505	5.113510715772251e-12	1.1400843803639784	0.7192982456140351	0.0	1.3908749146900522e-09
model2	53	Subcallosal Cortex L	urpe	-0.1662594203931711	0.02875192935637735	-5.782548305972856	3.257081508421005e-07	-0.7592857908963273	0.0	0.631578947368421	7.719283174957782e-05
model2	53	Subcallosal Cortex L	surprise	-0.012992458601444767	0.014249009583618237	-0.9118148545834303	0.3657065064655909	-0.11972715598385687	0.0		1.0
