trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime,action,stimulusPair
1,1,0,0,2,1,0,1,2,0,,0.0,0.5,0.0,4$,0.0,0.0,20618.067394,0.0042147999993176,2.96938802887234,4.35471849999885,4.10357959999965,1.1341915711273,5.85483039999963,6.63173926169839,3,0.0,1.0,1,1,1,7.63173926169839,1.0,"(0, 0)"
2,1,0,0,2,1,0,1,2,1,,1.0,0.5,0.0,2@,1.0,0.0,20618.067394,7.64433459999782,10.3870947836476,11.3847663999986,11.1465983999988,0.759503616351139,12.8848623999984,14.0957949223448,3,0.5,0.5,1,2,0,15.0957949223448,0.0,"(1, 1)"
3,1,0,0,2,1,0,1,2,0,,0.0,0.5,0.0,2@,1.0,1.0,20618.067394,15.1012145999994,19.5258726305256,20.8702815999968,20.6357063999967,1.10983376947115,22.3703675999968,23.0401312159956,3,0.666666666666667,0.333333333333333,2,2,1,24.0401312159956,0.0,"(0, 0)"
4,1,0,0,2,1,0,1,2,2,,2.0,0.5,0.0,4$,0.0,0.0,20618.067394,24.0442762999992,26.8934729986504,27.9589659999983,27.7356355999982,0.842162601347809,29.4590518999976,30.9625248129596,3,0.5,0.5,3,2,1,31.9625248129596,1.0,"(2, 2)"
5,1,0,0,2,1,0,1,2,0,,1.0,0.35,1.0,2@,0.0,0.0,20618.067394,31.9842613000001,36.7227245579852,38.0855580999996,37.845665599998,1.12294104201283,39.5858273999984,40.5484952866973,3,0.4,0.6,3,3,1,41.5484952866973,0.0,"(0, 1)"
6,1,0,0,2,1,0,1,2,2,,0.0,0.35,1.0,4$,1.0,1.0,20618.067394,41.5591115999996,43.7427542930418,45.3082695999983,45.098413599997,1.3556593069552,46.8083093999994,47.3187417150293,3,0.5,0.5,3,4,1,48.3187417150293,1.0,"(2, 0)"
7,1,0,0,2,1,0,1,2,0,,2.0,0.15,1.0,2@,0.0,1.0,20618.067394,48.3320550999997,50.3384609910863,51.9114403999993,52.3487820999981,2.01032110891174,53.4116423999985,53.9060991213009,3,0.428571428571429,0.571428571428571,4,4,0,54.9060991213009,0.0,"(0, 2)"
8,1,0,0,2,1,0,1,2,1,,1.0,0.5,0.0,4$,0.0,0.0,20618.067394,54.9216366000001,57.1260415874276,58.7742786999988,58.5645915999994,1.4385500125718,60.2743196999982,61.5118658568063,3,0.375,0.625,4,5,1,62.5118658568063,1.0,"(1, 1)"
9,1,0,0,2,1,0,1,2,2,,2.0,0.5,0.0,2@,1.0,1.0,20618.067394,62.5286382999984,65.2554097696266,66.8617153999985,66.6546640999986,1.39925433037206,68.3617550999988,69.0733737075534,3,0.444444444444444,0.555555555555556,4,6,1,70.0733737075534,0.0,"(2, 2)"
10,1,0,0,2,1,0,1,2,0,,1.0,0.35,1.0,4$,1.0,1.0,20618.067394,70.0855429999974,74.5949683609324,76.2374866999999,76.0336873999986,1.4387190390662,77.7375278,78.1753396762797,3,0.5,0.5,5,6,1,79.1753396762797,1.0,"(0, 1)"
11,1,0,0,2,1,0,1,2,1,,0.0,0.15,1.0,2@,0.0,0.0,20618.067394,79.1791092999993,82.1925159213279,83.8717156999992,83.6664180999978,1.47390217866996,85.3717660000002,85.7322910609546,3,0.454545454545455,0.545454545454545,6,6,1,86.7322910609546,0.0,"(1, 0)"
12,1,0,0,2,1,0,1,2,2,,2.0,0.5,0.0,4$,0.0,0.0,20618.067394,86.7360114000003,90.9216677095537,92.4941385999991,93.1510925999974,2.22942489044362,93.9941794999977,94.4918790604424,3,0.416666666666667,0.583333333333333,6,7,1,95.4918790604424,1.0,"(2, 2)"
13,1,0,0,2,1,0,1,2,0,,0.0,0.5,0.0,2@,1.0,1.0,20618.067394,95.5090826999985,99.9991499998723,101.556522999999,101.350391399999,1.35124140012704,103.056567,103.616898312721,3,0.461538461538462,0.538461538461538,6,8,1,104.616898312721,0.0,"(0, 0)"
14,1,0,0,2,1,0,1,2,1,,1.0,0.5,0.0,2@,1.0,1.0,20618.067394,104.634380399999,109.558092272713,111.129502199998,111.141392399997,1.58330012728402,112.629542299997,113.404564477452,3,0.5,0.5,7,8,1,114.404564477452,0.0,"(1, 1)"
15,1,0,0,2,1,0,1,2,0,,0.0,0.5,0.0,2@,1.0,1.0,20618.067394,114.410264799997,117.864815318204,119.533878099999,119.3296543,1.46483898179576,121.0339174,121.510519594176,3,0.533333333333333,0.466666666666667,8,8,1,122.510519594176,0.0,"(0, 0)"
16,1,0,0,2,1,0,1,2,1,,2.0,0.35,1.0,4$,1.0,0.0,20618.067394,122.5173182,127.212110623699,128.782405499998,128.822520499998,1.61040987629895,130.2824473,131.242766474246,3,0.5625,0.4375,9,8,0,132.242766474246,1.0,"(1, 2)"
17,1,0,0,2,1,0,1,2,2,,1.0,0.15,1.0,2@,0.0,1.0,20618.067394,132.2598382,134.456632164838,136.028481599998,136.289527099998,1.83289493515986,137.5285745,138.025970596773,3,0.529411764705882,0.470588235294118,10,8,0,139.025970596773,0.0,"(2, 1)"
18,1,0,0,2,1,0,1,2,1,,2.0,0.35,1.0,4$,1.0,1.0,20618.067394,139.032685499998,143.506572479277,145.076839199999,145.4209773,1.91440482072358,146.576883199999,147.061870814479,3,0.555555555555556,0.444444444444444,10,9,1,148.061870814479,1.0,"(1, 2)"
19,1,0,0,2,1,0,1,2,0,,1.0,0.35,1.0,2@,0.0,0.0,20618.067394,148.074438899999,152.07715901524,153.581612299997,153.371779899997,1.29462088475702,155.081653399997,156.007414462754,3,0.526315789473684,0.473684210526316,11,9,1,157.007414462754,0.0,"(0, 1)"
20,1,0,0,2,1,0,1,2,2,,0.0,0.35,1.0,2@,0.0,0.0,20618.067394,157.016044699998,161.193717045546,162.764863599998,162.844573599999,1.65085655445364,164.264904099997,165.16545787319,3,0.5,0.5,11,10,1,166.16545787319,0.0,"(2, 0)"
21,1,0,0,2,1,0,1,2,1,,1.0,0.5,0.0,4$,0.0,0.0,20618.067394,166.174520299999,169.554481846579,171.124507599998,171.249651099999,1.69516925342032,172.624546799998,173.324941581912,3,0.476190476190476,0.523809523809524,11,11,1,174.324941581912,1.0,"(1, 1)"
22,1,0,0,2,1,0,1,2,0,,0.0,0.5,0.0,4$,0.0,0.0,20618.067394,174.3320546,176.726671385306,178.296980699997,178.5850813,1.85840991469377,179.797020299997,180.27590163608,3,0.454545454545455,0.545454545454545,11,12,1,181.27590163608,1.0,"(0, 0)"
23,1,0,0,2,1,0,1,2,2,,2.0,0.5,0.0,2@,1.0,1.0,20618.067394,181.288624699999,184.418831123152,185.988967899997,186.371752799998,1.95292167684602,187.4890074,188.656517854968,3,0.478260869565217,0.521739130434783,11,13,1,189.656517854968,0.0,"(2, 2)"
24,1,0,0,2,1,0,1,2,0,,0.0,0.5,0.0,2@,1.0,1.0,20618.067394,189.662911899999,191.979536887789,193.549906999997,194.2340988,2.25456191221019,195.049945799998,196.353747699719,3,0.5,0.5,12,13,1,197.353747699719,0.0,"(0, 0)"
25,1,0,0,2,1,0,1,2,2,,2.0,0.5,0.0,2@,1.0,1.0,20618.067394,197.370226899999,199.987675845186,201.558195899997,202.235087399997,2.24741155481024,203.0582364,203.773947748818,3,0.52,0.48,13,13,1,204.773947748818,0.0,"(2, 2)"
26,1,0,0,2,1,0,1,2,0,,1.0,0.35,1.0,2@,0.0,1.0,20618.067394,204.778453399998,208.502354347798,210.072524799998,210.631583899998,2.12922955219983,211.572565099999,212.028855604887,3,0.5,0.5,14,13,0,213.028855604887,0.0,"(0, 1)"
27,1,0,0,2,1,0,1,2,1,,2.0,0.35,1.0,2@,0.0,0.0,20618.067394,213.034545999999,216.362886306419,217.932627999999,218.633415199998,2.27052889357947,219.432666799999,220.795780282235,3,0.481481481481481,0.518518518518519,14,14,1,221.795780282235,0.0,"(1, 2)"
28,1,0,0,2,1,0,1,2,0,,1.0,0.35,1.0,4$,1.0,1.0,20618.067394,221.809480299999,224.492953419285,226.063595899999,226.332935299997,1.839981880712,227.563634099999,228.100886494238,3,0.5,0.5,14,15,1,229.100886494238,1.0,"(0, 1)"
