trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime,action,stimulusPair
1,1,0,2,1,0,0,1,2,0,1.0,,0.35,1.0,2@,0.0,0.0,3788.7951469,0.0078753000002507,2.96938802887098,4.47712069999989,5.05405569999994,2.08466767112895,5.97723970000015,6.63173926169702,3,0.0,1.0,1,1,1,7.63173926169702,0.0,"(0, 1)"
2,1,0,2,1,0,0,1,2,2,2.0,,0.35,1.0,2@,0.0,0.0,3788.7951469,7.64082989999997,10.3870947836463,11.8901095000001,12.3900874000001,2.00299261635382,13.3902082,14.0957949223452,3,0.0,1.0,1,2,1,15.0957949223452,0.0,"(2, 2)"
3,1,0,2,1,0,0,1,2,1,0.0,,0.35,1.0,2@,0.0,1.0,3788.7951469,15.1072638000001,19.5258726305265,21.0287587000003,21.4753279000001,1.94945526947367,22.5288521000002,23.0401312159952,3,0.0,1.0,1,3,0,24.0401312159952,0.0,"(1, 0)"
4,1,0,2,1,0,0,1,2,2,2.0,,0.35,1.0,2@,0.0,0.0,3788.7951469,24.0489009000003,26.8934729986504,28.396178,29.1392885999999,2.24581560134948,29.8962614000002,30.9625248129601,3,0.0,1.0,1,4,1,31.9625248129601,0.0,"(2, 2)"
5,1,0,2,1,0,0,1,2,0,1.0,,0.35,1.0,4$,1.0,0.0,3788.7951469,31.9729311000001,36.7227245579866,38.2261836000002,38.9203895999999,2.19766504201334,39.7264682999999,40.5484952866959,3,0.2,0.8,1,5,0,41.5484952866959,1.0,"(0, 1)"
6,1,0,2,1,0,0,1,2,1,0.0,,0.35,1.0,2@,0.0,0.0,3788.7951469,41.5651658000002,43.7427542930413,45.2451403999999,45.6530392,1.91028490695862,46.7451798000002,47.3187417150275,3,0.166666666666667,0.833333333333333,2,5,1,48.3187417150275,0.0,"(1, 0)"
7,1,0,2,1,0,0,1,2,0,2.0,,0.5,0.0,4$,0.0,0.0,3788.7951469,48.3226988000001,50.3384609910859,51.8408106000002,52.5973364000001,2.25887540891426,53.3408490000002,53.9060991213005,3,0.142857142857143,0.857142857142857,2,6,1,54.9060991213005,1.0,"(0, 2)"
8,1,0,2,1,0,0,1,2,1,1.0,,0.5,0.0,,,,3788.7951469,54.9107047000002,57.1260415874267,58.6285004000001,60.1264968999999,,60.1285388000001,61.5118658568081,3,0.142857142857143,0.857142857142857,2,7,1,62.5118658568081,,"(1, 1)"
9,1,0,2,1,0,0,1,2,2,0.0,,0.5,0.0,4$,0.0,0.0,3788.7951469,62.5179724,65.255409769627,66.7579832000001,67.0541001000001,1.79869033037312,68.2580223,69.073373707552,3,0.125,0.875,2,7,1,70.073373707552,1.0,"(2, 0)"
10,1,0,2,1,0,0,1,2,0,1.0,,0.35,1.0,2@,0.0,0.0,3788.7951469,70.0768278,74.594968360931,76.0975864000002,76.9053192000001,2.31035083906909,77.5976242000002,78.1753396762806,3,0.111111111111111,0.888888888888889,2,8,1,79.1753396762806,0.0,"(0, 1)"
11,1,0,2,1,0,0,1,2,1,2.0,,0.15,1.0,2@,0.0,0.0,3788.7951469,79.1833462,82.1925159213279,83.6947909999999,84.4150331999999,2.22251727867206,85.1948299000001,85.7322910609528,3,0.1,0.9,2,9,1,86.7322910609528,0.0,"(1, 2)"
12,1,0,2,1,0,0,1,2,2,0.0,,0.5,0.0,2@,1.0,1.0,3788.7951469,86.7403127000002,90.9216677095524,92.4240967999999,93.3093454999998,2.38767779044747,93.9241342,94.4918790604415,3,0.181818181818182,0.818181818181818,2,10,1,95.4918790604415,0.0,"(2, 0)"
13,1,0,2,1,0,0,1,2,0,2.0,,0.5,0.0,2@,1.0,1.0,3788.7951469,95.4984328,99.9991499998719,101.5015866,102.207004,2.20785400012801,103.0016259,103.616898312722,3,0.25,0.75,3,10,1,104.616898312722,0.0,"(0, 2)"
14,1,0,2,1,0,0,1,2,1,1.0,,0.5,0.0,2@,1.0,1.0,3788.7951469,104.6235212,109.558092272714,111.0603817,111.8861129,2.3280206272857,112.5604208,113.404564477453,3,0.307692307692308,0.692307692307692,4,10,1,114.404564477453,0.0,"(1, 1)"
15,1,0,2,1,0,0,1,2,2,0.0,,0.5,0.0,2@,1.0,1.0,3788.7951469,114.4158562,117.864815318203,119.36773,119.6122807,1.7474653817967,120.8677694,121.510519594177,3,0.357142857142857,0.642857142857143,5,10,1,122.510519594177,0.0,"(2, 0)"
16,1,0,2,1,0,0,1,2,1,1.0,,0.5,0.0,,,,3788.7951469,122.5234279,127.212110623699,128.7147629,130.2124366,,130.2147827,131.242766474248,3,0.357142857142857,0.642857142857143,6,10,0,132.242766474248,,"(1, 1)"
17,1,0,2,1,0,0,1,2,2,0.0,,0.5,0.0,2@,1.0,0.0,3788.7951469,132.2490338,134.456632164839,135.9596571,136.1820845,1.72545233516121,137.4596961,138.025970596772,3,0.4,0.6,6,10,0,139.025970596772,0.0,"(2, 0)"
18,1,0,2,1,0,0,1,2,0,2.0,,0.5,0.0,2@,1.0,1.0,3788.7951469,139.038756,143.506572479278,145.0095512,145.5223446,2.01577212072243,146.5095917,147.061870814478,3,0.4375,0.5625,7,10,1,148.061870814478,0.0,"(0, 2)"
19,1,0,2,1,0,0,1,2,2,1.0,,0.15,1.0,4$,1.0,1.0,3788.7951469,148.0657706,152.077159015242,153.579784,153.9830856,1.90592658475816,155.0798226,156.007414462753,3,0.470588235294118,0.529411764705882,8,10,1,157.007414462753,1.0,"(2, 1)"
20,1,0,2,1,0,0,1,2,0,0.0,,0.15,1.0,4$,1.0,1.0,3788.7951469,157.022122,161.193717045546,162.6960677,163.0296994,1.83598235445379,164.1961054,165.16545787319,3,0.5,0.5,9,10,1,166.16545787319,1.0,"(0, 0)"
21,1,0,2,1,0,0,1,2,1,2.0,,0.15,1.0,4$,1.0,1.0,3788.7951469,166.1806378,169.55448184658,171.0567948,171.6381567,2.08367485341978,172.5568364,173.324941581913,3,0.526315789473684,0.473684210526316,10,10,1,174.324941581913,1.0,"(1, 2)"
22,1,0,2,1,0,0,1,2,0,1.0,,0.35,1.0,4$,1.0,1.0,3788.7951469,174.3381616,176.726671385305,178.2293772,179.1719755,2.44530411469486,179.7294168,180.275901636079,3,0.55,0.45,11,10,1,181.275901636079,1.0,"(0, 1)"
23,1,0,2,1,0,0,1,2,1,0.0,,0.35,1.0,4$,1.0,1.0,3788.7951469,181.2793978,184.418831123151,185.9212865,186.207672,1.78884087684946,187.4213281,188.656517854969,3,0.571428571428571,0.428571428571429,12,10,1,189.656517854969,1.0,"(1, 0)"
24,1,0,2,1,0,0,1,2,0,2.0,,0.5,0.0,2@,1.0,1.0,3788.7951469,189.66892,191.97953688779,193.4821699,193.778472,1.79893511220962,194.9823043,196.35374769972,3,0.590909090909091,0.409090909090909,13,10,1,197.35374769972,0.0,"(0, 2)"
25,1,0,2,1,0,0,1,2,2,0.0,,0.5,0.0,2@,1.0,1.0,3788.7951469,197.3594638,199.987675845186,201.4901185,201.662381,1.67470515481455,202.9901571,203.773947748818,3,0.608695652173913,0.391304347826087,14,10,1,204.773947748818,0.0,"(2, 0)"
26,1,0,2,1,0,0,1,2,0,1.0,,0.35,1.0,4$,1.0,1.0,3788.7951469,204.7829721,208.502354347798,210.0046712,211.4251946,2.92284025220169,211.5047015,212.028855604886,3,0.625,0.375,15,10,1,213.028855604886,1.0,"(0, 1)"
27,1,0,2,1,0,0,1,2,2,0.0,,0.5,0.0,2@,1.0,1.0,3788.7951469,213.040593,216.362886306419,217.8651804,218.360334,1.99744769358131,219.3652199,220.795780282235,3,0.64,0.36,16,10,1,221.795780282235,0.0,"(2, 0)"
28,1,0,2,1,0,0,1,2,1,1.0,,0.5,0.0,4$,0.0,0.0,3788.7951469,221.8000007,224.492953419285,225.9952499,226.8382944,2.34534098071526,227.4952889,228.100886494236,3,0.615384615384615,0.384615384615385,17,10,1,229.100886494236,1.0,"(1, 1)"
29,1,0,2,1,0,0,1,2,2,2.0,,0.35,1.0,4$,1.0,0.0,3788.7951469,229.1054409,232.03507524045,233.5373123,234.0426846,2.00760935954986,235.0373524,235.818279349737,3,0.62962962962963,0.37037037037037,17,11,0,236.818279349737,1.0,"(2, 2)"
30,1,0,2,1,0,0,1,2,1,0.0,,0.35,1.0,4$,1.0,0.0,3788.7951469,236.8293227,240.685955217162,242.188399,242.5131019,1.82714668283779,243.688461,244.361342482334,3,0.642857142857143,0.357142857142857,18,11,0,245.361342482334,1.0,"(1, 0)"
31,1,0,2,1,0,0,1,2,0,2.0,,0.5,0.0,2@,1.0,1.0,3788.7951469,245.3705363,248.101965157452,249.6043954,249.9391755,1.83721034254859,251.1044347,252.366947789364,3,0.655172413793103,0.344827586206897,19,11,1,253.366947789364,0.0,"(0, 2)"
32,1,0,2,1,0,0,1,2,1,1.0,,0.5,0.0,2@,1.0,1.0,3788.7951469,253.377889,256.158302752451,257.6612143,258.1503481,1.99204534754881,259.1612547,260.505873937861,3,0.666666666666667,0.333333333333333,20,11,1,261.505873937861,0.0,"(1, 1)"
33,1,0,2,1,0,0,1,2,0,0.0,,0.15,1.0,4$,1.0,0.0,3788.7951469,261.5188402,265.227140512346,266.7297941,267.0083399,1.7811993876544,268.2298361,269.408257350796,3,0.67741935483871,0.32258064516129,21,11,0,270.408257350796,1.0,"(0, 0)"
34,1,0,2,1,0,0,1,2,2,1.0,,0.15,1.0,4$,1.0,1.0,3788.7951469,270.4118434,273.003419551122,274.5059794,274.9941985,1.99077894887841,276.0060193,276.885634211887,3,0.6875,0.3125,22,11,1,277.885634211887,1.0,"(2, 1)"
