trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime,action,stimulusPair
1,1,0,2,1,0,1,0,2,0,2.0,,0.5,0.0,4$,1,1,4838.5643287,0.0077172999999675,2.96938802887053,4.51172909999968,4.37333119999948,1.40394317112896,6.01183669999955,6.63173926169657,3,1.0,0.0,1,1,1,7.63173926169657,0.0,"(0, 2)"
2,1,0,2,1,0,1,0,2,2,0.0,,0.5,0.0,2@,0,0,4838.5643287,7.64638999999988,10.3870947836458,11.7242896999996,11.5910575999997,1.20396281635385,13.2244021999995,14.0957949223448,3,0.5,0.5,2,1,1,15.0957949223448,1.0,"(2, 0)"
3,1,0,2,1,0,1,0,2,0,1.0,,0.35,1.0,4$,0,0,4838.5643287,15.1030667999994,19.5258726305265,20.7121098999996,20.5823034999994,1.05643086947293,22.2121916999995,23.0401312159956,3,0.333333333333333,0.666666666666667,2,2,1,24.0401312159956,0.0,"(0, 1)"
4,1,0,2,1,0,1,0,2,2,0.0,,0.5,0.0,4$,1,1,4838.5643287,24.0446729999994,26.8934729986504,28.0619737999996,27.9292734000001,1.03580040134966,29.5620589,30.9625248129596,3,0.5,0.5,2,3,1,31.9625248129596,0.0,"(2, 0)"
5,1,0,2,1,0,1,0,2,1,1.0,,0.5,0.0,2@,0,0,4838.5643287,31.9694129,36.722724557987,37.9229996999993,37.7873006,1.06457604201296,39.4232863999996,40.5484952866955,3,0.4,0.6,3,3,1,41.5484952866955,1.0,"(1, 1)"
6,1,0,2,1,0,1,0,2,2,2.0,,0.35,1.0,4$,0,0,4838.5643287,41.5608795999997,43.7427542930418,44.7854426999993,44.6573024999998,0.914548206957988,46.2854812999994,47.3187417150275,3,0.333333333333333,0.666666666666667,3,4,1,48.3187417150275,0.0,"(2, 2)"
7,1,0,2,1,0,1,0,2,0,0.0,,0.15,1.0,4$,0,1,4838.5643287,48.3338054999995,50.3384609910863,51.4929553000002,51.3641299999999,1.02566900891361,52.9929963999994,53.9060991213009,3,0.285714285714286,0.714285714285714,3,5,0,54.9060991213009,0.0,"(0, 0)"
8,1,0,2,1,0,1,0,2,1,2.0,,0.15,1.0,4$,0,0,4838.5643287,54.9232709999997,57.1260415874267,58.2393633000002,58.1109773999997,0.984935812572985,59.7394021,61.5118658568081,3,0.25,0.75,3,6,1,62.5118658568081,0.0,"(1, 2)"
9,1,0,2,1,0,1,0,2,2,0.0,,0.5,0.0,4$,1,1,4838.5643287,62.5153731999999,65.2554097696266,66.5537328999999,66.4251328,1.16972303037346,68.0537790999997,69.0733737075516,3,0.333333333333333,0.666666666666667,3,7,1,70.0733737075516,0.0,"(2, 0)"
10,1,0,2,1,0,1,0,2,1,1.0,,0.5,0.0,2@,0,1,4838.5643287,70.0873560999999,74.5949683609306,75.7315069999995,75.6031450999999,1.00817673906931,77.2315505999995,78.1753396762806,3,0.3,0.7,4,7,0,79.1753396762806,1.0,"(1, 1)"
11,1,0,2,1,0,1,0,2,2,2.0,,0.35,1.0,4$,0,0,4838.5643287,79.1788730999997,82.1925159213279,83.6201924999996,83.4911622,1.29864627867209,85.1202321999999,85.7322910609528,3,0.272727272727273,0.727272727272727,4,8,1,86.7322910609528,0.0,"(2, 2)"
12,1,0,2,1,0,1,0,2,0,1.0,,0.35,1.0,4$,0,1,4838.5643287,86.7360816,90.9216677095519,92.1152979999997,91.9812382999999,1.05957059044795,93.6153375999993,94.4918790604415,3,0.25,0.75,4,9,0,95.4918790604415,0.0,"(0, 1)"
13,1,0,2,1,0,1,0,2,1,0.0,,0.35,1.0,4$,0,0,4838.5643287,95.4954035000001,99.9991499998723,100.9947662,100.8662324,0.867082400127401,102.49482,103.616898312722,3,0.230769230769231,0.769230769230769,4,10,1,104.616898312722,0.0,"(1, 0)"
14,1,0,2,1,0,1,0,2,2,1.0,,0.15,1.0,2@,1,0,4838.5643287,104.6204925,109.558092272715,110.5912622,110.4559015,0.897809227284597,112.091300499999,113.404564477453,3,0.285714285714286,0.714285714285714,4,11,0,114.404564477453,1.0,"(2, 1)"
15,1,0,2,1,0,1,0,2,0,2.0,,0.5,0.0,4$,1,1,4838.5643287,114.4115849,117.864815318204,118.8572949,118.7261916,0.861376281795856,120.357335199999,121.510519594178,3,0.333333333333333,0.666666666666667,5,11,1,122.510519594178,0.0,"(0, 2)"
16,1,0,2,1,0,1,0,2,1,0.0,,0.35,1.0,4$,0,0,4838.5643287,122.518986,127.212110623699,128.359911099999,128.2292123,1.01710167630063,129.8599502,131.242766474248,3,0.3125,0.6875,6,11,1,132.242766474248,0.0,"(1, 0)"
17,1,0,2,1,0,1,0,2,0,2.0,,0.5,0.0,4$,1,1,4838.5643287,132.246274499999,134.456632164839,135.7514916,135.6210253,1.16439313516094,137.2515306,138.025970596773,3,0.352941176470588,0.647058823529412,6,12,1,139.025970596773,0.0,"(0, 2)"
18,1,0,2,1,0,1,0,2,2,0.0,,0.5,0.0,4$,1,1,4838.5643287,139.0343456,143.506572479278,144.6739706,144.5358362,1.02926372072216,146.1740094,147.061870814478,3,0.388888888888889,0.611111111111111,7,12,1,148.061870814478,0.0,"(2, 0)"
19,1,0,2,1,0,1,0,2,1,1.0,,0.5,0.0,4$,1,1,4838.5643287,148.0760605,152.077159015242,153.167853399999,152.4871199,0.40996088475822,154.667892099999,156.007414462753,3,0.421052631578947,0.578947368421053,8,12,1,157.007414462753,0.0,"(1, 1)"
20,1,0,2,1,0,1,0,2,2,2.0,,0.35,1.0,2@,1,1,4838.5643287,157.0176925,161.193717045546,162.4389308,162.3080856,1.1143685544539,163.938969,165.16545787319,3,0.45,0.55,9,12,1,166.16545787319,1.0,"(2, 2)"
21,1,0,2,1,0,1,0,2,1,1.0,,0.5,0.0,4$,1,1,4838.5643287,166.176119,169.554481846581,170.5296953,170.3968086,0.842326753419002,172.029734299999,173.324941581913,3,0.476190476190476,0.523809523809524,10,12,1,174.324941581913,0.0,"(1, 1)"
22,1,0,2,1,0,1,0,2,0,0.0,,0.15,1.0,4$,0,0,4838.5643287,174.3336665,176.726671385305,177.571337599999,177.4391697,0.71249831469504,179.0713759,180.27590163608,3,0.454545454545455,0.545454545454545,11,12,1,181.27590163608,0.0,"(0, 0)"
23,1,0,2,1,0,1,0,2,1,2.0,,0.15,1.0,2@,1,0,4838.5643287,181.2901277,184.41883112315,185.8378643,185.7060895,1.28725837684942,187.337903099999,188.65651785497,3,0.478260869565217,0.521739130434783,11,13,0,189.65651785497,1.0,"(1, 2)"
