trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime,action,stimulusPair
1,1,0,2,1,0,0,1,2,2,0.0,,0.5,0.0,4$,1,1,3632.2815194,0.0085306000000855,2.96938802887098,3.90686589999996,3.76445610000019,0.795068071129208,5.40697450000016,6.63173926169702,3,1.0,0.0,1,1,1,7.63173926169702,0.0,"(2, 0)"
2,1,0,2,1,0,0,1,2,0,1.0,,0.35,1.0,2@,1,1,3632.2815194,7.64168950000021,10.3870947836463,11.2187426,11.0614458,0.674351016353739,12.7188255000001,14.0957949223452,3,1.0,0.0,2,1,1,15.0957949223452,1.0,"(0, 1)"
3,1,0,2,1,0,0,1,2,1,2.0,,0.15,1.0,4$,0,0,3632.2815194,15.1012741,19.5258726305265,20.3596283000002,20.2196973,0.693824669473543,21.8597155000002,23.0401312159952,3,0.666666666666667,0.333333333333333,3,1,1,24.0401312159952,0.0,"(1, 2)"
4,1,0,2,1,0,0,1,2,0,0.0,,0.15,1.0,4$,0,0,3632.2815194,24.0570682000002,26.8934729986504,28.1255354,27.9896828999999,1.09620990134954,29.6256217999999,30.9625248129601,3,0.5,0.5,3,2,1,31.9625248129601,0.0,"(0, 0)"
5,1,0,2,1,0,0,1,2,2,1.0,,0.15,1.0,2@,1,1,3632.2815194,31.9671822999999,36.7227245579866,37.6439681000002,37.5054620000001,0.782737442013513,39.1442286000001,40.5484952866959,3,0.6,0.4,3,3,1,41.5484952866959,1.0,"(2, 1)"
6,1,0,2,1,0,0,1,2,1,0.0,,0.35,1.0,4$,0,0,3632.2815194,41.5565145,43.7427542930413,44.6362475000001,44.5044720000001,0.761717706958734,46.1362858000002,47.3187417150275,3,0.5,0.5,4,3,1,48.3187417150275,0.0,"(1, 0)"
7,1,0,2,1,0,0,1,2,2,2.0,,0.35,1.0,2@,1,1,3632.2815194,48.3294829000001,50.3384609910859,51.2229345999999,50.9546835000001,0.616222508914234,52.722972,53.9060991213005,3,0.571428571428571,0.428571428571429,4,4,1,54.9060991213005,1.0,"(2, 2)"
8,1,0,2,1,0,0,1,2,1,1.0,,0.5,0.0,4$,1,0,3632.2815194,54.9189262999998,57.1260415874267,58.0763142999999,57.9444985999999,0.818457012573163,59.5763541000001,61.5118658568081,3,0.625,0.375,5,4,0,62.5118658568081,0.0,"(1, 1)"
9,1,0,2,1,0,0,1,2,2,0.0,,0.5,0.0,2@,0,1,3632.2815194,62.5260441999999,65.255409769627,66.1226964000002,65.9904594,0.735049630372941,67.6227345000002,69.073373707552,3,0.555555555555556,0.444444444444444,6,4,0,70.073373707552,1.0,"(2, 0)"
10,1,0,2,1,0,0,1,2,0,2.0,,0.5,0.0,4$,1,1,3632.2815194,70.0828903000001,74.594968360931,75.5397809000001,75.1508170000002,0.555848639069154,77.0398186000002,78.1753396762806,3,0.6,0.4,6,5,1,79.1753396762806,0.0,"(0, 2)"
