trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime,action,stimulusPair
1,1,0,2,0,1,0,1,2,0,2.0,,0.5,0.0,4$,0.0,0.0,30782.2319992,0.0027251999999862,2.35666917563867,3.8641561000004,5.23135729999922,2.87468812436055,5.36423269999796,6.30319008832885,3,0.0,1.0,1,1,1,7.30319008832885,1.0,"(0, 2)"
2,1,0,2,0,1,0,1,2,1,0.0,,0.5,0.0,2@,1.0,0.0,30782.2319992,7.31131689999893,9.6857571432447,11.1890390999979,12.0472178999989,2.36146075675424,12.6891335999971,13.4739621862209,3,0.5,0.5,1,2,0,14.4739621862209,0.0,"(1, 0)"
3,1,0,2,0,1,0,1,2,2,2.0,,0.35,1.0,,,,30782.2319992,14.4798224000006,18.5325576460273,20.0351104999972,21.5328803999982,,21.5351725999972,22.6404668127689,3,0.5,0.5,2,2,1,23.6404668127689,,"(2, 2)"
4,1,0,2,0,1,0,1,2,0,1.0,,0.15,1.0,2@,0.0,0.0,30782.2319992,23.6550141999978,25.8825065051933,27.385202999998,28.1955769999986,2.31307049480529,28.8852855000005,29.3838424375608,3,0.333333333333333,0.666666666666667,2,2,1,30.3838424375608,0.0,"(0, 1)"
5,1,0,2,0,1,0,1,2,1,2.0,,0.15,1.0,2@,0.0,0.0,30782.2319992,30.3946144999973,32.9189054441049,34.4218884999973,34.7326092000003,1.8137037558954,35.9221496999999,36.6469396251086,3,0.25,0.75,2,3,1,37.6469396251086,0.0,"(1, 2)"
6,1,0,2,0,1,0,1,2,2,1.0,,0.5,0.0,2@,1.0,1.0,30782.2319992,37.6512041999995,40.7619246493268,42.2645341999996,42.9353301999981,2.1734055506713,43.7646112000002,44.7778111970656,3,0.4,0.6,2,4,1,45.7778111970656,0.0,"(2, 1)"
7,1,0,2,0,1,0,1,2,0,0.0,,0.35,1.0,,,,30782.2319992,45.7920505999973,50.0298976355043,51.5326805999975,53.0299421999989,,53.0327237999991,53.8209475987424,3,0.4,0.6,3,4,1,54.8209475987424,,"(0, 0)"
8,1,0,2,0,1,0,1,2,2,1.0,,0.5,0.0,2@,1.0,1.0,30782.2319992,54.8339185999976,57.0070114277623,58.5094379999973,58.8145708999982,1.80755947223588,60.0094776999977,60.5387682258879,3,0.5,0.5,3,4,1,61.5387682258879,0.0,"(2, 1)"
9,1,0,2,0,1,0,1,2,1,0.0,,0.5,0.0,2@,1.0,0.0,30782.2319992,61.5422633999988,65.5935976644687,67.096588299999,68.3510642000001,2.75746653553142,68.5966273999984,70.0227330157286,3,0.571428571428571,0.428571428571429,4,4,0,71.0227330157286,0.0,"(1, 0)"
10,1,0,2,0,1,0,1,2,0,2.0,,0.5,0.0,2@,1.0,1.0,30782.2319992,71.0321842999983,73.9982115087951,75.5009585999978,75.8421223999976,1.84391089120254,77.000996499999,77.8976915192507,3,0.625,0.375,5,4,1,78.8976915192507,0.0,"(0, 2)"
11,1,0,2,0,1,0,1,2,2,0.0,,0.15,1.0,2@,0.0,0.0,30782.2319992,78.9060637000002,81.1191903592153,82.6214519999994,83.6020917999995,2.48290144078419,84.1214908999973,85.0423519528849,3,0.555555555555556,0.444444444444444,6,4,1,86.0423519528849,0.0,"(2, 0)"
12,1,0,2,0,1,0,1,2,0,2.0,,0.5,0.0,2@,1.0,1.0,30782.2319992,86.0459102999994,88.4578858961468,89.9603671999976,90.9070448999992,2.4491590038524,91.4604058000004,92.8312402443407,3,0.6,0.4,6,5,1,93.8312402443407,0.0,"(0, 2)"
13,1,0,2,0,1,0,1,2,1,1.0,,0.35,1.0,2@,0.0,1.0,30782.2319992,93.836565499998,97.6953151824855,99.1978443999978,100.0499562,2.35464101751495,100.697884499998,101.767751132142,3,0.545454545454545,0.454545454545455,7,5,0,102.767751132142,0.0,"(1, 1)"
14,1,0,2,0,1,0,1,2,0,0.0,,0.35,1.0,2@,0.0,0.0,30782.2319992,102.7781689,107.010615331103,108.513142699998,109.450912699998,2.4402973688957,110.013180999998,110.541957264733,3,0.5,0.5,7,6,1,111.541957264733,0.0,"(0, 0)"
15,1,0,2,0,1,0,1,2,2,2.0,,0.35,1.0,2@,0.0,0.0,30782.2319992,111.552956899999,114.811839634142,116.314784599999,117.261129799997,2.44929016585593,117.814823199999,118.640898553385,3,0.461538461538462,0.538461538461538,7,7,1,119.640898553385,0.0,"(2, 2)"
16,1,0,2,0,1,0,1,2,1,0.0,,0.5,0.0,,,,30782.2319992,119.644826899999,123.081479370521,124.584321299997,126.081989499999,,126.0843399,126.717167741208,3,0.461538461538462,0.538461538461538,7,8,1,127.717167741208,,"(1, 0)"
17,1,0,2,0,1,0,1,2,0,2.0,,0.5,0.0,2@,1.0,1.0,30782.2319992,127.734592999997,130.971237557271,132.4737456,132.644489399998,1.67325184272704,133.973783099998,134.666779965501,3,0.5,0.5,7,8,1,135.666779965501,0.0,"(0, 2)"
18,1,0,2,0,1,0,1,2,1,1.0,,0.35,1.0,2@,0.0,0.0,30782.2319992,135.675202499999,140.13274719589,141.635118300001,142.165588699998,2.03284150410764,143.1351627,144.32981248674,3,0.466666666666667,0.533333333333333,8,8,1,145.32981248674,0.0,"(1, 1)"
19,1,0,2,0,1,0,1,2,0,0.0,,0.35,1.0,2@,0.0,1.0,30782.2319992,145.334205799998,147.746361789959,149.248816299998,149.968119900001,2.22175811004126,150.7488553,151.919143985509,3,0.4375,0.5625,8,9,0,152.919143985509,0.0,"(0, 0)"
20,1,0,2,0,1,0,1,2,2,1.0,,0.5,0.0,2@,1.0,1.0,30782.2319992,152.9245395,156.577623413159,158.0800758,158.4010714,1.82344798684062,159.5801283,160.840698661654,3,0.470588235294118,0.529411764705882,8,10,1,161.840698661654,0.0,"(2, 1)"
21,1,0,2,0,1,0,1,2,0,2.0,,0.5,0.0,2@,1.0,0.0,30782.2319992,161.849482999998,165.46132136511,166.963895999997,167.644888899998,2.18356753488843,168.463934699997,169.206293274554,3,0.5,0.5,9,10,0,170.206293274554,0.0,"(0, 2)"
22,1,0,2,0,1,0,1,2,2,1.0,,0.5,0.0,2@,1.0,0.0,30782.2319992,170.223984199998,173.068527612671,174.571057699999,174.7828195,1.71429188732873,176.071119199998,177.049153555246,3,0.526315789473684,0.473684210526316,10,10,0,178.049153555246,0.0,"(2, 1)"
23,1,0,2,0,1,0,1,2,1,2.0,,0.15,1.0,2@,0.0,0.0,30782.2319992,178.064487600001,182.899561574613,184.401936099999,184.678393399998,1.77883182538426,185.901974999997,186.808600878274,3,0.5,0.5,11,10,1,187.808600878274,0.0,"(1, 2)"
24,1,0,2,0,1,0,1,2,0,0.0,,0.35,1.0,2@,0.0,0.0,30782.2319992,187.823496699999,192.692551933575,194.194711099997,194.852760499998,2.16020856642353,195.694748800001,196.542718865388,3,0.476190476190476,0.523809523809524,11,11,1,197.542718865388,0.0,"(0, 0)"
25,1,0,2,0,1,0,1,2,2,1.0,,0.5,0.0,4$,0.0,0.0,30782.2319992,197.549146199999,201.121368392643,202.6238681,202.9087268,1.78735840735681,204.123906299999,204.994270616291,3,0.454545454545455,0.545454545454545,11,12,1,205.994270616291,1.0,"(2, 1)"
26,1,0,2,0,1,0,1,2,1,0.0,,0.5,0.0,2@,1.0,1.0,30782.2319992,206.006924599998,209.402772562793,210.905741299997,210.9057994,1.50302683720656,212.405781599999,213.575096436442,3,0.478260869565217,0.521739130434783,11,13,1,214.575096436442,0.0,"(1, 0)"
27,1,0,2,0,1,0,1,2,0,1.0,,0.15,1.0,2@,0.0,0.0,30782.2319992,214.5816189,216.964562898833,218.467025999998,218.539930799998,1.57536790116501,219.9670701,220.482170366242,3,0.458333333333333,0.541666666666667,12,13,1,221.482170366242,0.0,"(0, 1)"
28,1,0,2,0,1,0,1,2,2,2.0,,0.35,1.0,2@,0.0,0.0,30782.2319992,221.487970899998,225.365071720025,226.867768599997,227.5472802,2.18220847997509,228.3678081,229.447029851312,3,0.44,0.56,12,14,1,230.447029851312,0.0,"(2, 2)"
29,1,0,2,0,1,0,1,2,1,0.0,,0.5,0.0,4$,0.0,0.0,30782.2319992,230.462976499999,232.731407669187,234.2335833,235.0990748,2.36766713081306,235.7336244,236.499282176355,3,0.423076923076923,0.576923076923077,12,15,1,237.499282176355,1.0,"(1, 0)"
30,1,0,2,0,1,0,1,2,2,2.0,,0.35,1.0,2@,0.0,0.0,30782.2319992,237.502861599998,242.351815833841,243.8540269,244.044938799998,1.69312296615681,245.354066599997,246.350616176438,3,0.407407407407407,0.592592592592593,12,16,1,247.350616176438,0.0,"(2, 2)"
31,1,0,2,0,1,0,1,2,0,0.0,,0.35,1.0,2@,0.0,0.0,30782.2319992,247.3618823,252.288039481562,253.790478999999,253.811849599999,1.52381011843681,255.290517899997,256.448850780092,3,0.392857142857143,0.607142857142857,12,17,1,257.448850780092,0.0,"(0, 0)"
32,1,0,2,0,1,0,1,2,1,1.0,,0.35,1.0,2@,0.0,0.0,30782.2319992,257.454546999998,262.401958878367,263.9330969,263.7948253,1.39286642163279,265.433284899998,266.616633052261,3,0.379310344827586,0.620689655172414,12,18,1,267.616633052261,0.0,"(1, 1)"
33,1,0,2,0,1,0,1,2,2,0.0,,0.15,1.0,2@,0.0,0.0,30782.2319992,267.630665699999,270.156696501614,271.659386399999,271.7309871,1.57429059838614,273.159425499998,274.169087820934,3,0.366666666666667,0.633333333333333,12,19,1,275.169087820934,0.0,"(2, 0)"
34,1,0,2,0,1,0,1,2,1,1.0,,0.35,1.0,2@,0.0,0.0,30782.2319992,275.172573399999,277.585554444711,279.171958399998,279.034824999999,1.44927055528751,280.671996900001,281.362312328409,3,0.354838709677419,0.645161290322581,12,20,1,282.362312328409,0.0,"(1, 1)"
35,1,0,2,0,1,0,1,2,2,2.0,,0.35,1.0,2@,0.0,0.0,30782.2319992,282.377727799998,287.210727455869,288.713263199999,288.926805699997,1.71607824412786,290.213302099997,290.879258277066,3,0.34375,0.65625,12,21,1,291.879258277066,0.0,"(2, 2)"
36,1,0,2,0,1,0,1,2,1,0.0,,0.5,0.0,2@,1.0,1.0,30782.2319992,291.8865142,295.565804522252,297.048922800001,296.9109063,1.34510177774791,298.548963899997,299.766115117269,3,0.363636363636364,0.636363636363636,12,22,1,300.766115117269,0.0,"(1, 0)"
37,1,0,2,0,1,0,1,2,0,2.0,,0.5,0.0,2@,1.0,0.0,30782.2319992,300.777963199998,302.96135264184,304.463578700001,304.474850399998,1.51349775815834,305.963617400001,306.77475745718,3,0.382352941176471,0.617647058823529,13,22,0,307.77475745718,0.0,"(0, 2)"
38,1,0,2,0,1,0,1,2,2,1.0,,0.5,0.0,2@,1.0,1.0,30782.2319992,307.7844563,310.833652277164,312.3362041,313.619707099999,2.78605482283456,313.836240799999,314.367927360392,3,0.4,0.6,14,22,1,315.367927360392,0.0,"(2, 1)"
39,1,0,2,0,1,0,1,2,0,2.0,,0.5,0.0,2@,1.0,0.0,30782.2319992,315.374800599999,317.772967528868,319.2752903,319.991740499998,2.21877297112951,320.775330699998,321.479800837104,3,0.416666666666667,0.583333333333333,15,22,0,322.479800837104,0.0,"(0, 2)"
40,1,0,2,0,1,0,1,2,2,1.0,,0.5,0.0,4$,0.0,0.0,30782.2319992,322.483087699999,325.09380853135,326.5960505,327.079542399999,1.98573386864882,328.096089899998,328.730231055102,3,0.405405405405405,0.594594594594595,16,22,1,329.730231055102,1.0,"(2, 1)"
41,1,0,2,0,1,0,1,2,1,0.0,,0.5,0.0,2@,1.0,1.0,30782.2319992,329.738223699998,332.829292654937,334.331934399997,334.508721799997,1.67942914506057,335.831972699998,336.499692337246,3,0.421052631578947,0.578947368421053,16,23,1,337.499692337246,0.0,"(1, 0)"
42,1,0,2,0,1,0,1,2,2,1.0,,0.5,0.0,2@,1.0,0.0,30782.2319992,337.512124299999,341.103892075316,342.6063106,343.746517299998,2.64262522468198,344.106348999998,344.638450838014,3,0.435897435897436,0.564102564102564,17,23,0,345.638450838014,0.0,"(2, 1)"
43,1,0,2,0,1,0,1,2,0,2.0,,0.5,0.0,2@,1.0,1.0,30782.2319992,345.652855799999,349.548777626638,351.051114399997,351.8746436,2.32586597336194,352.551154099998,353.804095721778,3,0.45,0.55,18,23,1,354.804095721778,0.0,"(0, 2)"
44,1,0,2,0,1,0,1,2,1,0.0,,0.5,0.0,2@,1.0,1.0,30782.2319992,354.811265199998,359.219435484971,360.6524083,360.509725199998,1.29028971502703,362.152447099998,363.412710808967,3,0.463414634146341,0.536585365853659,19,23,1,364.412710808967,0.0,"(1, 0)"
45,1,0,2,0,1,0,1,2,0,2.0,,0.5,0.0,2@,1.0,1.0,30782.2319992,364.420138199999,369.317446812194,370.820019899998,370.856111699999,1.53866488780477,372.320059499998,372.888695929916,3,0.476190476190476,0.523809523809524,20,23,1,373.888695929916,0.0,"(0, 2)"
46,1,0,2,0,1,0,1,2,1,1.0,,0.35,1.0,2@,0.0,0.0,30782.2319992,373.895577799998,378.042435049349,379.545527499999,380.802717399998,2.7602823506495,381.0455659,382.402239439256,3,0.465116279069767,0.534883720930233,21,23,1,383.402239439256,0.0,"(1, 1)"
