trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime,action,stimulusPair
1,1,0,1,0,2,1,0,2,0,,0.0,0.35,1.0,2@,0.0,0.0,3361.6186026,0.007993499999884,2.96938802887098,4.28321499999993,4.03999680000015,1.07060877112917,5.78332769999997,6.63173926169702,3,0.0,1.0,1,1,1,7.63173926169702,0.0,"(0, 0)"
2,1,0,1,0,2,1,0,2,1,,2.0,0.35,1.0,4$,1.0,1.0,3361.6186026,7.64792390000002,10.3870947836463,11.8513093000001,11.6158885,1.22879371635372,13.3514224,14.0957949223452,3,0.5,0.5,1,2,1,15.0957949223452,1.0,"(1, 2)"
3,1,0,1,0,2,1,0,2,0,,0.0,0.35,1.0,4$,1.0,0.0,3361.6186026,15.1089158,19.5258726305265,21.2188692999998,20.9987406999999,1.47286806947341,22.7189764999998,23.0401312159952,3,0.666666666666667,0.333333333333333,2,2,0,24.0401312159952,1.0,"(0, 0)"
4,1,0,1,0,2,1,0,2,2,,2.0,0.5,0.0,2@,1.0,1.0,3361.6186026,24.0506922999998,26.8934729986504,28.4779644,28.8501326000001,1.95665960134966,29.9780743000001,30.9625248129601,3,0.75,0.25,3,2,1,31.9625248129601,0.0,"(2, 2)"
5,1,0,1,0,2,1,0,2,0,,1.0,0.5,0.0,2@,1.0,1.0,3361.6186026,31.9745822999998,36.7227245579866,38.3220418000001,38.4727305000001,1.75000594201356,39.8223502999999,40.5484952866959,3,0.8,0.2,4,2,1,41.5484952866959,0.0,"(0, 1)"
6,1,0,1,0,2,1,0,2,1,,0.0,0.5,0.0,2@,1.0,1.0,3361.6186026,41.5525450999999,43.7427542930413,45.3506483000001,45.1367387,1.39398440695868,46.8508582999998,47.3187417150275,3,0.833333333333333,0.166666666666667,5,2,1,48.3187417150275,0.0,"(1, 0)"
7,1,0,1,0,2,1,0,2,0,,1.0,0.5,0.0,4$,0.0,0.0,3361.6186026,48.3230884999998,50.3384609910859,51.9986113,51.7978125999998,1.45935160891395,53.4986908999999,53.9060991213005,3,0.714285714285714,0.285714285714286,6,2,1,54.9060991213005,1.0,"(0, 1)"
8,1,0,1,0,2,1,0,2,1,,0.0,0.5,0.0,2@,1.0,0.0,3361.6186026,54.9125834000001,57.1260415874267,58.6983584999998,58.9355520999998,1.80951051257307,60.1984008999998,61.5118658568081,3,0.75,0.25,6,3,0,62.5118658568081,0.0,"(1, 0)"
9,1,0,1,0,2,1,0,2,0,,2.0,0.15,1.0,4$,1.0,1.0,3361.6186026,62.5195825999999,65.255409769627,66.8257331999998,67.2044414000002,1.94903163037316,68.3257853999999,69.073373707552,3,0.777777777777778,0.222222222222222,7,3,1,70.073373707552,1.0,"(0, 2)"
10,1,0,1,0,2,1,0,2,1,,0.0,0.5,0.0,4$,0.0,0.0,3361.6186026,70.0773021999998,74.594968360931,76.1093547,75.9089786,1.31401023906892,77.6093940000001,78.1753396762806,3,0.7,0.3,8,3,1,79.1753396762806,1.0,"(1, 0)"
