trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime,action,stimulusPair
1,1,0,0,1,2,0,2,1,2,,0.0,0.35,1.0,,,,15275.2051772,0.0028038000000378,3.64844503374115,5.25526900000114,6.64864769999986,,6.75534599999992,7.36569311169842,3,,,1,1,0,8.36569311169842,,"(2, 0)"
2,1,0,0,1,2,0,2,1,0,,1.0,0.15,1.0,4$,1.0,1.0,15275.2051772,8.37858100000085,12.2981425512789,13.3479255000002,13.1206848000002,0.82254224872122,14.8480146000002,16.0515972707435,3,1.0,0.0,1,1,1,17.0515972707435,1.0,"(0, 1)"
3,1,0,0,1,2,0,2,1,1,,2.0,0.5,0.0,2@,1.0,1.0,15275.2051772,17.0569991000011,22.0041647879934,23.5958234999998,23.8477445999997,1.84357981200628,25.0959194000006,25.8349917909127,3,1.0,0.0,2,1,1,26.8349917909127,0.0,"(1, 2)"
4,1,0,0,1,2,0,2,1,2,,0.0,0.35,1.0,2@,0.0,0.0,15275.2051772,26.8457271999996,30.6494679899242,32.2300844000001,32.5067142999997,1.85724631007542,33.7301715000012,34.7686676656922,3,0.666666666666667,0.333333333333333,3,1,1,35.7686676656922,0.0,"(2, 0)"
5,1,0,0,1,2,0,2,1,1,,2.0,0.5,0.0,2@,1.0,1.0,15275.2051772,35.7732061000006,39.341574029404,40.9429646999997,41.3190143000011,1.97744027059707,42.4432640000014,43.2178502245497,3,0.75,0.25,3,2,1,44.2178502245497,0.0,"(1, 2)"
6,1,0,0,1,2,0,2,1,2,,1.0,0.5,0.0,4$,0.0,0.0,15275.2051772,44.2284770000006,46.713776366003,48.3148398000012,48.1056390000012,1.39186263399824,49.8150224000001,50.4530972989742,3,0.6,0.4,4,2,1,51.4530972989742,1.0,"(2, 1)"
7,1,0,0,1,2,0,2,1,1,,0.0,0.15,1.0,4$,1.0,1.0,15275.2051772,51.4684447,54.6606481925355,56.2317830000011,56.8007020000005,2.14005380746494,57.7319348000001,58.5122844453526,3,0.666666666666667,0.333333333333333,4,3,1,59.5122844453526,1.0,"(1, 0)"
8,1,0,0,1,2,0,2,1,0,,2.0,0.35,1.0,2@,0.0,0.0,15275.2051772,59.5258876000007,63.3706752201233,64.9412518000008,65.3389062000006,1.96823097987726,66.441291000001,67.4220516144414,3,0.571428571428571,0.428571428571429,5,3,1,68.4220516144414,0.0,"(0, 2)"
9,1,0,0,1,2,0,2,1,2,,0.0,0.35,1.0,4$,1.0,0.0,15275.2051772,68.4341440000007,71.3288529652364,72.8997209999998,73.5648247000008,2.23597173476446,74.3997605000004,75.2493674418529,3,0.625,0.375,5,4,0,76.2493674418529,1.0,"(2, 0)"
10,1,0,0,1,2,0,2,1,1,,1.0,0.35,1.0,2@,0.0,0.0,15275.2051772,76.2579947000013,80.5324375177388,82.1028853000007,82.563716300001,2.03127878226223,83.6029266000005,84.7003720966095,3,0.555555555555556,0.444444444444444,6,4,1,85.7003720966095,0.0,"(1, 1)"
11,1,0,0,1,2,0,2,1,0,,0.0,0.5,0.0,2@,1.0,1.0,15275.2051772,85.7168364000008,88.3731587258262,89.9440212999998,90.601351700001,2.22819297417482,91.4440611999999,92.216228085812,3,0.6,0.4,6,5,1,93.216228085812,0.0,"(0, 0)"
12,1,0,0,1,2,0,2,1,2,,1.0,0.5,0.0,4$,0.0,0.0,15275.2051772,93.2237658000013,96.2795307641754,97.8499726000009,98.0720056000009,1.79247483582549,99.3500120999997,99.8628058750601,3,0.545454545454545,0.454545454545455,7,5,1,100.86280587506,1.0,"(2, 1)"
13,1,0,0,1,2,0,2,1,0,,0.0,0.5,0.0,4$,0.0,0.0,15275.2051772,100.8663817,104.868781299005,106.4394703,106.993647700001,2.12486640099632,107.939508900001,108.384816769292,3,0.5,0.5,7,6,1,109.384816769292,1.0,"(0, 0)"
14,1,0,0,1,2,0,2,1,2,,1.0,0.5,0.0,4$,0.0,0.0,15275.2051772,109.3888195,112.912369561047,114.4828806,114.9138967,2.00152713895295,115.982920600001,116.507249637407,3,0.461538461538462,0.538461538461538,7,7,1,117.507249637407,1.0,"(2, 1)"
15,1,0,0,1,2,0,2,1,1,,2.0,0.5,0.0,4$,0.0,0.0,15275.2051772,117.5129457,122.262097784505,123.832640100001,124.504303600001,2.24220581549525,125.332678800001,126.394525686563,3,0.428571428571429,0.571428571428571,7,8,1,127.394525686563,1.0,"(1, 2)"
16,1,0,0,1,2,0,2,1,2,,1.0,0.5,0.0,2@,1.0,1.0,15275.2051772,127.405504600001,131.023137174894,132.593368900001,132.9183135,1.89517632510615,134.0934089,135.400256456314,3,0.466666666666667,0.533333333333333,7,9,1,136.400256456314,0.0,"(2, 1)"
17,1,0,0,1,2,0,2,1,0,,0.0,0.5,0.0,2@,1.0,1.0,15275.2051772,136.4137176,141.390248338957,142.960684700001,143.463915300001,2.07366696104327,144.4607239,145.145861109251,3,0.5,0.5,8,9,1,146.145861109251,0.0,"(0, 0)"
18,1,0,0,1,2,0,2,1,2,,2.0,0.15,1.0,2@,0.0,1.0,15275.2051772,146.156192500001,148.577683301426,150.147917100001,150.656308600001,2.07862529857448,151.6479561,152.571690182025,3,0.470588235294118,0.529411764705882,9,9,0,153.571690182025,0.0,"(2, 2)"
19,1,0,0,1,2,0,2,1,1,,1.0,0.35,1.0,4$,1.0,1.0,15275.2051772,153.579697900001,155.919813288499,157.4905308,157.914252,1.99443871150106,158.990569700001,160.227490097193,3,0.5,0.5,9,10,1,161.227490097193,1.0,"(1, 1)"
20,1,0,0,1,2,0,2,1,0,,2.0,0.35,1.0,2@,0.0,1.0,15275.2051772,161.237290900001,164.331446766053,165.901697500001,166.235311,1.90386423394739,167.401737800001,168.109051453253,3,0.473684210526316,0.526315789473684,10,10,0,169.109051453253,0.0,"(0, 2)"
21,1,0,0,1,2,0,2,1,1,,1.0,0.35,1.0,4$,1.0,1.0,15275.2051772,169.112716,171.412279966416,172.9828965,173.192995200001,1.78071523358449,174.4829651,175.006242665311,3,0.5,0.5,10,11,1,176.006242665311,1.0,"(1, 1)"
22,1,0,0,1,2,0,2,1,0,,0.0,0.5,0.0,2@,1.0,0.0,15275.2051772,176.017112400001,179.01099868577,180.5814453,180.945906300001,1.93490761423163,182.081499,182.89514221838,3,0.523809523809524,0.476190476190476,11,11,0,183.89514221838,0.0,"(0, 0)"
23,1,0,0,1,2,0,2,1,1,,2.0,0.5,0.0,2@,1.0,1.0,15275.2051772,183.9077053,187.534427416718,189.104163,189.7288309,2.19440348328135,190.604202600001,191.075443156689,3,0.545454545454545,0.454545454545455,12,11,1,192.075443156689,0.0,"(1, 2)"
24,1,0,0,1,2,0,2,1,2,,1.0,0.5,0.0,4$,0.0,1.0,15275.2051772,192.0819892,195.698281247724,197.2688356,197.9374083,2.23912705227667,198.7688757,199.835002707199,3,0.521739130434783,0.478260869565217,13,11,0,200.835002707199,1.0,"(2, 1)"
25,1,0,0,1,2,0,2,1,0,,2.0,0.35,1.0,2@,0.0,0.0,15275.2051772,200.840046000001,204.122622168792,205.693286,206.220600300001,2.09797813120895,207.193325100001,208.016860403643,3,0.5,0.5,13,12,1,209.016860403643,0.0,"(0, 2)"
26,1,0,0,1,2,0,2,1,2,,0.0,0.35,1.0,2@,0.0,0.0,15275.2051772,209.031085500001,211.694373375558,213.2649568,214.0608832,2.36650982444189,214.764996800001,215.391479266504,3,0.48,0.52,13,13,1,216.391479266504,0.0,"(2, 0)"
