trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime,action,stimulusPair
1,1,0,0,2,1,1,2,0,2,,1.0,0.35,1.0,,,,12720.8555802,0.0027630000004137,2.96938802887053,4.57432090000111,5.96977080000033,,6.07439500000146,6.63173926169657,3,,,1,1,1,7.63173926169657,,"(2, 1)"
2,1,0,0,2,1,1,2,0,1,,0.0,0.35,1.0,2@,0.0,1.0,12720.8555802,7.64663840000139,10.3870947836458,11.3345007000007,11.1063994000015,0.719304616355657,12.8345824000007,14.0957949223448,3,0.0,1.0,1,1,0,15.0957949223448,0.0,"(1, 0)"
3,1,0,0,2,1,1,2,0,0,,2.0,0.35,1.0,4$,1.0,1.0,12720.8555802,15.1035241000009,19.5258726305274,21.1183256000004,21.1185332000005,1.59266056947308,22.6184193000008,23.0401312159956,3,0.5,0.5,1,2,1,24.0401312159956,1.0,"(0, 2)"
4,1,0,0,2,1,1,2,0,1,,0.0,0.35,1.0,2@,0.0,0.0,12720.8555802,24.0451359000017,26.8934729986504,28.473922000001,28.5644694000002,1.67099640134984,29.974008000001,30.9625248129596,3,0.333333333333333,0.666666666666667,2,2,1,31.9625248129596,0.0,"(1, 0)"
5,1,0,0,2,1,1,2,0,0,,1.0,0.5,0.0,2@,1.0,0.0,12720.8555802,31.9691573,36.722724557987,38.3224907000003,38.4533466000012,1.73062204201415,39.8227618000001,40.5484952866955,3,0.5,0.5,2,3,0,41.5484952866955,0.0,"(0, 1)"
6,1,0,0,2,1,1,2,0,2,,0.0,0.5,0.0,4$,0.0,0.0,12720.8555802,41.5613238000005,43.7427542930418,45.3165452000012,45.7989009000012,2.05614660695937,46.8166219000013,47.3187417150275,3,0.4,0.6,3,3,1,48.3187417150275,1.0,"(2, 0)"
7,1,0,0,2,1,1,2,0,1,,1.0,0.15,1.0,4$,1.0,1.0,12720.8555802,48.3345516000009,50.3384609910863,51.9089936,52.2256810000017,1.88722000891539,53.4090335000001,53.9060991213009,3,0.5,0.5,3,4,1,54.9060991213009,1.0,"(1, 1)"
8,1,0,0,2,1,1,2,0,0,,0.0,0.15,1.0,2@,0.0,0.0,12720.8555802,54.9238886000003,57.1260415874258,58.6966879000011,59.3553327000009,2.22929111257508,60.1967280000008,61.5118658568081,3,0.428571428571429,0.571428571428571,4,4,1,62.5118658568081,0.0,"(0, 0)"
9,1,0,0,2,1,1,2,0,1,,2.0,0.5,0.0,2@,1.0,1.0,12720.8555802,62.5155959000003,65.2554097696266,66.8257691000017,67.3516247000007,2.09621493037412,68.3258085000016,69.0733737075516,3,0.5,0.5,4,5,1,70.0733737075516,0.0,"(1, 2)"
10,1,0,0,2,1,1,2,0,2,,1.0,0.35,1.0,4$,1.0,1.0,12720.8555802,70.0878905000009,74.5949683609306,76.1662591000004,77.0505442000012,2.45557583907066,77.6663114000003,78.1753396762815,3,0.555555555555556,0.444444444444444,5,5,1,79.1753396762815,1.0,"(2, 1)"
11,1,0,0,2,1,1,2,0,0,,2.0,0.35,1.0,2@,0.0,0.0,12720.8555802,79.1795731000002,82.1925159213279,83.7631031000001,84.4199246000007,2.22740867867287,85.2631425,85.7322910609528,3,0.5,0.5,6,5,1,86.7322910609528,0.0,"(0, 2)"
12,1,0,0,2,1,1,2,0,1,,0.0,0.35,1.0,2@,0.0,1.0,12720.8555802,86.736571200001,90.9216677095519,92.4918156000003,92.8235052,1.90183749044809,93.9918677000005,94.4918790604406,3,0.454545454545455,0.545454545454545,6,6,0,95.4918790604406,0.0,"(1, 0)"
13,1,0,0,2,1,1,2,0,2,,2.0,0.15,1.0,4$,1.0,1.0,12720.8555802,95.4959779000001,99.9991499998723,101.569306400001,102.197856100001,2.19870610012913,103.069346800001,103.616898312723,3,0.5,0.5,6,7,1,104.616898312723,1.0,"(2, 2)"
14,1,0,0,2,1,1,2,0,0,,1.0,0.5,0.0,4$,0.0,0.0,12720.8555802,104.6211332,109.558092272715,111.128725,111.4683212,1.91022892728506,112.628765500001,113.404564477454,3,0.461538461538462,0.538461538461538,7,7,1,114.404564477454,1.0,"(0, 1)"
15,1,0,0,2,1,1,2,0,1,,2.0,0.5,0.0,2@,1.0,1.0,12720.8555802,114.4122532,117.864815318204,119.435672700001,120.138837300001,2.27402198179698,120.9357127,121.510519594178,3,0.5,0.5,7,8,1,122.510519594178,0.0,"(1, 2)"
16,1,0,0,2,1,1,2,0,2,,0.0,0.5,0.0,4$,0.0,0.0,12720.8555802,122.519771300002,127.212110623699,128.782421000002,129.302708900001,2.09059827630153,130.282461000001,131.242766474248,3,0.466666666666667,0.533333333333333,8,8,1,132.242766474248,1.0,"(2, 0)"
17,1,0,0,2,1,1,2,0,1,,2.0,0.5,0.0,2@,1.0,1.0,12720.8555802,132.2467385,134.45663216484,136.0268753,136.419937000001,1.96330483516067,137.526914900001,138.025970596773,3,0.5,0.5,8,9,1,139.025970596773,0.0,"(1, 2)"
18,1,0,0,2,1,1,2,0,2,,0.0,0.5,0.0,4$,0.0,1.0,12720.8555802,139.035075400001,143.506572479278,145.076558500001,145.8396842,2.33311172072172,146.576598200001,147.061870814478,3,0.470588235294118,0.529411764705882,9,9,0,148.061870814478,1.0,"(2, 0)"
19,1,0,0,2,1,1,2,0,1,,2.0,0.5,0.0,2@,1.0,1.0,12720.8555802,148.0766781,152.077159015242,153.647612100001,153.977693300001,1.90053428475949,155.147652600001,156.007414462752,3,0.5,0.5,9,10,1,157.007414462752,0.0,"(1, 2)"
20,1,0,0,2,1,1,2,0,0,,1.0,0.5,0.0,4$,0.0,0.0,12720.8555802,157.0184778,161.193717045546,162.764238400001,163.508600200001,2.31488315445495,164.264276800001,165.165457873189,3,0.473684210526316,0.526315789473684,10,10,1,166.165457873189,1.0,"(0, 1)"
21,1,0,0,2,1,1,2,0,1,,2.0,0.5,0.0,4$,0.0,0.0,12720.8555802,166.176935400001,169.554481846581,171.125566000001,172.099892200002,2.54541035342118,172.6256061,173.324941581914,3,0.45,0.55,10,11,1,174.324941581914,1.0,"(1, 2)"
22,1,0,0,2,1,1,2,0,2,,0.0,0.5,0.0,2@,1.0,0.0,12720.8555802,174.334451100001,176.726671385304,178.297339100001,179.358529000001,2.63185761469686,179.7973788,180.27590163608,3,0.476190476190476,0.523809523809524,10,12,0,181.27590163608,0.0,"(2, 0)"
23,1,0,0,2,1,1,2,0,0,,2.0,0.35,1.0,2@,0.0,1.0,12720.8555802,181.290949200002,184.41883112315,185.989657600001,186.4143774,1.99554627685029,187.489712500001,188.65651785497,3,0.454545454545455,0.545454545454545,11,12,0,189.65651785497,0.0,"(0, 2)"
24,1,0,0,2,1,1,2,0,1,,1.0,0.15,1.0,4$,1.0,1.0,12720.8555802,189.665375,191.979536887791,193.550615900002,193.7599823,1.78044541220879,195.050668100001,196.353747699721,3,0.478260869565217,0.521739130434783,11,13,1,197.353747699721,1.0,"(1, 1)"
25,1,0,0,2,1,1,2,0,0,,2.0,0.35,1.0,2@,0.0,0.0,12720.8555802,197.3571376,199.987675845185,201.558099400001,202.194963600001,2.20728775481621,203.0581442,203.773947748818,3,0.458333333333333,0.541666666666667,12,13,1,204.773947748818,0.0,"(0, 2)"
26,1,0,0,2,1,1,2,0,2,,0.0,0.5,0.0,4$,0.0,0.0,12720.8555802,204.779306400002,208.502354347798,210.072320200001,210.380522000001,1.87816765220305,211.5723595,212.028855604885,3,0.44,0.56,12,14,1,213.028855604885,1.0,"(2, 0)"
