trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime,action,stimulusPair
1,1,0,2,0,1,0,1,2,0,,0.0,0.5,0.0,2@,1,1,3704.5856166,0.0089193000003433,2.96938802887098,4.63273750000008,4.39139130000012,1.42200327112914,6.13284560000011,6.63173926169702,3,1.0,0.0,1,1,1,7.63173926169702,0.0,"(0, 0)"
2,1,0,2,0,1,0,1,2,2,,2.0,0.5,0.0,2@,1,1,3704.5856166,7.6480517,10.3870947836463,11.3673040000003,11.1303452000002,0.743250416353931,12.867389,14.0957949223452,3,1.0,0.0,2,1,1,15.0957949223452,0.0,"(2, 2)"
3,1,0,2,0,1,0,1,2,1,,1.0,0.5,0.0,4$,0,0,3704.5856166,15.1048529,19.5258726305265,20.8237719000003,20.6033219000001,1.07744926947362,22.3238574000002,23.0401312159952,3,0.666666666666667,0.333333333333333,3,1,1,24.0401312159952,1.0,"(1, 1)"
4,1,0,2,0,1,0,1,2,2,,2.0,0.5,0.0,2@,1,1,3704.5856166,24.0466856000003,26.8934729986504,27.8988285,27.4683725,0.574899501349591,29.3989150000002,30.9625248129601,3,0.75,0.25,3,2,1,31.9625248129601,0.0,"(2, 2)"
5,1,0,2,0,1,0,1,2,0,,0.0,0.5,0.0,4$,0,0,3704.5856166,31.9713178000002,36.7227245579866,38.1112009000003,37.8771148999999,1.15439034201336,39.6114639000002,40.5484952866959,3,0.6,0.4,4,2,1,41.5484952866959,1.0,"(0, 0)"
6,1,0,2,0,1,0,1,2,2,,1.0,0.15,1.0,2@,0,1,3704.5856166,41.5626870000001,43.7427542930413,45.3346767000003,45.1351001000003,1.39234580695893,46.8347166000003,47.3187417150275,3,0.5,0.5,4,3,0,48.3187417150275,0.0,"(2, 1)"
7,1,0,2,0,1,0,1,2,0,,0.0,0.5,0.0,2@,1,1,3704.5856166,48.3357419000004,50.3384609910859,51.7692568000002,51.5653291000003,1.22686810891446,53.2692953000001,53.9060991213005,3,0.571428571428571,0.428571428571429,4,4,1,54.9060991213005,0.0,"(0, 0)"
8,1,0,2,0,1,0,1,2,1,,2.0,0.35,1.0,2@,0,1,3704.5856166,54.9099232000003,57.1260415874267,58.6968946000002,58.9753866999999,1.84934511257325,60.1971059000002,61.5118658568081,3,0.5,0.5,5,4,0,62.5118658568081,0.0,"(1, 2)"
9,1,0,2,0,1,0,1,2,0,,1.0,0.35,1.0,2@,0,0,3704.5856166,62.5155003,65.255409769627,66.5258873000002,66.3273616000001,1.07195183037311,68.0259262,69.073373707552,3,0.444444444444444,0.555555555555556,5,5,1,70.073373707552,0.0,"(0, 1)"
10,1,0,2,0,1,0,1,2,2,,0.0,0.35,1.0,2@,0,0,3704.5856166,70.0891634,74.594968360931,76.0681201000002,75.8694364000003,1.27446803906923,77.5681582000002,78.1753396762806,3,0.4,0.6,5,6,1,79.1753396762806,0.0,"(2, 0)"
11,1,0,2,0,1,0,1,2,0,,1.0,0.35,1.0,4$,1,0,3704.5856166,79.1808794000003,82.1925159213279,83.7746385,83.5703569000002,1.37784097867234,85.2746778000001,85.7322910609528,3,0.454545454545455,0.545454545454545,5,7,0,86.7322910609528,1.0,"(0, 1)"
12,1,0,2,0,1,0,1,2,1,,0.0,0.15,1.0,2@,0,0,3704.5856166,86.7378691000004,90.9216677095524,92.1550426000003,91.9574245000003,1.03575679044798,93.6550815000001,94.4918790604415,3,0.416666666666667,0.583333333333333,6,7,1,95.4918790604415,0.0,"(1, 0)"
13,1,0,2,0,1,0,1,2,2,,2.0,0.5,0.0,2@,1,1,3704.5856166,95.4959311000002,99.9991499998719,101.1970079,100.9993836,1.00023360012847,102.6970473,103.616898312722,3,0.461538461538462,0.538461538461538,6,8,1,104.616898312722,0.0,"(2, 2)"
14,1,0,2,0,1,0,1,2,0,,0.0,0.5,0.0,4$,0,1,3704.5856166,104.6210993,109.558092272714,111.0183823,110.8182741,1.26018182728558,112.518422,113.404564477453,3,0.428571428571429,0.571428571428571,7,8,0,114.404564477453,1.0,"(0, 0)"
15,1,0,2,0,1,0,1,2,1,,2.0,0.35,1.0,2@,0,0,3704.5856166,114.4134818,117.864815318203,119.30964,119.1064222,1.24160688179654,120.8096794,121.510519594177,3,0.4,0.6,7,9,1,122.510519594177,0.0,"(1, 2)"
16,1,0,2,0,1,0,1,2,2,,0.0,0.35,1.0,2@,0,0,3704.5856166,122.5209534,127.212110623699,128.5747273,128.3763309,1.16422027630097,130.0747668,131.242766474248,3,0.375,0.625,7,10,1,132.242766474248,0.0,"(2, 0)"
