trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime,action,stimulusPair
1,1,0,0,1,2,2,1,0,0,1.0,,0.35,1.0,4$,0.0,1.0,21471.2335809,0.0067748000001302,2.18384076507209,3.69170060000033,5.0441419000017,2.86030113492961,5.19179689999874,5.88942635894637,3,0.0,1.0,1,1,0,6.88942635894637,0.0,"(0, 1)"
2,1,0,0,1,2,2,1,0,1,2.0,,0.35,1.0,2@,1.0,1.0,21471.2335809,6.9058197000013,10.2359906184938,11.7393154000019,12.0929915999986,1.85700098150483,13.2394123000013,14.0016498502155,3,0.5,0.5,1,2,1,15.0016498502155,1.0,"(1, 2)"
3,1,0,0,1,2,2,1,0,0,0.0,,0.5,0.0,2@,0.0,0.0,21471.2335809,15.0133113000011,17.443528420612,18.9462362000013,19.2311269999991,1.78759857938712,20.4463337000016,21.5603480441496,3,0.333333333333333,0.666666666666667,2,2,1,22.5603480441496,1.0,"(0, 0)"
4,1,0,0,1,2,2,1,0,2,2.0,,0.5,0.0,2@,0.0,0.0,21471.2335809,22.5703079000014,27.3100623427817,28.8129303999995,29.6186433000003,2.30858095721851,30.3130152000012,31.1005959384638,3,0.25,0.75,2,3,1,32.1005959384638,1.0,"(2, 2)"
5,1,0,0,1,2,2,1,0,1,1.0,,0.5,0.0,4$,1.0,1.0,21471.2335809,32.1125300000022,36.8091100800375,38.3122457999998,38.6634889000015,1.85437881996404,39.8125032999997,40.7470836545253,3,0.4,0.6,2,4,1,41.7470836545253,0.0,"(1, 1)"
6,1,0,0,1,2,2,1,0,0,0.0,,0.5,0.0,4$,1.0,1.0,21471.2335809,41.754767800001,43.9850804284433,45.4877916000005,46.0465167000002,2.06143627155689,46.9878314999987,48.3555864158916,3,0.5,0.5,3,4,1,49.3555864158916,0.0,"(0, 0)"
7,1,0,0,1,2,2,1,0,2,2.0,,0.5,0.0,2@,0.0,0.0,21471.2335809,49.3618100000022,51.6607249114131,53.1630989000005,53.7816687000013,2.12094378858819,54.6631383999993,55.6148844146119,3,0.428571428571429,0.571428571428571,4,4,1,56.6148844146119,1.0,"(2, 2)"
8,1,0,0,1,2,2,1,0,0,1.0,,0.35,1.0,4$,0.0,0.0,21471.2335809,56.618529899999,59.3443584577726,60.9427122000016,60.8004298999986,1.45607144222595,62.4429012000001,63.1151922466888,3,0.375,0.625,4,5,1,64.1151922466888,0.0,"(0, 1)"
9,1,0,0,1,2,2,1,0,2,2.0,,0.5,0.0,4$,1.0,1.0,21471.2335809,64.1254145999992,66.9512953746671,68.4538418000011,68.5568185000011,1.605523125334,69.9538804000003,71.0735994479619,3,0.444444444444444,0.555555555555556,4,6,1,72.0735994479619,0.0,"(2, 2)"
10,1,0,0,1,2,2,1,0,0,0.0,,0.5,0.0,2@,0.0,1.0,21471.2335809,72.0829048000014,74.5125150087551,76.0148536999986,76.1831698999995,1.67065489124434,77.5148942000014,78.6652904440016,3,0.4,0.6,5,6,0,79.6652904440016,1.0,"(0, 0)"
