trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime,action,stimulusPair
1,1,0,1,2,0,2,0,1,2,,1.0,0.5,0.0,2@,1,1,21130.1670248,0.0065790999979071,2.96938802887234,4.57510679999905,5.09237749999738,2.12298947112504,6.07521129999805,6.63173926169839,3,1.0,0.0,1,1,1,7.63173926169839,0.0,"(2, 1)"
2,1,0,1,2,0,2,0,1,1,,0.0,0.5,0.0,4$,0,0,21130.1670248,7.64029319999827,10.3870947836476,11.9130960999973,11.6900428000008,1.30294801635318,13.4131960999985,14.0957949223448,3,0.5,0.5,2,1,1,15.0957949223448,1.0,"(1, 0)"
3,1,0,1,2,0,2,0,1,2,,2.0,0.35,1.0,2@,0,1,21130.1670248,15.1110735000002,19.5258726305256,21.0226956999977,20.8050382999972,1.27916566947169,22.5227836999984,23.0401312159956,3,0.333333333333333,0.666666666666667,2,2,0,24.0401312159956,0.0,"(2, 2)"
4,1,0,1,2,0,2,0,1,1,,0.0,0.5,0.0,2@,1,1,21130.1670248,24.0526948000006,26.8934729986504,28.3257174999999,28.1159671999994,1.22249420134904,29.8258064999973,30.9625248129596,3,0.5,0.5,2,3,1,31.9625248129596,0.0,"(1, 0)"
5,1,0,1,2,0,2,0,1,0,,2.0,0.5,0.0,4$,0,0,21130.1670248,31.9767634999989,36.7227245579852,38.3244890999995,38.5221338999982,1.79940934201295,39.8247680999993,40.5484952866973,3,0.4,0.6,3,3,1,41.5484952866973,1.0,"(0, 2)"
6,1,0,1,2,0,2,0,1,2,,1.0,0.5,0.0,4$,0,0,21130.1670248,41.5524014999974,43.7427542930418,45.3137658999985,45.3138720999996,1.57111780695777,46.8138053999974,47.3187417150257,3,0.333333333333333,0.666666666666667,3,4,1,48.3187417150257,1.0,"(2, 1)"
7,1,0,1,2,0,2,0,1,0,,0.0,0.35,1.0,2@,0,0,21130.1670248,48.3251820000005,50.3384609910863,51.7929594999987,51.5930547999997,1.25459380891334,53.2931441000001,53.9060991213009,3,0.285714285714286,0.714285714285714,3,5,1,54.9060991213009,0.0,"(0, 0)"
8,1,0,1,2,0,2,0,1,1,,1.0,0.35,1.0,4$,1,0,21130.1670248,54.9146237999994,57.1260415874276,58.6976189999987,58.6977097999988,1.57166821257124,60.1976579000002,61.5118658568099,3,0.375,0.625,3,6,0,62.5118658568099,1.0,"(1, 1)"
9,1,0,1,2,0,2,0,1,2,,2.0,0.35,1.0,2@,0,0,21130.1670248,62.5217899999989,65.2554097696266,66.8273664000008,66.8276502999979,1.57224053037135,68.3274076999987,69.0733737075534,3,0.333333333333333,0.666666666666667,4,6,1,70.0733737075534,0.0,"(2, 2)"
10,1,0,1,2,0,2,0,1,0,,1.0,0.15,1.0,2@,0,0,21130.1670248,70.0786880999985,74.5949683609324,76.1658657999978,76.1659411000001,1.57097273906766,77.6659060999991,78.1753396762797,3,0.3,0.7,4,7,1,79.1753396762797,0.0,"(0, 1)"
