trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime,action,stimulusPair
1,1,0,1,0,2,1,0,2,2,2.0,,0.5,0.0,4$,1.0,1.0,8255.1024996,0.0050779000011971,2.96938802887053,4.47723880000012,4.96927739999956,1.99988937112903,5.97736780000014,6.63173926169657,3,1.0,0.0,1,1,1,7.63173926169657,0.0,"(2, 2)"
2,1,0,1,0,2,1,0,2,0,0.0,,0.35,1.0,4$,0.0,0.0,8255.1024996,7.64859819999947,10.3870947836458,11.8902084000001,12.4450863000002,2.05799151635438,13.3903117000009,14.0957949223448,3,0.5,0.5,2,1,1,15.0957949223448,0.0,"(0, 0)"
3,1,0,1,0,2,1,0,2,1,2.0,,0.35,1.0,2@,1.0,1.0,8255.1024996,15.105307400001,19.5258726305274,21.0289625000005,21.6246431,2.09877046947258,22.5290617999999,23.0401312159956,3,0.666666666666667,0.333333333333333,2,2,1,24.0401312159956,1.0,"(1, 2)"
4,1,0,1,0,2,1,0,2,0,1.0,,0.5,0.0,4$,1.0,1.0,8255.1024996,24.0472287000011,26.8934729986504,28.3959938000007,29.2214347000008,2.32796170135043,29.896087000001,30.9625248129596,3,0.75,0.25,3,2,1,31.9625248129596,0.0,"(0, 1)"
5,1,0,1,0,2,1,0,2,2,2.0,,0.5,0.0,4$,1.0,0.0,8255.1024996,31.9709371000008,36.722724557987,38.2257785000002,38.7143694000006,1.99164484201356,39.7260853000007,40.5484952866955,3,0.8,0.2,4,2,0,41.5484952866955,0.0,"(2, 2)"
6,1,0,1,0,2,1,0,2,1,0.0,,0.5,0.0,2@,0.0,0.0,8255.1024996,41.5632074000005,43.7427542930418,45.2450980000012,45.9540463000012,2.21129200695941,46.7451406,47.3187417150275,3,0.666666666666667,0.333333333333333,5,2,1,48.3187417150275,1.0,"(1, 0)"
7,1,0,1,0,2,1,0,2,0,1.0,,0.5,0.0,4$,1.0,0.0,8255.1024996,48.3362689999994,50.3384609910863,51.9585951000008,51.8233314999998,1.48487050891345,53.4588027000009,53.9060991213009,3,0.714285714285714,0.285714285714286,5,3,0,54.9060991213009,0.0,"(0, 1)"
8,1,0,1,0,2,1,0,2,1,0.0,,0.5,0.0,2@,0.0,0.0,8255.1024996,54.9102416000005,57.1260415874258,58.6282928000001,59.4547184000003,2.32867681257449,60.1283311999996,61.5118658568081,3,0.625,0.375,6,3,1,62.5118658568081,1.0,"(1, 0)"
9,1,0,1,0,2,1,0,2,2,1.0,,0.35,1.0,2@,1.0,1.0,8255.1024996,62.5159571000004,65.2554097696266,66.7576514000011,67.4720498999995,2.21664013037298,68.2576910999996,69.0733737075516,3,0.666666666666667,0.333333333333333,6,4,1,70.0733737075516,1.0,"(2, 1)"
10,1,0,1,0,2,1,0,2,1,0.0,,0.5,0.0,4$,1.0,1.0,8255.1024996,70.0897390000009,74.5949683609306,76.0973339000011,76.8217130000012,2.2267446390706,77.5973723999996,78.1753396762815,3,0.7,0.3,7,4,1,79.1753396762815,0.0,"(1, 0)"
