trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime,action,stimulusPair
16,1,0,2,1,0,1,0,2,2,2.0,,0.35,1.0,4$,1.0,1.0,21676.8303777,122.5217901,127.212110623699,128.714599499999,129.414073700002,2.20196307630249,130.214638099998,131.242766474246,3,0.533333333333333,0.466666666666667,8,8,1,132.242766474246,1.0,"(2, 2)"
17,1,0,2,1,0,1,0,2,0,0.0,,0.15,1.0,2@,0.0,0.0,21676.8303777,132.247655700001,134.456632164838,135.959093500001,136.334643599999,1.87801143516117,137.459133,138.025970596773,3,0.5,0.5,9,8,1,139.025970596773,0.0,"(0, 0)"
18,1,0,2,1,0,1,0,2,1,1.0,,0.5,0.0,4$,0.0,0.0,21676.8303777,139.0372718,143.506572479277,145.008785499998,145.743686999998,2.23711452072166,146.508824600001,147.061870814479,3,0.470588235294118,0.529411764705882,9,9,1,148.061870814479,1.0,"(1, 1)"
19,1,0,2,1,0,1,0,2,2,0.0,,0.5,0.0,4$,0.0,1.0,21676.8303777,148.079009000001,152.07715901524,153.580011599999,153.7540764,1.6769173847606,155.08005,156.007414462754,3,0.444444444444444,0.555555555555556,9,10,0,157.007414462754,1.0,"(2, 0)"
20,1,0,2,1,0,1,0,2,0,2.0,,0.5,0.0,4$,0.0,0.0,21676.8303777,157.020551500002,161.193717045546,162.696088299999,163.538121900001,2.34440485445521,164.1961262,165.16545787319,3,0.421052631578947,0.578947368421053,9,11,1,166.16545787319,1.0,"(0, 2)"
21,1,0,2,1,0,1,0,2,2,1.0,,0.15,1.0,4$,1.0,1.0,21676.8303777,166.179012699999,169.554481846579,171.056766599999,172.1322224,2.57774055342088,172.5568303,173.324941581912,3,0.45,0.55,9,12,1,174.324941581912,1.0,"(2, 1)"
22,1,0,2,1,0,1,0,2,1,2.0,,0.15,1.0,2@,0.0,0.0,21676.8303777,174.336565500002,176.726671385306,178.228947399999,178.608163600002,1.88149221469575,179.728986499998,180.27590163608,3,0.428571428571429,0.571428571428571,10,12,1,181.27590163608,0.0,"(1, 2)"
23,1,0,2,1,0,1,0,2,2,0.0,,0.5,0.0,4$,0.0,0.0,21676.8303777,181.292959599999,184.418831123152,185.921360699998,187.343695700001,2.92486457684936,187.421390399999,188.656517854968,3,0.409090909090909,0.590909090909091,10,13,1,189.656517854968,1.0,"(2, 0)"
24,1,0,2,1,0,1,0,2,0,2.0,,0.5,0.0,2@,1.0,1.0,21676.8303777,189.667379899998,191.979536887789,193.482085600001,194.280041499998,2.3005046122089,194.982122900001,196.353747699719,3,0.434782608695652,0.565217391304348,10,14,1,197.353747699719,0.0,"(0, 2)"
25,1,0,2,1,0,1,0,2,1,0.0,,0.35,1.0,4$,1.0,0.0,21676.8303777,197.357761700001,199.987675845186,201.4901832,201.889917,1.90224115481396,202.9902219,203.773947748818,3,0.458333333333333,0.541666666666667,11,14,0,204.773947748818,1.0,"(1, 0)"
26,1,0,2,1,0,1,0,2,0,1.0,,0.35,1.0,2@,0.0,0.0,21676.8303777,204.7812954,208.502354347798,210.0049564,210.2449633,1.74260895220141,211.504995499999,212.028855604887,3,0.44,0.56,12,14,1,213.028855604887,0.0,"(0, 1)"
27,1,0,2,1,0,1,0,2,2,0.0,,0.5,0.0,4$,0.0,1.0,21676.8303777,213.039048399998,216.362886306419,217.865887399999,218.4549984,2.09211209358182,219.3659271,220.795780282235,3,0.423076923076923,0.576923076923077,12,15,0,221.795780282235,1.0,"(2, 0)"
28,1,0,2,1,0,1,0,2,1,1.0,,0.5,0.0,2@,1.0,1.0,21676.8303777,221.7991932,224.492953419285,225.9959958,226.903260899999,2.41030748071353,227.496036699999,228.100886494238,3,0.444444444444444,0.555555555555556,12,16,1,229.100886494238,0.0,"(1, 1)"
29,1,0,2,1,0,1,0,2,0,0.0,,0.15,1.0,4$,1.0,1.0,21676.8303777,229.105575000001,232.035075240452,233.537853900001,234.026582999999,1.99150775954695,235.037893799999,235.818279349736,3,0.464285714285714,0.535714285714286,13,16,1,236.818279349736,1.0,"(0, 0)"
30,1,0,2,1,0,1,0,2,1,1.0,,0.5,0.0,2@,1.0,1.0,21676.8303777,236.827786499998,240.685955217163,242.188306100001,243.026264600001,2.34030938283831,243.688344400001,244.361342482334,3,0.482758620689655,0.517241379310345,14,16,1,245.361342482334,0.0,"(1, 1)"
31,1,0,2,1,0,1,0,2,2,2.0,,0.35,1.0,2@,0.0,0.0,21676.8303777,245.369015100001,248.10196515745,249.604539,250.5440189,2.44205374255034,251.1045768,252.366947789364,3,0.466666666666667,0.533333333333333,15,16,1,253.366947789364,0.0,"(2, 2)"
32,1,0,2,1,0,1,0,2,0,1.0,,0.35,1.0,2@,0.0,1.0,21676.8303777,253.3764758,256.15830275245,257.6606063,258.477683599998,2.31938084754802,259.160646100001,260.505873937862,3,0.451612903225806,0.548387096774194,15,17,0,261.505873937862,0.0,"(0, 1)"
33,1,0,2,1,0,1,0,2,2,2.0,,0.35,1.0,2@,0.0,0.0,21676.8303777,261.5172656,265.227140512347,266.729698700001,267.569280399999,2.34213988765259,268.2297368,269.408257350795,3,0.4375,0.5625,15,18,1,270.408257350795,0.0,"(2, 2)"
34,1,0,2,1,0,1,0,2,1,1.0,,0.5,0.0,2@,1.0,1.0,21676.8303777,270.425545300001,273.003419551122,274.5058981,274.690932400001,1.68751284887912,276.0059373,276.885634211889,3,0.454545454545455,0.545454545454545,15,19,1,277.885634211889,0.0,"(1, 1)"
35,1,0,2,1,0,1,0,2,2,0.0,,0.5,0.0,4$,0.0,0.0,21676.8303777,277.899211799999,281.198426819636,282.7009521,282.9622609,1.76383408036418,284.200991199999,284.897235538312,3,0.441176470588235,0.558823529411765,16,19,1,285.897235538312,1.0,"(2, 0)"
36,1,0,2,1,0,1,0,2,0,1.0,,0.35,1.0,4$,1.0,1.0,21676.8303777,285.906475100001,288.512662485296,290.0156527,291.430968600002,2.91830611470505,291.5156857,292.028719956437,3,0.457142857142857,0.542857142857143,16,20,1,293.028719956437,1.0,"(0, 1)"
37,1,0,2,1,0,1,0,2,1,0.0,,0.35,1.0,2@,0.0,0.0,21676.8303777,293.032210099998,297.23843228284,298.740733300001,299.742052199999,2.50361991715909,300.2407728,301.050721495791,3,0.444444444444444,0.555555555555556,17,20,1,302.050721495791,0.0,"(1, 0)"
38,1,0,2,1,0,1,0,2,0,2.0,,0.5,0.0,2@,1.0,1.0,21676.8303777,302.054836300002,304.055761232496,305.5579898,306.219615400001,2.16385416750563,307.058030100001,308.509705344524,3,0.459459459459459,0.540540540540541,17,21,1,309.509705344524,0.0,"(0, 2)"
39,1,0,2,1,0,1,0,2,1,1.0,,0.5,0.0,4$,0.0,0.0,21676.8303777,309.513058799999,311.669168523931,313.171539899999,313.3981351,1.72896657606907,314.671578000001,315.308366947495,3,0.447368421052632,0.552631578947368,18,21,1,316.308366947495,1.0,"(1, 1)"
40,1,0,2,1,0,1,0,2,0,2.0,,0.5,0.0,2@,1.0,0.0,21676.8303777,316.318105300001,320.429420809884,321.931693300001,322.3910492,1.96162839011595,323.431743099998,324.172980097424,3,0.461538461538462,0.538461538461538,18,22,0,325.172980097424,0.0,"(0, 2)"
41,1,0,2,1,0,1,0,2,1,0.0,,0.35,1.0,4$,1.0,1.0,21676.8303777,325.1772217,328.41862454564,329.9216357,330.1022906,1.68366605435949,331.4216748,332.880482071261,3,0.475,0.525,19,22,1,333.880482071261,1.0,"(1, 0)"
42,1,0,2,1,0,1,0,2,0,2.0,,0.5,0.0,2@,1.0,1.0,21676.8303777,333.884237400001,336.697741500102,338.200281900001,338.757192000001,2.05945049989896,339.700321199998,340.697620668576,3,0.48780487804878,0.51219512195122,20,22,1,341.697620668576,0.0,"(0, 2)"
43,1,0,2,1,0,1,0,2,1,0.0,,0.35,1.0,2@,0.0,1.0,21676.8303777,341.708235099999,344.38224636982,345.884558400001,346.607589499999,2.22534313017968,347.3845965,348.795170643607,3,0.476190476190476,0.523809523809524,21,22,0,349.795170643607,0.0,"(1, 0)"
44,1,0,2,1,0,1,0,2,0,2.0,,0.5,0.0,2@,1.0,1.0,21676.8303777,349.8158883,354.335946665622,355.838669600002,356.3627314,2.02678473437845,357.338708899999,358.663910772764,3,0.488372093023256,0.511627906976744,21,23,1,359.663910772764,0.0,"(0, 2)"
45,1,0,2,1,0,1,0,2,2,0.0,,0.5,0.0,4$,0.0,0.0,21676.8303777,359.674905899999,362.418439814159,363.921295,364.0145447,1.59610488584076,365.421335200001,366.638740114569,3,0.477272727272727,0.522727272727273,22,23,1,367.638740114569,1.0,"(2, 0)"
46,1,0,2,1,0,1,0,2,0,2.0,,0.5,0.0,2@,1.0,1.0,21676.8303777,367.648912699999,370.842006945626,372.3446692,372.8003365,1.95832955437436,373.8447094,374.526814764518,3,0.488888888888889,0.511111111111111,22,24,1,375.526814764518,0.0,"(0, 2)"
47,1,0,2,1,0,1,0,2,1,1.0,,0.5,0.0,2@,1.0,1.0,21676.8303777,375.5395556,377.536059345726,379.038426800002,379.480153199998,1.94409385427207,380.5384786,381.468794013341,3,0.5,0.5,23,24,1,382.468794013341,0.0,"(1, 1)"
48,1,0,2,1,0,1,0,2,2,2.0,,0.35,1.0,2@,0.0,0.0,21676.8303777,382.479305199999,385.686159207817,387.1885234,388.526538800001,2.84037959218404,388.688559800001,389.618942073121,3,0.48936170212766,0.51063829787234,24,24,1,390.618942073121,0.0,"(2, 2)"
49,1,0,2,1,0,1,0,2,0,1.0,,0.35,1.0,2@,0.0,1.0,21676.8303777,390.6224588,394.953704222429,396.456074400001,397.4392185,2.48551427757047,397.956175799998,399.203586609663,3,0.479166666666667,0.520833333333333,24,25,0,400.203586609663,0.0,"(0, 1)"
50,1,0,2,1,0,1,0,2,2,0.0,,0.5,0.0,4$,0.0,0.0,21676.8303777,400.212287499999,402.339951447197,403.842439,404.081107900001,1.74115645280472,405.342497599999,406.031126978054,3,0.469387755102041,0.530612244897959,24,26,1,407.031126978054,1.0,"(2, 0)"
51,1,0,2,1,0,1,0,2,1,2.0,,0.15,1.0,2@,0.0,0.0,21676.8303777,407.0353823,411.271127730921,412.774076500002,413.260112600001,1.98898486908001,414.274115699998,414.951518049209,3,0.46,0.54,24,27,1,415.951518049209,0.0,"(1, 2)"
52,1,0,2,1,0,1,0,2,2,1.0,,0.15,1.0,2@,0.0,0.0,21676.8303777,415.960395300001,419.681057848997,421.183536600001,421.2172412,1.53618335100327,422.683575300001,423.928407306517,3,0.450980392156863,0.549019607843137,24,28,1,424.928407306517,0.0,"(2, 1)"
53,1,0,2,1,0,1,0,2,0,2.0,,0.5,0.0,2@,1.0,1.0,21676.8303777,424.935298299999,428.311680307561,429.8286639,429.690105199999,1.37842489243849,431.328856799999,432.462436104066,3,0.461538461538462,0.538461538461538,24,29,1,433.462436104066,0.0,"(0, 2)"
54,1,0,2,1,0,1,0,2,2,0.0,,0.5,0.0,2@,1.0,1.0,21676.8303777,433.476492400001,436.329507053732,437.832043999999,438.588010799998,2.2585037462668,439.332083199999,440.447513548213,3,0.471698113207547,0.528301886792453,25,29,1,441.447513548213,0.0,"(2, 0)"
55,1,0,2,1,0,1,0,2,1,1.0,,0.5,0.0,2@,1.0,0.0,21676.8303777,441.451819400001,444.867240790627,446.369597699999,446.474429000002,1.60718820937473,447.8696366,448.839336640773,3,0.481481481481481,0.518518518518519,26,29,0,449.839336640773,0.0,"(1, 1)"
56,1,0,2,1,0,1,0,2,0,0.0,,0.15,1.0,2@,0.0,1.0,21676.8303777,449.843026400002,453.916317744905,455.4187686,456.2898948,2.37357705509567,456.918809499999,458.352274895446,3,0.472727272727273,0.527272727272727,27,29,0,459.352274895446,0.0,"(0, 0)"
57,1,0,2,1,0,1,0,2,1,1.0,,0.5,0.0,2@,1.0,1.0,21676.8303777,459.367184700001,461.532823678397,463.035356600001,463.483132699999,1.95030902160215,464.5353966,465.441900431688,3,0.482142857142857,0.517857142857143,27,30,1,466.441900431688,0.0,"(1, 1)"
58,1,0,2,1,0,1,0,2,2,2.0,,0.35,1.0,2@,0.0,0.0,21676.8303777,466.457147699999,470.988353373963,472.4908674,472.794885300002,1.80653192603859,473.990906499999,474.907193620584,3,0.473684210526316,0.526315789473684,28,30,1,475.907193620584,0.0,"(2, 2)"
59,1,0,2,1,0,1,0,2,0,1.0,,0.35,1.0,4$,1.0,1.0,21676.8303777,475.9158193,478.620667689142,480.122966200001,480.877617599999,2.25694991085766,481.623005599999,482.242122659682,3,0.482758620689655,0.517241379310345,28,31,1,483.242122659682,1.0,"(0, 1)"
60,1,0,2,1,0,1,0,2,2,2.0,,0.35,1.0,2@,0.0,0.0,21676.8303777,483.255958900001,488.04526184755,489.5477455,489.961049099998,1.91578725244835,491.047785899998,492.30987449965,3,0.474576271186441,0.525423728813559,29,31,1,493.30987449965,0.0,"(2, 2)"
1,2,1,2,1,0,1,0,2,0,,0.0,0.35,1.0,4$,1.0,1.0,22351.4593473,0.0009403000003658,3.47770013161789,5.08185230000163,5.49713560000237,2.01943546838447,6.58189240000138,7.22228203105988,3,1.0,0.0,1,1,1,8.22228203105988,1.0,"(0, 0)"
2,2,1,2,1,0,1,0,2,1,,1.0,0.15,1.0,2@,0.0,0.0,22351.4593473,8.22846349999963,11.1003976227657,12.6973662000019,12.6974397000013,1.59704207723553,14.1974066000002,15.2427180700288,3,0.5,0.5,2,1,1,16.2427180700288,0.0,"(1, 1)"
3,2,1,2,1,0,1,0,2,0,,2.0,0.15,1.0,2@,0.0,0.0,22351.4593473,16.2527449000008,19.3722912481753,20.9663478000002,21.4279639000015,2.05567265182617,22.4663871000012,23.0626988662298,3,0.333333333333333,0.666666666666667,2,2,1,24.0626988662298,0.0,"(0, 2)"
4,2,1,2,1,0,1,0,2,2,,1.0,0.35,1.0,2@,0.0,1.0,22351.4593473,24.0766010000007,27.5961483379469,29.1779376000013,29.3929165000009,1.79676816205392,30.6779767000007,31.7658337285575,3,0.25,0.75,2,3,0,32.7658337285575,0.0,"(2, 1)"
5,2,1,2,1,0,1,0,2,0,,0.0,0.35,1.0,2@,0.0,1.0,22351.4593473,32.7694256000032,35.1763284688313,36.7814386999999,37.4990977000016,2.32276923117024,38.2814779,38.8159542033063,3,0.2,0.8,2,4,0,39.8159542033063,0.0,"(0, 0)"
6,2,1,2,1,0,1,0,2,2,,2.0,0.5,0.0,2@,1.0,1.0,22351.4593473,39.8245477000019,42.2580048041564,43.8298836000031,44.8182828999998,2.56027809584339,45.3299240000015,45.9824934732169,3,0.333333333333333,0.666666666666667,2,5,1,46.9824934732169,0.0,"(2, 2)"
7,2,1,2,1,0,1,0,2,0,,0.0,0.35,1.0,4$,1.0,1.0,22351.4593473,46.9977968000021,51.4684016129395,53.0394465999998,53.5410947000018,2.07269308706236,54.5394861000023,55.7760607333694,3,0.428571428571429,0.571428571428571,3,5,1,56.7760607333694,1.0,"(0, 0)"
8,2,1,2,1,0,1,0,2,1,,2.0,0.35,1.0,2@,0.0,0.0,22351.4593473,56.7901703000025,59.4676873441203,61.0391377000014,61.5859452000004,2.11825785588007,62.5391935000007,63.700899745385,3,0.375,0.625,4,5,1,64.700899745385,0.0,"(1, 2)"
9,2,1,2,1,0,1,0,2,0,,1.0,0.5,0.0,4$,0.0,0.0,22351.4593473,64.7142116000032,68.3234503465719,69.8950483000008,70.5576013999998,2.23415105342792,71.3950870000008,72.5387194826799,3,0.333333333333333,0.666666666666667,4,6,1,73.5387194826799,1.0,"(0, 1)"
10,2,1,2,1,0,1,0,2,1,,2.0,0.35,1.0,2@,0.0,0.0,22351.4593473,73.5558938000031,77.2160862214805,78.7869895000003,79.9760722000028,2.75998597852231,80.2870280999996,80.7909744867393,3,0.3,0.7,4,7,1,81.7909744867393,0.0,"(1, 2)"
11,2,1,2,1,0,1,0,2,2,,1.0,0.35,1.0,4$,1.0,1.0,22351.4593473,81.7966794000022,83.8103209850306,85.3811354000027,86.7384290000009,2.92810801497035,86.8811767000007,87.7330757702948,3,0.363636363636364,0.636363636363636,4,8,1,88.7330757702948,1.0,"(2, 1)"
12,2,1,2,1,0,1,0,2,1,,0.0,0.5,0.0,2@,1.0,1.0,22351.4593473,88.7365097000002,91.6483885658781,93.2191003000007,94.3094803000022,2.66109173412406,94.7191402000026,95.5612116684824,3,0.416666666666667,0.583333333333333,5,8,1,96.5612116684824,0.0,"(1, 0)"
13,2,1,2,1,0,1,0,2,0,,1.0,0.5,0.0,4$,0.0,1.0,22351.4593473,96.5770963000032,101.349533172408,102.920943100002,103.838054600001,2.48852142759279,104.420982800002,105.473957006263,3,0.384615384615385,0.615384615384615,6,8,0,106.473957006263,1.0,"(0, 1)"
14,2,1,2,1,0,1,0,2,2,,0.0,0.15,1.0,4$,1.0,1.0,22351.4593473,106.486193300003,108.873211364938,110.444036100002,111.5671263,2.69391493506191,111.9440765,112.469730840734,3,0.428571428571429,0.571428571428571,6,9,1,113.469730840734,1.0,"(2, 0)"
15,2,1,2,1,0,1,0,2,0,,1.0,0.5,0.0,4$,0.0,0.0,22351.4593473,113.4760498,116.104077388172,117.675430200001,118.026975000001,1.92289761182838,119.175470600003,120.129741984689,3,0.4,0.6,7,9,1,121.129741984689,1.0,"(0, 1)"
16,2,1,2,1,0,1,0,2,1,,0.0,0.5,0.0,4$,0.0,1.0,22351.4593473,121.1339357,124.826389406197,126.3969664,126.900859500001,2.07447009380485,127.897006400002,128.820503560259,3,0.375,0.625,7,10,0,129.820503560259,1.0,"(1, 0)"
17,2,1,2,1,0,1,0,2,2,,2.0,0.5,0.0,2@,1.0,1.0,22351.4593473,129.824408300003,134.19941888961,135.770094000003,136.183510900002,1.98409201039249,137.270133900001,137.935193115965,3,0.411764705882353,0.588235294117647,7,11,1,138.935193115965,0.0,"(2, 2)"
18,2,1,2,1,0,1,0,2,0,,1.0,0.5,0.0,4$,0.0,0.0,22351.4593473,138.949657700003,142.597129984188,144.1676926,144.865921500001,2.26879151581306,145.667733500002,147.093492768221,3,0.388888888888889,0.611111111111111,8,11,1,148.093492768221,1.0,"(0, 1)"
19,2,1,2,1,0,1,0,2,2,,2.0,0.5,0.0,2@,1.0,1.0,22351.4593473,148.1081103,150.188198734526,151.7592248,152.324479400002,2.13628066547608,153.259265200002,154.254664690532,3,0.421052631578947,0.578947368421053,8,12,1,155.254664690532,0.0,"(2, 2)"
20,2,1,2,1,0,1,0,2,1,,0.0,0.5,0.0,4$,0.0,0.0,22351.4593473,155.264713600001,159.323195201643,160.8940272,161.691134800003,2.36793959835995,162.394066600002,163.316659546308,3,0.4,0.6,9,12,1,164.316659546308,1.0,"(1, 0)"
21,2,1,2,1,0,1,0,2,0,,1.0,0.5,0.0,2@,1.0,1.0,22351.4593473,164.323084400003,167.906970439995,169.4777202,170.826185400001,2.91921496000577,170.977758700003,171.554844434286,3,0.428571428571429,0.571428571428571,9,13,1,172.554844434286,0.0,"(0, 1)"
22,2,1,2,1,0,1,0,2,1,,0.0,0.5,0.0,,,,22351.4593473,172.5640609,174.821857776726,176.393157400002,177.8221252,,177.8931863,178.805843788523,3,0.428571428571429,0.571428571428571,10,13,1,179.805843788523,,"(1, 0)"
23,2,1,2,1,0,1,0,2,0,,1.0,0.5,0.0,4$,0.0,1.0,22351.4593473,179.820822000001,182.23581163173,183.806869200002,184.024816700003,1.78900506827267,185.306908100003,186.472757738997,3,0.409090909090909,0.590909090909091,10,13,0,187.472757738997,1.0,"(0, 1)"
24,2,1,2,1,0,1,0,2,2,,2.0,0.5,0.0,,,,22351.4593473,187.477884600001,190.134337197494,191.705498500003,193.134804200003,,193.205530300002,194.000902188844,3,0.409090909090909,0.590909090909091,10,14,1,195.000902188844,,"(2, 2)"
25,2,1,2,1,0,1,0,2,1,,1.0,0.15,1.0,4$,1.0,0.0,22351.4593473,195.018237600001,199.331851360301,200.9027795,200.983049000002,1.65119763970142,202.402819200001,202.947099798661,3,0.434782608695652,0.565217391304348,10,14,0,203.947099798661,1.0,"(1, 1)"
26,2,1,2,1,0,1,0,2,2,,2.0,0.5,0.0,2@,1.0,1.0,22351.4593473,203.95982,208.335738915706,209.906468200003,211.0001304,2.66439148429345,211.4065128,212.832629255867,3,0.458333333333333,0.541666666666667,11,14,1,213.832629255867,0.0,"(2, 2)"
27,2,1,2,1,0,1,0,2,0,,0.0,0.35,1.0,2@,0.0,0.0,22351.4593473,213.837074300001,217.530857753147,219.1014698,219.5979358,2.06707804685357,220.601509,221.040700859769,3,0.44,0.56,12,14,1,222.040700859769,0.0,"(0, 0)"
28,2,1,2,1,0,1,0,2,2,,1.0,0.35,1.0,2@,0.0,0.0,22351.4593473,222.044579200003,226.893352375402,228.464594100002,229.568998700001,2.67564632459835,229.964635700002,231.341027035625,3,0.423076923076923,0.576923076923077,12,15,1,232.341027035625,0.0,"(2, 1)"
29,2,1,2,1,0,1,0,2,1,,2.0,0.35,1.0,2@,0.0,0.0,22351.4593473,232.352875800003,235.819457682046,237.390349900001,238.121569700001,2.30211201795464,238.890388800002,240.059829646187,3,0.407407407407407,0.592592592592593,12,16,1,241.059829646187,0.0,"(1, 2)"
30,2,1,2,1,0,1,0,2,2,,0.0,0.15,1.0,2@,0.0,0.0,22351.4593473,241.063237000002,244.346177409956,245.9181236,246.0968765,1.75069909004378,247.4184245,248.635881674563,3,0.392857142857143,0.607142857142857,12,17,1,249.635881674563,0.0,"(2, 0)"
31,2,1,2,1,0,1,0,2,1,,2.0,0.35,1.0,2@,0.0,0.0,22351.4593473,249.652155100001,252.446293077588,254.0170253,254.341881100001,1.89558802241299,255.517065300002,256.663746807892,3,0.379310344827586,0.620689655172414,12,18,1,257.663746807892,0.0,"(1, 2)"
32,2,1,2,1,0,1,0,2,0,,0.0,0.35,1.0,2@,0.0,0.0,22351.4593473,257.676360200003,260.064744063166,261.6354789,262.8949426,2.83019853683436,263.135549900002,264.465159721942,3,0.366666666666667,0.633333333333333,12,19,1,265.465159721942,0.0,"(0, 0)"
33,2,1,2,1,0,1,0,2,2,,1.0,0.35,1.0,4$,1.0,1.0,22351.4593473,265.469199300001,268.134572390467,269.705732800001,270.099881600003,1.96530920953592,271.205772900001,272.050088603224,3,0.387096774193548,0.612903225806452,12,20,1,273.050088603224,1.0,"(2, 1)"
34,2,1,2,1,0,1,0,2,0,,2.0,0.15,1.0,4$,1.0,1.0,22351.4593473,273.057119200002,276.884240842166,278.4552802,278.829569200003,1.94532835783684,279.955321700003,280.792187066254,3,0.40625,0.59375,13,20,1,281.792187066254,1.0,"(0, 2)"
