trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime,action,stimulusPair
1,1,0,2,1,0,1,2,0,0,,2.0,0.35,1.0,,,,20283.3090016,0.0027835000000777,3.64844503374115,5.25257520000014,6.64878040000258,,6.75267180000083,7.3656931116966,3,,,1,1,1,8.3656931116966,,"(0, 2)"
2,1,0,2,1,0,1,2,0,1,,0.0,0.35,1.0,2@,1.0,0.0,20283.3090016,8.38308580000012,12.2981425512808,13.4416458000014,12.746509200002,0.448366648721276,14.9417312000005,16.0515972707435,3,1.0,0.0,1,1,0,17.0515972707435,1.0,"(1, 0)"
3,1,0,2,1,0,1,2,0,0,,2.0,0.35,1.0,4$,0.0,1.0,20283.3090016,17.0577212000026,22.0041647879953,23.6018614000022,23.3804187000023,1.37625391200709,25.1019481000003,25.8349917909109,3,0.5,0.5,2,1,0,26.8349917909109,0.0,"(0, 2)"
4,1,0,2,1,0,1,2,0,2,,0.0,0.5,0.0,2@,0.0,0.0,20283.3090016,26.8501581000019,30.6494679899261,32.2301324,32.5572978000018,1.90782981007578,33.7302173000026,34.7686676656922,3,0.333333333333333,0.666666666666667,2,2,1,35.7686676656922,1.0,"(2, 0)"
5,1,0,2,1,0,1,2,0,1,,2.0,0.5,0.0,2@,0.0,0.0,20283.3090016,35.775124900003,39.341574029404,40.9423585000004,40.9424452000021,1.60087117059811,42.4426297999998,43.2178502245479,3,0.25,0.75,2,3,1,44.2178502245479,1.0,"(1, 2)"
6,1,0,2,1,0,1,2,0,0,,1.0,0.5,0.0,4$,1.0,1.0,20283.3090016,44.232918200003,46.713776366003,48.2869846000031,48.2870664000002,1.57329003399718,49.787076800003,50.4530972989742,3,0.4,0.6,2,4,1,51.4530972989742,0.0,"(0, 1)"
7,1,0,2,1,0,1,2,0,2,,2.0,0.15,1.0,4$,0.0,0.0,20283.3090016,51.4565456000018,54.6606481925373,56.2137905000018,56.0113397000023,1.35069150746494,57.7139727000031,58.5122844453508,3,0.333333333333333,0.666666666666667,3,4,1,59.5122844453508,0.0,"(2, 2)"
8,1,0,2,1,0,1,2,0,0,,0.0,0.15,1.0,4$,0.0,0.0,20283.3090016,59.5160240000005,63.3706752201251,64.9412346000026,65.7644849000026,2.39380967987745,66.4412742000022,67.4220516144414,3,0.285714285714286,0.714285714285714,3,5,1,68.4220516144414,0.0,"(0, 0)"
9,1,0,2,1,0,1,2,0,1,,1.0,0.15,1.0,2@,1.0,1.0,20283.3090016,68.4387134999997,71.3288529652382,72.8992227000017,73.2565657000014,1.92771273476319,74.3992612000002,75.2493674418511,3,0.375,0.625,3,6,1,76.2493674418511,1.0,"(1, 1)"
10,1,0,2,1,0,1,2,0,2,,0.0,0.5,0.0,4$,1.0,1.0,20283.3090016,76.2626538000004,80.532437517737,82.1029656000028,82.948238500001,2.41580098226405,83.6030038000026,84.7003720966095,3,0.444444444444444,0.555555555555556,4,6,1,85.7003720966095,0.0,"(2, 0)"
11,1,0,2,1,0,1,2,0,0,,2.0,0.35,1.0,4$,0.0,0.0,20283.3090016,85.7046532000022,88.3731587258262,89.9435919000025,90.8371726000005,2.46401387417427,91.4436311999998,92.2162280858138,3,0.4,0.6,5,6,1,93.2162280858138,0.0,"(0, 2)"
12,1,0,2,1,0,1,2,0,2,,1.0,0.35,1.0,4$,0.0,0.0,20283.3090016,93.2282587000009,96.2795307641754,97.8496116000024,97.9484212000025,1.66889043582705,99.3496501000009,99.8628058750619,3,0.363636363636364,0.636363636363636,5,7,1,100.862805875062,0.0,"(2, 1)"
13,1,0,2,1,0,1,2,0,1,,2.0,0.5,0.0,4$,1.0,1.0,20283.3090016,100.868685000001,104.868781299003,106.4388707,107.1118876,2.24310630099717,107.938908300002,108.384816769292,3,0.416666666666667,0.583333333333333,5,8,1,109.384816769292,0.0,"(1, 2)"
14,1,0,2,1,0,1,2,0,0,,1.0,0.5,0.0,4$,1.0,1.0,20283.3090016,109.393558700001,112.912369561047,114.482970500001,114.483040900002,1.57067133895544,115.983009900003,116.507249637405,3,0.461538461538462,0.538461538461538,6,8,1,117.507249637405,0.0,"(0, 1)"
15,1,0,2,1,0,1,2,0,1,,0.0,0.35,1.0,4$,0.0,0.0,20283.3090016,117.517479900001,122.262097784507,123.832640700002,124.928625300003,2.66652751549555,125.3326796,126.394525686563,3,0.428571428571429,0.571428571428571,7,8,1,127.394525686563,0.0,"(1, 0)"
16,1,0,2,1,0,1,2,0,2,,1.0,0.35,1.0,2@,1.0,0.0,20283.3090016,127.409926600001,131.023137174892,132.593859600001,132.773732900001,1.75059572510872,134.093900300002,135.400256456312,3,0.466666666666667,0.533333333333333,7,9,0,136.400256456312,1.0,"(2, 1)"
17,1,0,2,1,0,1,2,0,1,,2.0,0.5,0.0,2@,0.0,0.0,20283.3090016,136.4039471,141.390248338957,142.960667400002,143.5892742,2.19902586104217,144.4607062,145.145861109253,3,0.4375,0.5625,8,9,1,146.145861109253,1.0,"(1, 2)"
18,1,0,2,1,0,1,2,0,0,,1.0,0.5,0.0,4$,1.0,1.0,20283.3090016,146.160604600002,148.577683301424,150.1477667,150.922643100002,2.3449597985782,151.647806000001,152.571690182023,3,0.470588235294118,0.529411764705882,8,10,1,153.571690182023,0.0,"(0, 1)"
