trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime,action,stimulusPair
1,1,0,0,2,1,0,2,1,0,1.0,,0.15,1.0,2@,0.0,0.0,27801.4060534,0.0035579000032157,2.18384076507209,3.69126300000062,4.22934170000008,2.04550093492799,5.19135740000274,5.88942635894637,3,0.0,1.0,1,1,1,6.88942635894637,0.0,"(0, 1)"
2,1,0,0,2,1,0,2,1,1,0.0,,0.15,1.0,2@,0.0,0.0,27801.4060534,6.90162130000317,10.2359906184938,11.7393616000008,12.0950836000011,1.85909298150727,13.2394672000009,14.0016498502191,3,0.0,1.0,1,2,1,15.0016498502191,0.0,"(1, 0)"
3,1,0,0,2,1,0,2,1,2,2.0,,0.15,1.0,2@,0.0,1.0,27801.4060534,15.009077900002,17.443528420612,18.9463269000007,19.8646175000031,2.42108907939109,20.4464202000017,21.5603480441496,3,0.0,1.0,1,3,0,22.5603480441496,0.0,"(2, 2)"
4,1,0,0,2,1,0,2,1,0,0.0,,0.5,0.0,4$,0.0,0.0,27801.4060534,22.5660760000028,27.3100623427817,28.8123928000023,29.0213305000034,1.71126815722164,30.3124756000034,31.1005959384638,3,0.0,1.0,1,4,1,32.1005959384638,1.0,"(0, 0)"
5,1,0,0,2,1,0,2,1,2,1.0,,0.5,0.0,4$,0.0,0.0,27801.4060534,32.1082739000012,36.8091100800375,38.3119475000021,38.8187926000028,2.00968251996528,39.8122060000023,40.7470836545253,3,0.0,1.0,1,5,1,41.7470836545253,1.0,"(2, 1)"
6,1,0,0,2,1,0,2,1,1,2.0,,0.5,0.0,2@,1.0,1.0,27801.4060534,41.7515716000016,43.9850804284433,45.4873174000022,46.2217545000021,2.23667407155881,46.9873564000009,48.3555864158916,3,0.166666666666667,0.833333333333333,1,6,1,49.3555864158916,0.0,"(1, 2)"
7,1,0,0,2,1,0,2,1,0,0.0,,0.5,0.0,4$,0.0,1.0,27801.4060534,49.3591005000017,51.6607249114131,53.1630320000004,53.4196465000023,1.75892158858915,54.6630707000004,55.6148844146119,3,0.142857142857143,0.857142857142857,2,6,0,56.6148844146119,1.0,"(0, 0)"
8,1,0,0,2,1,0,2,1,1,2.0,,0.5,0.0,2@,1.0,1.0,27801.4060534,56.6310926000006,59.3443584577726,60.8468917000027,61.332326900003,1.98796844223034,62.3469309000029,63.1151922466888,3,0.25,0.75,2,7,1,64.1151922466888,0.0,"(1, 2)"
9,1,0,0,2,1,0,2,1,2,1.0,,0.5,0.0,2@,1.0,1.0,27801.4060534,64.1212801000001,66.9512953746671,68.4535139000036,69.085170600003,2.13387522533594,69.9535524000021,71.0735994479619,3,0.333333333333333,0.666666666666667,3,7,1,72.0735994479619,0.0,"(2, 1)"
10,1,0,0,2,1,0,2,1,0,0.0,,0.5,0.0,4$,0.0,0.0,27801.4060534,72.078644600002,74.5125150087551,76.0150169000008,76.1767052000032,1.66419019124805,77.5150558000023,78.6652904440016,3,0.3,0.7,4,7,1,79.6652904440016,1.0,"(0, 0)"
