trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime,action,stimulusPair
1,1,0,2,1,0,0,1,2,2,,1.0,0.15,1.0,2@,1.0,1.0,3675.2761295,0.0077200999999149,2.96938802887098,4.58290420000003,4.91883069999994,1.94944267112896,6.08303350000006,6.63173926169702,3,1.0,0.0,1,1,1,7.63173926169702,1.0,"(2, 1)"
2,1,0,2,1,0,0,1,2,1,,2.0,0.35,1.0,4$,0.0,0.0,3675.2761295,7.64120319999984,10.3870947836463,11.9831930999999,12.4989747,2.1118799163537,13.4832968000001,14.0957949223452,3,0.5,0.5,2,1,1,15.0957949223452,0.0,"(1, 2)"
3,1,0,2,1,0,0,1,2,0,,0.0,0.5,0.0,2@,0.0,0.0,3675.2761295,15.1136751999998,19.5258726305265,21.1170099000001,22.4590248,2.93315216947349,22.6170932,23.0401312159952,3,0.333333333333333,0.666666666666667,2,2,1,24.0401312159952,1.0,"(0, 0)"
4,1,0,2,1,0,0,1,2,2,,2.0,0.5,0.0,,,,3675.2761295,24.055218,26.8934729986504,28.4744139999998,29.8936551000002,,29.9744709000001,30.9625248129601,3,0.333333333333333,0.666666666666667,2,3,1,31.9625248129601,,"(2, 2)"
5,1,0,2,1,0,0,1,2,0,,0.0,0.5,0.0,2@,0.0,0.0,3675.2761295,31.9793060000002,36.7227245579866,38.3263029999998,38.7162601,1.99353554201343,39.8266125999999,40.5484952866959,3,0.25,0.75,2,3,1,41.5484952866959,1.0,"(0, 0)"
6,1,0,2,1,0,0,1,2,1,,2.0,0.35,1.0,2@,1.0,1.0,3675.2761295,41.5547384000001,43.7427542930413,45.3137133999999,46.0407424,2.29798810695866,46.8137950999999,47.3187417150275,3,0.4,0.6,2,4,1,48.3187417150275,1.0,"(1, 2)"
7,1,0,2,1,0,0,1,2,2,,0.0,0.35,1.0,4$,0.0,1.0,3675.2761295,48.3278172,50.3384609910859,51.9088646999999,52.5106697000001,2.17220870891424,53.4089051000001,53.9060991213005,3,0.333333333333333,0.666666666666667,3,4,0,54.9060991213005,0.0,"(2, 0)"
8,1,0,2,1,0,0,1,2,1,,1.0,0.5,0.0,2@,0.0,1.0,3675.2761295,54.9171588999998,57.1260415874267,58.6968253,58.9799183999999,1.85387681257316,60.1968662999998,61.5118658568081,3,0.285714285714286,0.714285714285714,3,5,0,62.5118658568081,1.0,"(1, 1)"
9,1,0,2,1,0,0,1,2,0,,2.0,0.15,1.0,4$,0.0,0.0,3675.2761295,62.5241924000002,65.255409769627,66.8258553999999,67.7029837999999,2.44757403037283,68.3258925999999,69.073373707552,3,0.25,0.75,3,6,1,70.073373707552,0.0,"(0, 2)"
10,1,0,2,1,0,0,1,2,1,,1.0,0.5,0.0,2@,0.0,0.0,3675.2761295,70.0812772999998,74.594968360931,76.1646771000001,76.4719454999999,1.87697713906891,77.6647158000001,78.1753396762806,3,0.222222222222222,0.777777777777778,3,7,1,79.1753396762806,1.0,"(1, 1)"
11,1,0,2,1,0,0,1,2,0,,0.0,0.5,0.0,2@,0.0,0.0,3675.2761295,79.1896593000001,82.1925159213279,83.7626724000002,84.8219201000002,2.6294041786723,85.2627103999998,85.7322910609528,3,0.2,0.8,3,8,1,86.7322910609528,1.0,"(0, 0)"
12,1,0,2,1,0,0,1,2,2,,2.0,0.5,0.0,4$,1.0,1.0,3675.2761295,86.7465397000001,90.9216677095524,92.4916665999999,93.6877691,2.7661013904476,93.9916997999999,94.4918790604415,3,0.272727272727273,0.727272727272727,3,9,1,95.4918790604415,0.0,"(2, 2)"
13,1,0,2,1,0,0,1,2,1,,0.0,0.15,1.0,2@,1.0,1.0,3675.2761295,95.5048182,99.9991499998719,101.5695102,102.6717418,2.67259180012798,103.0695447,103.616898312722,3,0.333333333333333,0.666666666666667,4,9,1,104.616898312722,1.0,"(1, 0)"
14,1,0,2,1,0,0,1,2,0,,1.0,0.35,1.0,2@,1.0,0.0,3675.2761295,104.6298741,109.558092272714,111.127745,111.6612763,2.10318402728535,112.6277856,113.404564477453,3,0.384615384615385,0.615384615384615,5,9,0,114.404564477453,1.0,"(0, 1)"
15,1,0,2,1,0,0,1,2,2,,2.0,0.5,0.0,2@,0.0,0.0,3675.2761295,114.422372,117.864815318203,119.4355539,120.5439759,2.67916058179662,120.9355915,121.510519594177,3,0.357142857142857,0.642857142857143,6,9,1,122.510519594177,1.0,"(2, 2)"
16,1,0,2,1,0,0,1,2,0,,1.0,0.35,1.0,2@,1.0,1.0,3675.2761295,122.5145235,127.212110623699,128.7820631,129.507122,2.29501137630086,130.2821031,131.242766474248,3,0.4,0.6,6,10,1,132.242766474248,1.0,"(0, 1)"
17,1,0,2,1,0,0,1,2,2,,2.0,0.5,0.0,4$,1.0,1.0,3675.2761295,132.2554522,134.456632164839,136.0264996,136.5269745,2.07034233516106,137.526539,138.025970596772,3,0.4375,0.5625,7,10,1,139.025970596772,0.0,"(2, 2)"
18,1,0,2,1,0,0,1,2,1,,1.0,0.5,0.0,2@,0.0,0.0,3675.2761295,139.0299533,143.506572479278,145.0765034,145.6727703,2.16619782072257,146.5765438,147.061870814478,3,0.411764705882353,0.588235294117647,8,10,1,148.061870814478,1.0,"(1, 1)"
19,1,0,2,1,0,0,1,2,2,,0.0,0.35,1.0,2@,1.0,1.0,3675.2761295,148.0700781,152.077159015242,153.6474681,154.3802412,2.3030821847583,155.1475073,156.007414462753,3,0.444444444444444,0.555555555555556,8,11,1,157.007414462753,1.0,"(2, 0)"
20,1,0,2,1,0,0,1,2,1,,2.0,0.35,1.0,2@,1.0,0.0,3675.2761295,157.011664,161.193717045546,162.7634218,163.5483283,2.35461125445363,164.2634611,165.16545787319,3,0.473684210526316,0.526315789473684,9,11,0,166.16545787319,1.0,"(1, 2)"
21,1,0,2,1,0,0,1,2,0,,0.0,0.5,0.0,4$,1.0,1.0,3675.2761295,166.1701152,169.55448184658,171.1245622,172.3058483,2.75136645341991,172.6245946,173.324941581913,3,0.5,0.5,10,11,1,174.324941581913,0.0,"(0, 0)"
22,1,0,2,1,0,0,1,2,1,,1.0,0.5,0.0,4$,1.0,1.0,3675.2761295,174.3288045,176.726671385305,178.2968645,178.9827231,2.25605171469488,179.7969065,180.275901636079,3,0.523809523809524,0.476190476190476,11,11,1,181.275901636079,0.0,"(1, 1)"
23,1,0,2,1,0,0,1,2,0,,2.0,0.15,1.0,2@,1.0,0.0,3675.2761295,181.2842359,184.418831123151,185.9886874,186.5697469,2.15091577684962,187.4887263,188.656517854969,3,0.545454545454545,0.454545454545455,12,11,0,189.656517854969,1.0,"(0, 2)"
24,1,0,2,1,0,0,1,2,2,,0.0,0.35,1.0,2@,1.0,1.0,3675.2761295,189.6603572,191.97953688779,193.5494867,194.5320006,2.55246371220983,195.0495261,196.35374769972,3,0.565217391304348,0.434782608695652,13,11,1,197.35374769972,1.0,"(2, 0)"
25,1,0,2,1,0,0,1,2,1,,1.0,0.5,0.0,4$,1.0,1.0,3675.2761295,197.3657765,199.987675845186,201.5575353,202.5723121,2.58463625481454,203.0575744,203.773947748818,3,0.583333333333333,0.416666666666667,14,11,1,204.773947748818,0.0,"(1, 1)"
26,1,0,2,1,0,0,1,2,0,,0.0,0.5,0.0,4$,1.0,1.0,3675.2761295,204.7893286,208.502354347798,210.073009,210.8189521,2.31659775220169,211.5730471,212.028855604886,3,0.6,0.4,15,11,1,213.028855604886,0.0,"(0, 0)"
27,1,0,2,1,0,0,1,2,1,,1.0,0.5,0.0,4$,1.0,1.0,3675.2761295,213.0325616,216.362886306419,217.9329382,218.229104,1.86621769358135,219.4329775,220.795780282235,3,0.615384615384615,0.384615384615385,16,11,1,221.795780282235,0.0,"(1, 1)"
28,1,0,2,1,0,0,1,2,2,,2.0,0.5,0.0,4$,1.0,0.0,3675.2761295,221.805132,224.492953419285,226.0630046,226.6553384,2.16238498071516,227.5630441,228.100886494236,3,0.62962962962963,0.37037037037037,17,11,0,229.100886494236,0.0,"(2, 2)"
29,1,0,2,1,0,0,1,2,0,,0.0,0.5,0.0,4$,1.0,1.0,3675.2761295,229.1118494,232.03507524045,233.6052776,234.4910392,2.45596395954999,235.1053171,235.818279349737,3,0.642857142857143,0.357142857142857,18,11,1,236.818279349737,0.0,"(0, 0)"
30,1,0,2,1,0,0,1,2,2,,1.0,0.15,1.0,2@,1.0,1.0,3675.2761295,236.8357888,240.685955217162,242.2561821,243.0450342,2.35907898283767,243.7562226,244.361342482334,3,0.655172413793103,0.344827586206897,19,11,1,245.361342482334,1.0,"(2, 1)"
31,1,0,2,1,0,0,1,2,1,,2.0,0.35,1.0,4$,0.0,0.0,3675.2761295,245.3769745,248.101965157452,249.6720135,250.2800019,2.17803674254856,251.1720531,252.366947789364,3,0.633333333333333,0.366666666666667,20,11,1,253.366947789364,0.0,"(1, 2)"
32,1,0,2,1,0,0,1,2,2,,0.0,0.35,1.0,2@,1.0,1.0,3675.2761295,253.3844335,256.158302752451,257.7288855,258.4457547,2.28745194754902,259.2289265,260.505873937861,3,0.645161290322581,0.354838709677419,20,12,1,261.505873937861,1.0,"(2, 0)"
33,1,0,2,1,0,0,1,2,0,,1.0,0.35,1.0,2@,1.0,1.0,3675.2761295,261.510237,265.227140512346,266.7969556,267.6163804,2.38923988765418,268.2969948,269.408257350796,3,0.65625,0.34375,21,12,1,270.408257350796,1.0,"(0, 1)"
34,1,0,2,1,0,0,1,2,2,,2.0,0.5,0.0,4$,1.0,1.0,3675.2761295,270.4168489,273.003419551122,274.5729517,274.9737395,1.97031994887857,276.0729922,276.885634211887,3,0.666666666666667,0.333333333333333,22,12,1,277.885634211887,0.0,"(2, 2)"
35,1,0,2,1,0,0,1,2,1,,1.0,0.5,0.0,4$,1.0,1.0,3675.2761295,277.8903473,281.198426819635,282.7680249,282.8959269,1.69750008036499,284.2680636,284.897235538313,3,0.676470588235294,0.323529411764706,23,12,1,285.897235538313,0.0,"(1, 1)"
36,1,0,2,1,0,0,1,2,2,,2.0,0.5,0.0,4$,1.0,1.0,3675.2761295,285.9145225,288.512662485296,290.082988,290.3939976,1.88133511470414,291.5830263,292.028719956435,3,0.685714285714286,0.314285714285714,24,12,1,293.028719956435,0.0,"(2, 2)"
37,1,0,2,1,0,0,1,2,1,,0.0,0.15,1.0,2@,1.0,1.0,3675.2761295,293.0377756,297.23843228284,298.8082325,299.7099668,2.47153451715985,300.3082717,301.050721495791,3,0.694444444444444,0.305555555555556,25,12,1,302.050721495791,1.0,"(1, 0)"
38,1,0,2,1,0,0,1,2,0,,1.0,0.35,1.0,2@,1.0,1.0,3675.2761295,302.0627922,304.055761232496,305.6258877,306.4331463,2.37738506750384,307.1259264,308.509705344526,3,0.702702702702703,0.297297297297297,26,12,1,309.509705344526,1.0,"(0, 1)"
39,1,0,2,1,0,0,1,2,1,,2.0,0.35,1.0,2@,1.0,0.0,3675.2761295,309.5196986,311.669168523931,313.2387818,314.3300761,2.66090757606935,314.7388171,315.308366947495,3,0.710526315789474,0.289473684210526,27,12,0,316.308366947495,1.0,"(1, 2)"
40,1,0,2,1,0,0,1,2,0,,1.0,0.35,1.0,2@,1.0,0.0,3675.2761295,316.3260846,320.429420809883,321.9995915,322.5308191,2.10139829011678,323.4996309,324.172980097425,3,0.717948717948718,0.282051282051282,28,12,0,325.172980097425,1.0,"(0, 1)"
41,1,0,2,1,0,0,1,2,2,,0.0,0.35,1.0,2@,1.0,1.0,3675.2761295,325.1842134,328.41862454564,329.9887301,330.6403381,2.22171355435967,331.4887696,332.88048207126,3,0.725,0.275,29,12,1,333.88048207126,1.0,"(2, 0)"
42,1,0,2,1,0,0,1,2,1,,1.0,0.5,0.0,4$,1.0,1.0,3675.2761295,333.892324,336.697741500103,338.2686238,339.0238772,2.32613569989644,339.7686623,340.697620668574,3,0.731707317073171,0.268292682926829,30,12,1,341.697620668574,0.0,"(1, 1)"
