trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime,action,stimulusPair
1,1,0,2,0,1,0,2,1,2,,1.0,0.5,0.0,4$,1.0,1.0,28054.9795047,0.0026661999982025,3.47770013161789,5.08276230000047,5.6764875000008,2.19878736838291,6.58286429999862,7.22228203105988,3,1.0,0.0,1,1,1,8.22228203105988,0.0,"(2, 1)"
2,1,0,2,0,1,0,2,1,0,,0.0,0.5,0.0,2@,0.0,0.0,28054.9795047,8.23054100000081,11.1003976227657,12.6936834999979,12.4659375999981,1.3655399772324,14.1937737000007,15.2427180700288,3,0.5,0.5,2,1,1,16.2427180700288,1.0,"(0, 0)"
3,1,0,2,0,1,0,2,1,1,,2.0,0.5,0.0,4$,1.0,0.0,28054.9795047,16.2483104999992,19.3722912481753,20.9655399000003,21.5615703000003,2.189279051825,22.4656455999975,23.0626988662298,3,0.666666666666667,0.333333333333333,2,2,0,24.0626988662298,0.0,"(1, 2)"
4,1,0,2,0,1,0,2,1,0,,0.0,0.5,0.0,4$,1.0,0.0,28054.9795047,24.0722557000008,27.5961483379469,29.1766845999991,29.8083606,2.21221226205307,30.6767727999977,31.7658337285575,3,0.75,0.25,3,2,0,32.7658337285575,0.0,"(0, 0)"
5,1,0,2,0,1,0,2,1,2,,2.0,0.15,1.0,2@,1.0,1.0,28054.9795047,32.780367899999,35.1763284688313,36.776548400001,37.4051325,2.22880403116869,38.276815199999,38.8159542033063,3,0.8,0.2,4,2,1,39.8159542033063,1.0,"(2, 2)"
6,1,0,2,0,1,0,2,1,0,,1.0,0.15,1.0,2@,1.0,1.0,28054.9795047,39.820111099998,42.2580048041564,43.8299238,44.5280673999987,2.27006259584232,45.329963199998,45.9824934732169,3,0.833333333333333,0.166666666666667,5,2,1,46.9824934732169,1.0,"(0, 1)"
7,1,0,2,0,1,0,2,1,1,,0.0,0.15,1.0,2@,1.0,1.0,28054.9795047,46.9934616999999,51.4684016129395,53.0384044999992,53.8934876999992,2.42508608705975,54.5384429000005,55.7760607333694,3,0.857142857142857,0.142857142857143,6,2,1,56.7760607333694,1.0,"(1, 0)"
8,1,0,2,0,1,0,2,1,0,,2.0,0.35,1.0,2@,1.0,1.0,28054.9795047,56.7858558000007,59.4676873441203,61.0375619999977,61.8538096000011,2.38612225588076,62.537601699998,63.700899745385,3,0.875,0.125,7,2,1,64.700899745385,1.0,"(0, 2)"
9,1,0,2,0,1,0,2,1,2,,0.0,0.35,1.0,4$,0.0,0.0,28054.9795047,64.7099168999994,68.3234503465719,69.8943198999987,70.4977736000001,2.17432325342816,71.3943581999993,72.5387194826799,3,0.777777777777778,0.222222222222222,8,2,1,73.5387194826799,0.0,"(2, 0)"
10,1,0,2,0,1,0,2,1,1,,1.0,0.35,1.0,2@,1.0,1.0,28054.9795047,73.5515321999992,77.2160862214805,78.786506299999,78.9691552999975,1.753069078517,80.2865452000005,80.7909744867393,3,0.8,0.2,8,3,1,81.7909744867393,1.0,"(1, 1)"
11,1,0,2,0,1,0,2,1,0,,0.0,0.5,0.0,4$,1.0,1.0,28054.9795047,81.7945579000007,83.8103209850306,85.3807314000005,85.9280228999996,2.11770191496908,86.8807726999985,87.7330757702948,3,0.818181818181818,0.181818181818182,9,3,1,88.7330757702948,0.0,"(0, 0)"
12,1,0,2,0,1,0,2,1,1,,2.0,0.5,0.0,2@,0.0,0.0,28054.9795047,88.7488846999986,91.6483885658781,93.2185118999987,93.8770631999978,2.22867463411967,94.718551599999,95.5612116684824,3,0.75,0.25,10,3,1,96.5612116684824,1.0,"(1, 2)"
13,1,0,2,0,1,0,2,1,2,,1.0,0.5,0.0,2@,0.0,0.0,28054.9795047,96.5727831999975,101.349533172408,102.920177,103.409873000001,2.06033982759254,104.4202152,105.473957006263,3,0.692307692307692,0.307692307692308,10,4,1,106.473957006263,1.0,"(2, 1)"
14,1,0,2,0,1,0,2,1,1,,2.0,0.5,0.0,2@,0.0,0.0,28054.9795047,106.4818963,108.873211364938,110.443305599998,111.126820900001,2.25360953506242,111.943346199998,112.469730840734,3,0.642857142857143,0.357142857142857,10,5,1,113.469730840734,1.0,"(1, 2)"
15,1,0,2,0,1,0,2,1,2,,0.0,0.35,1.0,2@,1.0,1.0,28054.9795047,113.473375699999,116.104077388172,117.6744445,118.753113299997,2.64903591182519,119.1744817,120.129741984689,3,0.666666666666667,0.333333333333333,10,6,1,121.129741984689,1.0,"(2, 0)"
16,1,0,2,0,1,0,2,1,0,,2.0,0.35,1.0,2@,1.0,1.0,28054.9795047,121.145587799998,124.826389406197,126.3962106,127.399336399998,2.57294699380145,127.896249199999,128.820503560259,3,0.6875,0.3125,11,6,1,129.820503560259,1.0,"(0, 2)"
17,1,0,2,0,1,0,2,1,1,,1.0,0.35,1.0,2@,1.0,1.0,28054.9795047,129.836948100001,134.19941888961,135.770155099999,136.283063499999,2.08364461038946,137.270193799999,137.935193115965,3,0.705882352941177,0.294117647058823,12,6,1,138.935193115965,1.0,"(1, 1)"
