trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime,action,stimulusPair
1,1,0,2,0,1,1,0,2,2,,1.0,0.35,1.0,,,,3699.0801407,0.0027607000001808,2.96938802887098,4.57403999999997,5.96943950000014,,6.07411589999992,6.63173926169702,3,,,1,1,1,7.63173926169702,,"(2, 1)"
2,1,0,2,0,1,1,0,2,1,,0.0,0.5,0.0,4$,0.0,0.0,3699.0801407,7.63989260000017,10.3870947836463,11.5486188,10.8187081000001,0.431613316353832,13.0487041000001,14.0957949223452,3,0.0,1.0,1,1,1,15.0957949223452,1.0,"(1, 0)"
3,1,0,2,0,1,1,0,2,0,,1.0,0.5,0.0,,,,3699.0801407,15.110756,19.5258726305265,21.1200990000002,22.5261678000002,,22.6201738,23.0401312159952,3,0.0,1.0,1,2,1,24.0401312159952,,"(0, 1)"
4,1,0,2,0,1,1,0,2,1,,2.0,0.35,1.0,2@,0.0,0.0,3699.0801407,24.0521778000002,26.8934729986504,28.4738249000002,29.2826972000003,2.38922420134986,29.9739061,30.9625248129601,3,0.0,1.0,1,2,1,31.9625248129601,0.0,"(1, 2)"
5,1,0,2,0,1,1,0,2,0,,0.0,0.35,1.0,4$,1.0,1.0,3699.0801407,31.9763194000002,36.7227245579866,38.3217693000001,38.9843390999999,2.26161454201338,39.8220337000002,40.5484952866959,3,0.333333333333333,0.666666666666667,1,3,1,41.5484952866959,1.0,"(0, 0)"
6,1,0,2,0,1,1,0,2,1,,1.0,0.15,1.0,,,,3699.0801407,41.5524435000002,43.7427542930413,45.3156103000001,46.7430520000003,,46.8156585000002,47.3187417150275,3,0.333333333333333,0.666666666666667,2,3,0,48.3187417150275,,"(1, 1)"
7,1,0,2,0,1,1,0,2,0,,2.0,0.15,1.0,4$,1.0,0.0,3699.0801407,48.3247378999999,50.3384609910859,51.9088572999999,52.5892994000001,2.25083840891421,53.4088962999999,53.9060991213005,3,0.5,0.5,2,3,0,54.9060991213005,1.0,"(0, 2)"
8,1,0,2,0,1,1,0,2,2,,1.0,0.35,1.0,2@,0.0,0.0,3699.0801407,54.9141795,57.1260415874267,58.6967250000002,58.8942296,1.76818801257332,60.1968044999999,61.5118658568081,3,0.4,0.6,3,3,1,62.5118658568081,0.0,"(2, 1)"
9,1,0,2,0,1,1,0,2,1,,0.0,0.5,0.0,4$,0.0,0.0,3699.0801407,62.5211933,65.255409769627,66.8255680000002,67.4992413,2.24383153037297,68.3256086000001,69.073373707552,3,0.333333333333333,0.666666666666667,3,4,1,70.073373707552,1.0,"(1, 0)"
10,1,0,2,0,1,1,0,2,2,,2.0,0.5,0.0,2@,1.0,1.0,3699.0801407,70.0780985000001,74.594968360931,76.1652374,76.4768423,1.88187393906901,77.6652758,78.1753396762806,3,0.428571428571429,0.571428571428571,3,5,1,79.1753396762806,0.0,"(2, 2)"
11,1,0,2,0,1,1,0,2,0,,0.0,0.35,1.0,4$,1.0,1.0,3699.0801407,79.1866082000001,82.1925159213279,83.7626398000002,84.1598773999999,1.96736147867205,85.2626785000002,85.7322910609528,3,0.5,0.5,4,5,1,86.7322910609528,1.0,"(0, 0)"
12,1,0,2,0,1,1,0,2,1,,2.0,0.35,1.0,2@,0.0,0.0,3699.0801407,86.7436643999999,90.9216677095524,92.4915175000001,93.0167737000002,2.09510599044779,93.9915561000003,94.4918790604415,3,0.444444444444444,0.555555555555556,5,5,1,95.4918790604415,0.0,"(1, 2)"
13,1,0,2,0,1,1,0,2,0,,1.0,0.5,0.0,4$,0.0,0.0,3699.0801407,95.5016337000002,99.9991499998719,101.4987897,101.2959161,1.29676610012802,102.9989687,103.616898312722,3,0.4,0.6,5,6,1,104.616898312722,1.0,"(0, 1)"
14,1,0,2,0,1,1,0,2,2,,2.0,0.5,0.0,2@,1.0,1.0,3699.0801407,104.6268693,109.558092272714,111.1282627,111.59364,2.03554772728558,112.6283016,113.404564477453,3,0.454545454545455,0.545454545454545,5,7,1,114.404564477453,0.0,"(2, 2)"
15,1,0,2,0,1,1,0,2,0,,0.0,0.35,1.0,4$,1.0,1.0,3699.0801407,114.4193129,117.864815318203,119.4352945,119.6180018,1.75318648179655,120.9353325,121.510519594177,3,0.5,0.5,6,7,1,122.510519594177,1.0,"(0, 0)"
16,1,0,2,0,1,1,0,2,2,,2.0,0.5,0.0,2@,1.0,0.0,3699.0801407,122.5266627,127.212110623699,128.7824468,129.1031465,1.89103587630098,130.2824864,131.242766474248,3,0.538461538461538,0.461538461538462,7,7,0,132.242766474248,0.0,"(2, 2)"
17,1,0,2,0,1,1,0,2,0,,1.0,0.5,0.0,4$,0.0,0.0,3699.0801407,132.2524835,134.456632164839,136.0270866,136.0968334,1.64020123516093,137.5271256,138.025970596772,3,0.5,0.5,8,7,1,139.025970596772,1.0,"(0, 1)"
18,1,0,2,0,1,1,0,2,1,,0.0,0.5,0.0,4$,0.0,0.0,3699.0801407,139.0420565,143.506572479278,145.0771465,145.4539305,1.94735802072273,146.5771848,147.061870814478,3,0.466666666666667,0.533333333333333,8,8,1,148.061870814478,1.0,"(1, 0)"
19,1,0,2,0,1,1,0,2,0,,1.0,0.5,0.0,4$,0.0,1.0,3699.0801407,148.0670834,152.077159015242,153.6469657,153.8018553,1.72469628475847,155.1470039,156.007414462753,3,0.4375,0.5625,8,9,0,157.007414462753,1.0,"(0, 1)"
20,1,0,2,0,1,1,0,2,2,,0.0,0.15,1.0,2@,0.0,0.0,3699.0801407,157.0254171,161.193717045546,162.7637097,163.0422829,1.84856585445368,164.2637497,165.16545787319,3,0.411764705882353,0.588235294117647,8,10,1,166.16545787319,0.0,"(2, 0)"
21,1,0,2,0,1,1,0,2,0,,1.0,0.5,0.0,2@,1.0,1.0,3699.0801407,166.1691334,169.55448184658,171.1250783,171.2442631,1.68978125341982,172.625117,173.324941581913,3,0.444444444444444,0.555555555555556,8,11,1,174.324941581913,0.0,"(0, 1)"
22,1,0,2,0,1,1,0,2,1,,0.0,0.5,0.0,4$,0.0,1.0,3699.0801407,174.3414652,176.726671385305,178.2969934,178.9491521,2.22248071469494,179.7970322,180.275901636079,3,0.421052631578947,0.578947368421053,9,11,0,181.275901636079,1.0,"(1, 0)"
23,1,0,2,0,1,1,0,2,2,,2.0,0.5,0.0,4$,0.0,0.0,3699.0801407,181.281109,184.418831123151,185.9886671,186.5928509,2.17401977684949,187.4887067,188.656517854969,3,0.4,0.6,9,12,1,189.656517854969,1.0,"(2, 2)"
24,1,0,2,0,1,1,0,2,0,,0.0,0.35,1.0,2@,0.0,0.0,3699.0801407,189.6722179,191.97953688779,193.5497792,194.2511634,2.27162651220988,195.0498181,196.35374769972,3,0.380952380952381,0.619047619047619,9,13,1,197.35374769972,0.0,"(0, 0)"
25,1,0,2,0,1,1,0,2,2,,1.0,0.35,1.0,4$,1.0,1.0,3699.0801407,197.3626634,199.987675845186,201.5574101,201.7279459,1.74027005481457,203.0574513,203.773947748818,3,0.409090909090909,0.590909090909091,9,14,1,204.773947748818,1.0,"(2, 1)"
26,1,0,2,0,1,1,0,2,1,,2.0,0.35,1.0,4$,1.0,1.0,3699.0801407,204.7861234,208.502354347798,210.0728738,210.5313075,2.02895315220167,211.5729125,212.028855604886,3,0.434782608695652,0.565217391304348,10,14,1,213.028855604886,1.0,"(1, 2)"
27,1,0,2,0,1,1,0,2,2,,1.0,0.35,1.0,4$,1.0,1.0,3699.0801407,213.0438228,216.362886306419,217.8916869,217.6888054,1.32591909358143,219.3917263,220.795780282235,3,0.458333333333333,0.541666666666667,11,14,1,221.795780282235,1.0,"(2, 1)"
28,1,0,2,0,1,1,0,2,1,,0.0,0.5,0.0,4$,0.0,0.0,3699.0801407,221.801974,224.492953419285,226.0630501,226.3658673,1.87291388071526,227.5630896,228.100886494236,3,0.44,0.56,12,14,1,229.100886494236,1.0,"(1, 0)"
29,1,0,2,0,1,1,0,2,0,,2.0,0.15,1.0,4$,1.0,0.0,3699.0801407,229.1086981,232.03507524045,233.6058162,233.994899,1.95982375955009,235.1058554,235.818279349737,3,0.461538461538462,0.538461538461538,12,15,0,236.818279349737,1.0,"(0, 2)"
30,1,0,2,0,1,1,0,2,2,,0.0,0.15,1.0,2@,0.0,0.0,3699.0801407,236.832602,240.685955217162,242.2560095,242.6012174,1.91526218283798,243.7560491,244.361342482334,3,0.444444444444444,0.555555555555556,13,15,1,245.361342482334,0.0,"(2, 0)"
31,1,0,2,0,1,1,0,2,1,,1.0,0.15,1.0,4$,1.0,1.0,3699.0801407,245.3736308,248.101965157452,249.6719384,250.5407819,2.43881674254862,251.171979,252.366947789364,3,0.464285714285714,0.535714285714286,13,16,1,253.366947789364,1.0,"(1, 1)"
32,1,0,2,0,1,1,0,2,2,,2.0,0.5,0.0,4$,0.0,0.0,3699.0801407,253.3812564,256.158302752451,257.728649,258.0086645,1.85036174754896,259.228688,260.505873937861,3,0.448275862068966,0.551724137931034,14,16,1,261.505873937861,1.0,"(2, 2)"
33,1,0,2,0,1,1,0,2,0,,1.0,0.5,0.0,4$,0.0,0.0,3699.0801407,261.5221911,265.227140512346,266.7970885,267.3969389,2.16979838765428,268.2971319,269.408257350796,3,0.433333333333333,0.566666666666667,14,17,1,270.408257350796,1.0,"(0, 1)"
34,1,0,2,0,1,1,0,2,1,,0.0,0.5,0.0,4$,0.0,0.0,3699.0801407,270.4136496,273.003419551122,274.5734541,274.8478575,1.84443794887829,276.0734941,276.885634211887,3,0.419354838709677,0.580645161290323,14,18,1,277.885634211887,1.0,"(1, 0)"
