trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime,action,stimulusPair
1,1,0,2,1,0,1,0,2,1,0.0,,0.35,1.0,2@,1.0,1.0,9266.9304272,0.0033294999993813,2.2075770762458,3.71561429999929,3.93785959999877,1.73028252375298,5.21575029999985,6.24258346308852,3,1.0,0.0,1,1,1,7.24258346308852,1.0,"(1, 0)"
2,1,0,2,1,0,1,0,2,0,2.0,,0.5,0.0,2@,0.0,0.0,9266.9304272,7.2569352999999,11.4497872554512,12.9529733999989,13.4014698999999,1.95168264454878,14.4530834999987,15.3984944355961,3,0.5,0.5,2,1,1,16.3984944355961,1.0,"(0, 2)"
3,1,0,2,1,0,1,0,2,1,0.0,,0.35,1.0,4$,0.0,0.0,9266.9304272,16.4155797999993,19.8745131355772,21.3772693999999,21.4639584999986,1.58944536442141,22.8773664,23.968447757341,3,0.333333333333333,0.666666666666667,2,2,1,24.968447757341,0.0,"(1, 0)"
4,1,0,2,1,0,1,0,2,0,1.0,,0.35,1.0,4$,0.0,0.0,9266.9304272,24.9733794999993,28.4336039878581,29.9361254999985,30.4984909999985,2.06488701214039,31.4362101999996,32.4160738203464,3,0.25,0.75,2,3,1,33.4160738203464,0.0,"(0, 1)"
5,1,0,2,1,0,1,0,2,2,0.0,,0.5,0.0,4$,1.0,1.0,9266.9304272,33.4312212999994,36.071813325947,37.5748181999988,37.8995728999998,1.82775957405283,39.0750770999985,39.9488725867741,3,0.4,0.6,2,4,1,40.9488725867741,0.0,"(2, 0)"
6,1,0,2,1,0,1,0,2,0,2.0,,0.5,0.0,4$,1.0,0.0,9266.9304272,40.954857499999,44.4735408320284,45.9759768999993,46.5258994999986,2.05235866797011,47.4760166999986,48.7433302352511,3,0.5,0.5,3,4,0,49.7433302352511,0.0,"(0, 2)"
7,1,0,2,1,0,1,0,2,1,1.0,,0.5,0.0,4$,1.0,1.0,9266.9304272,49.7476322999992,52.6209804364062,54.1235461999986,55.5230413999998,2.90206096359361,55.6235929999984,56.1993161833743,3,0.571428571428571,0.428571428571429,4,4,1,57.1993161833743,0.0,"(1, 1)"
8,1,0,2,1,0,1,0,2,0,0.0,,0.15,1.0,2@,1.0,1.0,9266.9304272,57.2031633999995,60.1618571999825,61.6646092999999,62.664480899999,2.50262370001656,63.1646461,63.8007986193261,3,0.625,0.375,5,4,1,64.8007986193261,1.0,"(0, 0)"
9,1,0,2,1,0,1,0,2,1,2.0,,0.15,1.0,2@,1.0,1.0,9266.9304272,64.8102939,67.114048802614,68.6166269999994,69.3563527999995,2.24230399738553,70.1166658999991,71.4522449229389,3,0.666666666666667,0.333333333333333,6,4,1,72.4522449229389,1.0,"(1, 2)"
10,1,0,2,1,0,1,0,2,2,0.0,,0.5,0.0,4$,1.0,0.0,9266.9304272,72.4674008999991,74.6917093228785,76.1939901999995,76.7784846999984,2.08677537711992,77.6940281999996,78.4989644443449,3,0.7,0.3,7,4,0,79.4989644443449,0.0,"(2, 0)"
