trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime,action,stimulusPair
1,1,0,1,0,2,2,0,1,0,,0.0,0.35,1.0,4$,1.0,1.0,1701.0948265,0.0079416000000947,2.96938802887098,4.57498880000003,5.12777830000005,2.15839027112906,6.07511479999994,6.63173926169702,3,1.0,0.0,1,1,1,7.63173926169702,1.0,"(0, 0)"
2,1,0,1,0,2,2,0,1,2,,1.0,0.5,0.0,4$,0.0,1.0,1701.0948265,7.64061420000007,10.3870947836463,11.9820549000001,12.8748954,2.48780061635375,13.4821495000001,14.0957949223452,3,0.5,0.5,2,1,0,15.0957949223452,1.0,"(2, 1)"
3,1,0,1,0,2,2,0,1,1,,0.0,0.5,0.0,2@,1.0,1.0,1701.0948265,15.1120561,19.5258726305265,21.1165613000001,21.621378,2.09550536947359,22.6166971,23.0401312159952,3,0.666666666666667,0.333333333333333,2,2,1,24.0401312159952,0.0,"(1, 0)"
4,1,0,1,0,2,2,0,1,2,,1.0,0.5,0.0,4$,0.0,0.0,1701.0948265,24.0537198,26.8934729986504,28.4744195000001,29.2085277000001,2.31505470134971,29.9745046,30.9625248129601,3,0.5,0.5,3,2,1,31.9625248129601,1.0,"(2, 1)"
5,1,0,1,0,2,2,0,1,0,,2.0,0.5,0.0,2@,1.0,1.0,1701.0948265,31.9777664000001,36.7227245579866,38.3256674000002,38.9237409,2.20101634201342,39.8259584,40.5484952866959,3,0.6,0.4,3,3,1,41.5484952866959,0.0,"(0, 2)"
6,1,0,1,0,2,2,0,1,1,,0.0,0.5,0.0,,,,1701.0948265,41.5531766000001,43.7427542930413,45.3142358,46.7429838,,46.8142819,47.3187417150275,3,0.6,0.4,4,3,0,48.3187417150275,,"(1, 0)"
7,1,0,1,0,2,2,0,1,2,,2.0,0.35,1.0,2@,0.0,0.0,1701.0948265,48.3260868,50.3384609910859,51.9085422000001,52.5576822,2.21922120891418,53.4085815999999,53.9060991213005,3,0.5,0.5,4,3,1,54.9060991213005,0.0,"(2, 2)"
8,1,0,1,0,2,2,0,1,0,,1.0,0.15,1.0,4$,1.0,1.0,1701.0948265,54.9155536000001,57.1260415874267,58.6962705999999,59.1155792,1.98953761257326,60.1963101000001,61.5118658568081,3,0.571428571428571,0.428571428571429,4,4,1,62.5118658568081,1.0,"(0, 1)"
9,1,0,1,0,2,2,0,1,2,,2.0,0.35,1.0,4$,1.0,1.0,1701.0948265,62.522657,65.255409769627,66.8261224,67.4245036,2.16909383037296,68.3261626000001,69.073373707552,3,0.625,0.375,5,4,1,70.073373707552,1.0,"(2, 2)"
10,1,0,1,0,2,2,0,1,0,,0.0,0.35,1.0,4$,1.0,1.0,1701.0948265,70.0795861000001,74.594968360931,76.1652276,77.3903600000001,2.79539163906907,77.6652584000001,78.1753396762806,3,0.666666666666667,0.333333333333333,6,4,1,79.1753396762806,1.0,"(0, 0)"
