trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime,action,stimulusPair
1,1,0,2,1,0,1,2,0,1,,2.0,0.5,0.0,4$,1.0,0.0,3934.2004228,0.0086436000001413,2.96938802887098,4.57452149999972,4.72477709999976,1.75538907112877,6.07464789999995,6.63173926169702,3,1.0,0.0,1,1,0,7.63173926169702,0.0,"(1, 2)"
2,1,0,2,1,0,1,2,0,2,,1.0,0.35,1.0,2@,1.0,1.0,3934.2004228,7.64318180000009,10.3870947836463,11.9822039000001,12.0576757999997,1.67058101635348,13.4823022999999,14.0957949223452,3,1.0,0.0,2,1,1,15.0957949223452,1.0,"(2, 1)"
3,1,0,2,1,0,1,2,0,1,,0.0,0.35,1.0,4$,0.0,0.0,3934.2004228,15.1013158000001,19.5258726305265,21.1206453,21.4776489000001,1.95177626947361,22.6207457,23.0401312159952,3,0.666666666666667,0.333333333333333,3,1,1,24.0401312159952,0.0,"(1, 0)"
4,1,0,2,1,0,1,2,0,0,,2.0,0.35,1.0,4$,0.0,1.0,3934.2004228,24.044273,26.8934729986504,28.6030919999998,28.3885534000001,1.4950804013497,30.1032059999998,30.9625248129601,3,0.5,0.5,3,2,0,31.9625248129601,0.0,"(0, 2)"
5,1,0,2,1,0,1,2,0,2,,0.0,0.5,0.0,2@,0.0,0.0,3934.2004228,31.9674214000001,36.7227245579866,38.3210590999997,38.7038809000001,1.98115634201349,39.8213673999999,40.5484952866959,3,0.4,0.6,3,3,1,41.5484952866959,1.0,"(2, 0)"
6,1,0,2,1,0,1,2,0,1,,1.0,0.15,1.0,4$,0.0,0.0,3934.2004228,41.5579868,43.7427542930413,45.3198398999998,45.7620861,2.01933180695869,46.8198778999999,47.3187417150275,3,0.333333333333333,0.666666666666667,3,4,1,48.3187417150275,0.0,"(1, 1)"
7,1,0,2,1,0,1,2,0,0,,2.0,0.35,1.0,4$,0.0,0.0,3934.2004228,48.330911,50.3384609910859,51.9092534000001,52.9056031,2.56714210891414,53.4092910999998,53.9060991213005,3,0.285714285714286,0.714285714285714,3,5,1,54.9060991213005,0.0,"(0, 2)"
8,1,0,2,1,0,1,2,0,2,,1.0,0.35,1.0,2@,1.0,1.0,3934.2004228,54.9204807000001,57.1260415874267,58.6973834999999,59.1180848999998,1.99204331257306,60.1974224999999,61.5118658568081,3,0.375,0.625,3,6,1,62.5118658568081,1.0,"(2, 1)"
9,1,0,2,1,0,1,2,0,0,,2.0,0.35,1.0,4$,0.0,0.0,3934.2004228,62.5274940999998,65.255409769627,66.8254303999997,67.5866873999998,2.33127763037282,68.3254695000001,69.073373707552,3,0.333333333333333,0.666666666666667,4,6,1,70.073373707552,0.0,"(0, 2)"
10,1,0,2,1,0,1,2,0,2,,0.0,0.5,0.0,2@,0.0,0.0,3934.2004228,70.0844511,74.594968360931,76.1654497,76.8267977,2.23182933906901,77.6654892000001,78.1753396762806,3,0.3,0.7,4,7,1,79.1753396762806,1.0,"(2, 0)"
11,1,0,2,1,0,1,2,0,0,,1.0,0.5,0.0,4$,1.0,1.0,3934.2004228,79.1930305000001,82.1925159213279,83.7623275999999,84.2345636,2.04204767867213,85.2623662000001,85.7322910609528,3,0.363636363636364,0.636363636363636,4,8,1,86.7322910609528,0.0,"(0, 1)"
12,1,0,2,1,0,1,2,0,1,,2.0,0.5,0.0,4$,1.0,1.0,3934.2004228,86.7498884000001,90.9216677095524,92.4912960000001,93.2718670999998,2.35019939044741,93.9913329000001,94.4918790604415,3,0.416666666666667,0.583333333333333,5,8,1,95.4918790604415,0.0,"(1, 2)"
13,1,0,2,1,0,1,2,0,0,,1.0,0.5,0.0,2@,0.0,0.0,3934.2004228,95.5081547,99.9991499998719,101.56913,102.1125536,2.11340360012809,103.0691688,103.616898312722,3,0.384615384615385,0.615384615384615,6,8,1,104.616898312722,1.0,"(0, 1)"
14,1,0,2,1,0,1,2,0,2,,0.0,0.5,0.0,4$,1.0,0.0,3934.2004228,104.6332749,109.558092272714,111.1281131,111.8872165,2.32912422728532,112.628152,113.404564477453,3,0.428571428571429,0.571428571428571,6,9,0,114.404564477453,0.0,"(2, 0)"
15,1,0,2,1,0,1,2,0,1,,2.0,0.5,0.0,4$,1.0,1.0,3934.2004228,114.4087883,117.864815318203,119.4348487,119.9422037,2.07738838179648,120.9348878,121.510519594177,3,0.466666666666667,0.533333333333333,7,9,1,122.510519594177,0.0,"(1, 2)"
16,1,0,2,1,0,1,2,0,0,,1.0,0.5,0.0,2@,0.0,0.0,3934.2004228,122.5163936,127.212110623699,128.7828527,129.5905922,2.3784815763006,130.2828929,131.242766474248,3,0.4375,0.5625,8,9,1,132.242766474248,1.0,"(0, 1)"
