trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime
30,3,2,1,2,0,2,0,1,1,NaN,1,0.35,4$,4$,1,1,14998.308239,236.8343857,240.685955217163,242.196281300001,241.978512,1.29255678283698,243.6963227,244.361342482334,3,0.892857142857143,0.107142857142857,25,4,1,245.361342482334
31,3,2,1,2,0,2,0,1,2,NaN,2,0.35,4$,4$,1,1,14998.308239,245.3758555,248.101965157452,249.5343744,249.3207344,1.21876924254866,251.034415599999,252.366947789364,3,0.896551724137931,0.103448275862069,26,4,1,253.366947789364
32,3,2,1,2,0,2,0,1,1,NaN,1,0.35,4$,,NaN,NaN,14998.308239,253.3829852,256.158302752452,257.730839,259.1583488,NaN,259.230867300001,260.505873937862,3,0.896551724137931,0.103448275862069,27,4,1,261.505873937862
33,3,2,1,2,0,2,0,1,0,NaN,2,0.5,2@,2@,1,1,14998.308239,261.523825599999,265.227140512345,266.8004425,267.0253042,1.79816368765569,268.300481800001,269.408257350797,3,0.9,0.1,27,4,1,270.408257350797
34,3,2,1,2,0,2,0,1,1,NaN,1,0.35,4$,4$,1,1,14998.308239,270.4153706,273.003419551122,274.4240188,274.2087452,1.20532564887799,275.9240596,276.885634211887,3,0.903225806451613,0.0967741935483871,28,4,1,277.885634211887
35,3,2,1,2,0,2,0,1,2,NaN,2,0.35,4$,4$,1,1,14998.308239,277.890488000001,281.198426819636,282.7705542,282.8988028,1.7003759803647,284.2705941,284.897235538312,3,0.90625,0.09375,29,4,1,285.897235538312
36,3,2,1,2,0,2,0,1,0,NaN,1,0.15,4$,4$,1,1,14998.308239,285.9130515,288.512662485296,290.085245599999,290.2246156,1.71195311470365,291.5852866,292.028719956435,3,0.909090909090909,0.0909090909090909,30,4,1,293.028719956435
37,3,2,1,2,0,2,0,1,1,NaN,0,0.5,2@,2@,1,1,14998.308239,293.0362523,297.23843228284,298.8923366,298.6757184,1.4372861171596,300.392378,301.050721495791,3,0.911764705882353,0.0882352941176471,31,4,1,302.050721495791
38,3,2,1,2,0,2,0,1,0,NaN,2,0.5,2@,2@,1,1,14998.308239,302.061125599999,304.055761232496,305.6283874,305.734856200001,1.67909496750508,307.1284283,308.509705344526,3,0.914285714285714,0.0857142857142857,32,4,1,309.509705344526
39,3,2,1,2,0,2,0,1,2,NaN,0,0.15,4$,2@,0,1,14998.308239,309.5181684,311.669168523931,313.241901200001,314.206133400001,2.53696487606976,314.741941099999,315.308366947496,3,0.888888888888889,0.111111111111111,33,4,0,316.308366947496
40,3,2,1,2,0,2,0,1,1,NaN,2,0.15,4$,4$,1,1,14998.308239,316.3244536,320.429420809884,322.001859800001,322.007723299999,1.57830249011568,323.501900400001,324.172980097424,3,0.891891891891892,0.108108108108108,33,5,1,325.172980097424
41,3,2,1,2,0,2,0,1,2,NaN,1,0.5,2@,2@,1,1,14998.308239,325.182517699999,328.41862454564,329.991061999999,329.991128199999,1.57250365435902,331.491103599999,332.880482071259,3,0.894736842105263,0.105263157894737,34,5,1,333.880482071259
42,3,2,1,2,0,2,0,1,1,NaN,0,0.5,2@,2@,1,1,14998.308239,333.8906441,336.697741500104,338.270149600001,339.1173743,2.41963279989614,339.7701899,340.697620668574,3,0.897435897435897,0.102564102564103,35,5,1,341.697620668574
43,3,2,1,2,0,2,0,1,0,NaN,2,0.5,2@,2@,1,0,14998.308239,341.7145721,344.382246369822,345.860977300001,345.647698000001,1.26545163017909,347.361017200001,348.795170643607,3,0.9,0.1,36,5,0,349.795170643607
44,3,2,1,2,0,2,0,1,1,NaN,1,0.35,4$,4$,1,1,14998.308239,349.805366000001,354.33594666562,355.908666900001,357.0834645,2.74751783437932,357.4087062,358.663910772762,3,0.902439024390244,0.0975609756097561,37,5,1,359.663910772762
45,3,2,1,2,0,2,0,1,0,NaN,0,0.35,4$,4$,1,1,14998.308239,359.681224,362.418439814161,363.9909198,364.534827699999,2.11638788583878,365.490959700001,366.638740114569,3,0.904761904761905,0.0952380952380952,38,5,1,367.638740114569
46,3,2,1,2,0,2,0,1,2,NaN,1,0.5,2@,2@,1,1,14998.308239,367.655364099999,370.842006945628,372.221366399999,372.005585999999,1.16357905437144,373.721406799999,374.526814764517,3,0.906976744186046,0.0930232558139535,39,5,1,375.526814764517
47,3,2,1,2,0,2,0,1,0,NaN,2,0.5,2@,,NaN,NaN,14998.308239,375.531789000001,377.536059345728,379.108359399999,380.536117400001,NaN,380.6083887,381.468794013343,3,0.906976744186046,0.0930232558139535,40,5,1,382.468794013343
48,3,2,1,2,0,2,0,1,1,NaN,0,0.5,2@,2@,1,1,14998.308239,382.485558300001,385.686159207817,387.2584398,387.4335968,1.74743759218291,388.7584806,389.618942073123,3,0.909090909090909,0.0909090909090909,40,5,1,390.618942073123
49,3,2,1,2,0,2,0,1,0,NaN,2,0.5,2@,2@,1,1,14998.308239,390.6263791,394.953704222429,396.4469254,396.233592299999,1.27988807756992,397.9469668,399.203586609661,3,0.911111111111111,0.0888888888888889,41,5,1,400.203586609661
50,3,2,1,2,0,2,0,1,2,NaN,0,0.15,4$,2@,0,0,14998.308239,400.2186164,402.339951447197,403.9123404,404.9250046,2.58505315280308,405.412379900001,406.031126978056,3,0.891304347826087,0.108695652173913,42,5,1,407.031126978056
