subject	name	signal	value
10	Caudate / Putamen R	urpe	-0.26723899435457565
11	Caudate / Putamen R	urpe	-0.0716297189114674
12	Caudate / Putamen R	urpe	-0.03477430034200348
14	Caudate / Putamen R	urpe	-0.18513699388818186
15	Caudate / Putamen R	urpe	0.03814697309612102
17	Caudate / Putamen R	urpe	-0.19989529298516054
18	Caudate / Putamen R	urpe	0.06673628427059619
19	Caudate / Putamen R	urpe	-0.10001835188521382
20	Caudate / Putamen R	urpe	-0.14926111201702116
21	Caudate / Putamen R	urpe	0.03784566406026577
22	Caudate / Putamen R	urpe	0.030729223362973488
23	Caudate / Putamen R	urpe	0.10069983499287721
24	Caudate / Putamen R	urpe	-0.29642717230951754
25	Caudate / Putamen R	urpe	-0.10254157503883507
26	Caudate / Putamen R	urpe	0.025526531901162452
27	Caudate / Putamen R	urpe	-0.03217324459957229
28	Caudate / Putamen R	urpe	0.019314591608492616
29	Caudate / Putamen R	urpe	0.19018433776451396
30	Caudate / Putamen R	urpe	-0.09913050419048858
33	Caudate / Putamen R	urpe	-0.00040311806110902544
34	Caudate / Putamen R	urpe	0.08327968680737001
35	Caudate / Putamen R	urpe	-0.12785592930264342
36	Caudate / Putamen R	urpe	-0.21617967188228313
37	Caudate / Putamen R	urpe	0.07482261831675156
38	Caudate / Putamen R	urpe	-0.22724902265687344
39	Caudate / Putamen R	urpe	-0.21690319740475741
40	Caudate / Putamen R	urpe	-0.010000549785183948
41	Caudate / Putamen R	urpe	-0.09253136680497157
42	Caudate / Putamen R	urpe	-0.12208684014198044
43	Caudate / Putamen R	urpe	-0.05481863460358455
45	Caudate / Putamen R	urpe	-0.02483309489434286
46	Caudate / Putamen R	urpe	-0.06541718650102389
47	Caudate / Putamen R	urpe	0.0025540973229168434
48	Caudate / Putamen R	urpe	-0.18479934364912604
49	Caudate / Putamen R	urpe	-0.14532048171347134
50	Caudate / Putamen R	urpe	-0.09978651401282097
51	Caudate / Putamen R	urpe	-0.3211123818155346
52	Caudate / Putamen R	urpe	-0.04071235651265861
53	Caudate / Putamen R	urpe	-0.032353473582409815
54	Caudate / Putamen R	urpe	-0.1508982478911139
55	Caudate / Putamen R	urpe	-0.19725728897973677
56	Caudate / Putamen R	urpe	-0.224486483197175
57	Caudate / Putamen R	urpe	-0.1744312315873677
58	Caudate / Putamen R	urpe	-0.08778924646640376
59	Caudate / Putamen R	urpe	0.19429807260907958
60	Caudate / Putamen R	urpe	0.02417669289504254
61	Caudate / Putamen R	urpe	-0.10195754259923087
62	Caudate / Putamen R	urpe	0.05236321264602882
63	Caudate / Putamen R	urpe	-0.08105742707410096
64	Caudate / Putamen R	urpe	0.019891615340589357
01	Caudate / Putamen R	surprise	-0.058401346390336416
02	Caudate / Putamen R	surprise	0.01336441791478759
03	Caudate / Putamen R	surprise	-0.030003424068652473
04	Caudate / Putamen R	surprise	-0.07002043477465889
05	Caudate / Putamen R	surprise	0.035423689131156434
06	Caudate / Putamen R	surprise	0.02644537809747996
07	Caudate / Putamen R	surprise	0.004402584236659954
09	Caudate / Putamen R	surprise	-0.011623003008400485
10	Caudate / Putamen R	surprise	-0.008844637319646253
11	Caudate / Putamen R	surprise	0.037371953600969766
12	Caudate / Putamen R	surprise	0.014137688532649578
14	Caudate / Putamen R	surprise	0.021972868143728033
15	Caudate / Putamen R	surprise	-0.03746409119655661
17	Caudate / Putamen R	surprise	-0.00745843504861205
18	Caudate / Putamen R	surprise	-0.06519593327545989
19	Caudate / Putamen R	surprise	-0.17795525792444591
20	Caudate / Putamen R	surprise	0.04795181118047972
21	Caudate / Putamen R	surprise	-0.017165450393345324
22	Caudate / Putamen R	surprise	-0.041806724607387456
23	Caudate / Putamen R	surprise	0.025923070863937737
24	Caudate / Putamen R	surprise	-0.011892331279826602
25	Caudate / Putamen R	surprise	-0.07273315600312846
26	Caudate / Putamen R	surprise	0.21389660175505654
27	Caudate / Putamen R	surprise	0.021718278428236322
28	Caudate / Putamen R	surprise	0.023319608105547264
29	Caudate / Putamen R	surprise	-0.019231742920086833
30	Caudate / Putamen R	surprise	-0.006795974038001644
33	Caudate / Putamen R	surprise	0.012899779236226377
34	Caudate / Putamen R	surprise	-0.0003301994090553955
35	Caudate / Putamen R	surprise	0.11312880725563028
36	Caudate / Putamen R	surprise	-0.031197912937894826
37	Caudate / Putamen R	surprise	-0.011802157844569049
38	Caudate / Putamen R	surprise	0.18795895642653865
39	Caudate / Putamen R	surprise	0.08703374629311872
40	Caudate / Putamen R	surprise	-0.024287045239733678
41	Caudate / Putamen R	surprise	0.06830781403669656
42	Caudate / Putamen R	surprise	-0.029019054988656548
43	Caudate / Putamen R	surprise	0.0018162860909032201
45	Caudate / Putamen R	surprise	0.002965738748786268
46	Caudate / Putamen R	surprise	-0.0027684806487347615
47	Caudate / Putamen R	surprise	-0.0548417382004732
48	Caudate / Putamen R	surprise	-0.05058617771041667
49	Caudate / Putamen R	surprise	0.1013206764060788
50	Caudate / Putamen R	surprise	0.008026115101205912
51	Caudate / Putamen R	surprise	0.007876322625641322
52	Caudate / Putamen R	surprise	-0.045093346317748986
53	Caudate / Putamen R	surprise	0.021151425285818468
54	Caudate / Putamen R	surprise	0.0297420163725979
55	Caudate / Putamen R	surprise	-0.07792473246590045
56	Caudate / Putamen R	surprise	0.10856133136665924
57	Caudate / Putamen R	surprise	-0.041196746005673496
58	Caudate / Putamen R	surprise	0.013706549685446698
59	Caudate / Putamen R	surprise	-0.14167934468798332
60	Caudate / Putamen R	surprise	-0.02505799811030127
61	Caudate / Putamen R	surprise	-0.0050477157866436854
62	Caudate / Putamen R	surprise	0.0349335291916804
63	Caudate / Putamen R	surprise	0.06983466820832475
64	Caudate / Putamen R	surprise	0.0005228585453399652
01	Caudate / Putamen R (2)	rpe	0.22946826771493806
02	Caudate / Putamen R (2)	rpe	0.6186217097930022
03	Caudate / Putamen R (2)	rpe	0.6282115671713439
04	Caudate / Putamen R (2)	rpe	0.0949047939134592
05	Caudate / Putamen R (2)	rpe	0.34248081728694074
06	Caudate / Putamen R (2)	rpe	0.2452195287958256
07	Caudate / Putamen R (2)	rpe	-0.023970801575766625
09	Caudate / Putamen R (2)	rpe	0.04786863110309371
10	Caudate / Putamen R (2)	rpe	0.7594606753541268
11	Caudate / Putamen R (2)	rpe	0.41814819683124715
12	Caudate / Putamen R (2)	rpe	0.3295245978557865
14	Caudate / Putamen R (2)	rpe	0.19788934144247225
15	Caudate / Putamen R (2)	rpe	0.0005992996037353545
17	Caudate / Putamen R (2)	rpe	0.1133791901381344
18	Caudate / Putamen R (2)	rpe	0.4068902148513665
19	Caudate / Putamen R (2)	rpe	0.4208234298282367
20	Caudate / Putamen R (2)	rpe	0.1803091396169856
21	Caudate / Putamen R (2)	rpe	0.3579719534635279
22	Caudate / Putamen R (2)	rpe	0.258730747326817
23	Caudate / Putamen R (2)	rpe	0.11337920724538327
24	Caudate / Putamen R (2)	rpe	0.28865167255330343
25	Caudate / Putamen R (2)	rpe	0.3706176335552473
26	Caudate / Putamen R (2)	rpe	-0.10073437163681817
27	Caudate / Putamen R (2)	rpe	0.5791439626090107
28	Caudate / Putamen R (2)	rpe	0.5477717337704061
29	Caudate / Putamen R (2)	rpe	0.33433405330814864
30	Caudate / Putamen R (2)	rpe	0.3779079737891152
33	Caudate / Putamen R (2)	rpe	0.2405034693557744
34	Caudate / Putamen R (2)	rpe	0.22176003152275198
35	Caudate / Putamen R (2)	rpe	0.35872385460859385
36	Caudate / Putamen R (2)	rpe	0.08558682369730378
37	Caudate / Putamen R (2)	rpe	0.24217369060479108
38	Caudate / Putamen R (2)	rpe	-0.03572031914811218
39	Caudate / Putamen R (2)	rpe	0.16588253595923777
40	Caudate / Putamen R (2)	rpe	0.22932689551622995
41	Caudate / Putamen R (2)	rpe	0.5579802545264274
42	Caudate / Putamen R (2)	rpe	0.41954261181876756
43	Caudate / Putamen R (2)	rpe	0.3858674468026574
45	Caudate / Putamen R (2)	rpe	0.6721235237507721
46	Caudate / Putamen R (2)	rpe	0.1753168206213602
47	Caudate / Putamen R (2)	rpe	0.7595517939241767
48	Caudate / Putamen R (2)	rpe	0.1623541884721254
49	Caudate / Putamen R (2)	rpe	0.4881380957644329
50	Caudate / Putamen R (2)	rpe	0.062383953905581234
51	Caudate / Putamen R (2)	rpe	0.49777201779014874
52	Caudate / Putamen R (2)	rpe	0.4249826241663175
53	Caudate / Putamen R (2)	rpe	0.062013572217516154
54	Caudate / Putamen R (2)	rpe	0.17793991984287155
55	Caudate / Putamen R (2)	rpe	0.2943332514203835
56	Caudate / Putamen R (2)	rpe	0.5316905349027365
57	Caudate / Putamen R (2)	rpe	0.0024945125272183974
58	Caudate / Putamen R (2)	rpe	0.42808561690416397
59	Caudate / Putamen R (2)	rpe	0.10397629648685411
60	Caudate / Putamen R (2)	rpe	0.030004503708499084
61	Caudate / Putamen R (2)	rpe	0.24171944856016558
62	Caudate / Putamen R (2)	rpe	0.26262455893065634
63	Caudate / Putamen R (2)	rpe	-0.07214823043957602
64	Caudate / Putamen R (2)	rpe	0.4344253618563276
01	Caudate / Putamen R (2)	urpe	-0.21698567319399445
02	Caudate / Putamen R (2)	urpe	-0.43383008660173455
03	Caudate / Putamen R (2)	urpe	-0.28212186279186946
04	Caudate / Putamen R (2)	urpe	-0.3164040550925122
05	Caudate / Putamen R (2)	urpe	-0.3520334757075467
06	Caudate / Putamen R (2)	urpe	-0.10308572399882819
07	Caudate / Putamen R (2)	urpe	0.012272314613498262
09	Caudate / Putamen R (2)	urpe	-0.3596161135742813
10	Caudate / Putamen R (2)	urpe	-0.4024579565558194
11	Caudate / Putamen R (2)	urpe	-0.11304024309950668
12	Caudate / Putamen R (2)	urpe	0.012757150396681113
14	Caudate / Putamen R (2)	urpe	-0.3277589868056176
15	Caudate / Putamen R (2)	urpe	-0.03419700111336126
17	Caudate / Putamen R (2)	urpe	-0.23939496861293308
18	Caudate / Putamen R (2)	urpe	-0.08481680425974272
19	Caudate / Putamen R (2)	urpe	-0.12622915033146326
20	Caudate / Putamen R (2)	urpe	-0.28700808683258533
21	Caudate / Putamen R (2)	urpe	-0.06591880470436774
22	Caudate / Putamen R (2)	urpe	0.03905457903966808
23	Caudate / Putamen R (2)	urpe	-0.09030748888304364
24	Caudate / Putamen R (2)	urpe	-0.44583344870119446
25	Caudate / Putamen R (2)	urpe	-0.05102234234747292
26	Caudate / Putamen R (2)	urpe	-0.008635390490616417
27	Caudate / Putamen R (2)	urpe	0.014065373071822424
28	Caudate / Putamen R (2)	urpe	-0.03213282566623873
29	Caudate / Putamen R (2)	urpe	0.22707232928594404
30	Caudate / Putamen R (2)	urpe	-0.33173272088970407
33	Caudate / Putamen R (2)	urpe	-0.040265325684612475
34	Caudate / Putamen R (2)	urpe	-0.15286297151639397
35	Caudate / Putamen R (2)	urpe	-0.18568463591781048
36	Caudate / Putamen R (2)	urpe	-0.11169639553807298
37	Caudate / Putamen R (2)	urpe	-0.09565802850121724
38	Caudate / Putamen R (2)	urpe	-0.11957989311690437
39	Caudate / Putamen R (2)	urpe	-0.4017125953687528
40	Caudate / Putamen R (2)	urpe	-0.04695442683694832
41	Caudate / Putamen R (2)	urpe	-0.16544681887987087
42	Caudate / Putamen R (2)	urpe	-0.19802142227225497
43	Caudate / Putamen R (2)	urpe	-0.20273116080936146
45	Caudate / Putamen R (2)	urpe	-0.33866135617245163
46	Caudate / Putamen R (2)	urpe	-0.16095188268061195
47	Caudate / Putamen R (2)	urpe	-0.1621626182702693
48	Caudate / Putamen R (2)	urpe	-0.2872050935104891
49	Caudate / Putamen R (2)	urpe	-0.534689190489319
50	Caudate / Putamen R (2)	urpe	-0.28177634970259186
51	Caudate / Putamen R (2)	urpe	-0.32867050496099093
52	Caudate / Putamen R (2)	urpe	-0.2715072475892298
53	Caudate / Putamen R (2)	urpe	-0.10797923971036825
54	Caudate / Putamen R (2)	urpe	-0.5264020216039907
55	Caudate / Putamen R (2)	urpe	-0.49432330036154654
56	Caudate / Putamen R (2)	urpe	-0.11502876351441955
57	Caudate / Putamen R (2)	urpe	-0.24403275458137483
58	Caudate / Putamen R (2)	urpe	-0.33836829086827663
59	Caudate / Putamen R (2)	urpe	0.003275813664800981
60	Caudate / Putamen R (2)	urpe	-0.0675285336661199
61	Caudate / Putamen R (2)	urpe	-0.18578973567408477
62	Caudate / Putamen R (2)	urpe	-0.08789651081236852
63	Caudate / Putamen R (2)	urpe	-0.0009061351269029469
64	Caudate / Putamen R (2)	urpe	0.042665392254015645
01	Caudate / Putamen R (2)	surprise	-0.09233803382004616
02	Caudate / Putamen R (2)	surprise	-0.05667124291453331
03	Caudate / Putamen R (2)	surprise	-0.07829381352822522
04	Caudate / Putamen R (2)	surprise	0.019802202525113985
05	Caudate / Putamen R (2)	surprise	0.12193678286708919
06	Caudate / Putamen R (2)	surprise	0.04336013895257392
07	Caudate / Putamen R (2)	surprise	0.06071418401215526
09	Caudate / Putamen R (2)	surprise	0.08932997419236753
10	Caudate / Putamen R (2)	surprise	-0.023564096339123895
11	Caudate / Putamen R (2)	surprise	0.028219159481315207
12	Caudate / Putamen R (2)	surprise	-0.04953285126354049
14	Caudate / Putamen R (2)	surprise	0.022238882478606163
15	Caudate / Putamen R (2)	surprise	-0.0018556793569803717
17	Caudate / Putamen R (2)	surprise	0.0890587052641162
18	Caudate / Putamen R (2)	surprise	-0.04868186204102607
19	Caudate / Putamen R (2)	surprise	-0.14239387424574185
20	Caudate / Putamen R (2)	surprise	0.013364446186850608
21	Caudate / Putamen R (2)	surprise	-0.04826780575035952
22	Caudate / Putamen R (2)	surprise	-0.0902675254336611
23	Caudate / Putamen R (2)	surprise	-0.006386816817035608
24	Caudate / Putamen R (2)	surprise	-0.053976913777768504
25	Caudate / Putamen R (2)	surprise	-0.09490840114484031
26	Caudate / Putamen R (2)	surprise	0.29393670926067333
27	Caudate / Putamen R (2)	surprise	0.15072690522815502
28	Caudate / Putamen R (2)	surprise	0.03034606420842898
29	Caudate / Putamen R (2)	surprise	0.0011412328738807835
30	Caudate / Putamen R (2)	surprise	-0.019144448639025584
33	Caudate / Putamen R (2)	surprise	0.022159705467289487
34	Caudate / Putamen R (2)	surprise	-0.040647045546712605
35	Caudate / Putamen R (2)	surprise	0.03282206531531258
36	Caudate / Putamen R (2)	surprise	-0.024039498198293412
37	Caudate / Putamen R (2)	surprise	-0.012883171696423579
38	Caudate / Putamen R (2)	surprise	0.13804265753756875
39	Caudate / Putamen R (2)	surprise	0.036406844007106406
40	Caudate / Putamen R (2)	surprise	-0.02107897940894916
41	Caudate / Putamen R (2)	surprise	0.03408824277975776
42	Caudate / Putamen R (2)	surprise	0.0006126252107259505
43	Caudate / Putamen R (2)	surprise	-0.10968582333906463
45	Caudate / Putamen R (2)	surprise	-0.047020904649815794
46	Caudate / Putamen R (2)	surprise	0.05900861056422097
47	Caudate / Putamen R (2)	surprise	-0.15883357144516377
48	Caudate / Putamen R (2)	surprise	-0.022753166752556266
49	Caudate / Putamen R (2)	surprise	0.024359055230299766
50	Caudate / Putamen R (2)	surprise	-0.0599466365848327
51	Caudate / Putamen R (2)	surprise	-0.01201826568832844
52	Caudate / Putamen R (2)	surprise	-0.024489163055613973
53	Caudate / Putamen R (2)	surprise	-0.024466653969226183
54	Caudate / Putamen R (2)	surprise	0.03125993026977605
55	Caudate / Putamen R (2)	surprise	-0.09953741066814137
56	Caudate / Putamen R (2)	surprise	0.3223355918169459
57	Caudate / Putamen R (2)	surprise	-0.051120339915189564
58	Caudate / Putamen R (2)	surprise	0.09137905020753632
59	Caudate / Putamen R (2)	surprise	-0.04529293536944741
60	Caudate / Putamen R (2)	surprise	-0.01858853572086792
61	Caudate / Putamen R (2)	surprise	-0.012715661828141968
62	Caudate / Putamen R (2)	surprise	0.08920360882132497
63	Caudate / Putamen R (2)	surprise	0.09227249896845413
64	Caudate / Putamen R (2)	surprise	-0.0010831222289891143
01	Cingulate Gyrus L	rpe	0.2126537010169404
02	Cingulate Gyrus L	rpe	0.6836602053246859
03	Cingulate Gyrus L	rpe	1.1243718832164804
04	Cingulate Gyrus L	rpe	0.28055287316850736
05	Cingulate Gyrus L	rpe	0.904673408552487
06	Cingulate Gyrus L	rpe	0.29018900906530476
07	Cingulate Gyrus L	rpe	-0.33358847355656057
09	Cingulate Gyrus L	rpe	0.4278565111858708
10	Cingulate Gyrus L	rpe	1.133361516311066
11	Cingulate Gyrus L	rpe	0.8185500070592492
12	Cingulate Gyrus L	rpe	0.016283996156480792
14	Cingulate Gyrus L	rpe	0.15496103615498352
15	Cingulate Gyrus L	rpe	0.31032302712961846
17	Cingulate Gyrus L	rpe	-0.04393474326044754
18	Cingulate Gyrus L	rpe	0.504251354859163
19	Cingulate Gyrus L	rpe	0.6512901874049283
20	Cingulate Gyrus L	rpe	0.03848447412809372
21	Cingulate Gyrus L	rpe	0.5552577530803959
22	Cingulate Gyrus L	rpe	0.21621674241542818
23	Cingulate Gyrus L	rpe	0.017861124016436285
24	Cingulate Gyrus L	rpe	0.4643731328303958
25	Cingulate Gyrus L	rpe	0.8503495527976105
26	Cingulate Gyrus L	rpe	-0.390511705841019
27	Cingulate Gyrus L	rpe	0.43962111750893607
28	Cingulate Gyrus L	rpe	0.29285836621155986
29	Cingulate Gyrus L	rpe	0.5578960670490103
30	Cingulate Gyrus L	rpe	0.7085255477163986
33	Cingulate Gyrus L	rpe	-0.057214497413790394
34	Cingulate Gyrus L	rpe	0.07985811768806815
35	Cingulate Gyrus L	rpe	0.19872535974763475
36	Cingulate Gyrus L	rpe	0.3202939019975504
37	Cingulate Gyrus L	rpe	0.21990325769908145
38	Cingulate Gyrus L	rpe	-0.19028067887193093
39	Cingulate Gyrus L	rpe	0.20502708477948337
40	Cingulate Gyrus L	rpe	-0.1416144036720713
41	Cingulate Gyrus L	rpe	0.62763392285944
42	Cingulate Gyrus L	rpe	0.14351135161670106
43	Cingulate Gyrus L	rpe	0.4647734001132615
45	Cingulate Gyrus L	rpe	0.7126665647915843
46	Cingulate Gyrus L	rpe	-0.029138710136736197
47	Cingulate Gyrus L	rpe	0.8984884378765415
48	Cingulate Gyrus L	rpe	0.5138966110627995
49	Cingulate Gyrus L	rpe	0.17969173122746745
50	Cingulate Gyrus L	rpe	0.10555172949591944
51	Cingulate Gyrus L	rpe	0.5729659511701263
52	Cingulate Gyrus L	rpe	0.4252817592121747
53	Cingulate Gyrus L	rpe	-0.10516736419465353
54	Cingulate Gyrus L	rpe	0.3500913334176622
55	Cingulate Gyrus L	rpe	0.570388568494961
56	Cingulate Gyrus L	rpe	0.31747380583407514
57	Cingulate Gyrus L	rpe	-0.35507494887713986
58	Cingulate Gyrus L	rpe	0.634064633747202
59	Cingulate Gyrus L	rpe	0.12875970630573427
60	Cingulate Gyrus L	rpe	0.12681566292572527
61	Cingulate Gyrus L	rpe	0.46346382498245
62	Cingulate Gyrus L	rpe	-0.32459832436568764
63	Cingulate Gyrus L	rpe	-0.5830032335910594
64	Cingulate Gyrus L	rpe	0.483044443743274
01	Cingulate Gyrus L	urpe	-0.027290336400903965
02	Cingulate Gyrus L	urpe	-0.5961326520248034
03	Cingulate Gyrus L	urpe	-0.3106003077333141
04	Cingulate Gyrus L	urpe	-0.9312181743471724
05	Cingulate Gyrus L	urpe	-0.5512385798223502
06	Cingulate Gyrus L	urpe	-0.2140122639730735
07	Cingulate Gyrus L	urpe	-0.15371927548032957
09	Cingulate Gyrus L	urpe	-0.7373210862339988
10	Cingulate Gyrus L	urpe	-0.3830809512978769
11	Cingulate Gyrus L	urpe	-0.2140286543350212
12	Cingulate Gyrus L	urpe	-0.23883380840886217
14	Cingulate Gyrus L	urpe	-0.6004215489921019
15	Cingulate Gyrus L	urpe	0.2939594404144724
17	Cingulate Gyrus L	urpe	-0.4537588728571256
18	Cingulate Gyrus L	urpe	-0.36466090036442744
19	Cingulate Gyrus L	urpe	-0.16750328295230277
20	Cingulate Gyrus L	urpe	-0.5503877660881864
21	Cingulate Gyrus L	urpe	-0.0008734333263394876
22	Cingulate Gyrus L	urpe	0.1422198735846711
23	Cingulate Gyrus L	urpe	0.2092356187540877
24	Cingulate Gyrus L	urpe	-0.5742140855216633
25	Cingulate Gyrus L	urpe	-0.06521290424787812
26	Cingulate Gyrus L	urpe	-0.06227148793840349
27	Cingulate Gyrus L	urpe	-0.15597354208116823
28	Cingulate Gyrus L	urpe	-0.19577125532058512
29	Cingulate Gyrus L	urpe	0.2916509381940746
30	Cingulate Gyrus L	urpe	-0.2784456388899394
33	Cingulate Gyrus L	urpe	-0.18371282438796682
34	Cingulate Gyrus L	urpe	-0.0805569845991347
35	Cingulate Gyrus L	urpe	-0.02696014202799105
36	Cingulate Gyrus L	urpe	-0.31122489571507067
37	Cingulate Gyrus L	urpe	-0.017033850772230866
38	Cingulate Gyrus L	urpe	-0.4309887400839672
39	Cingulate Gyrus L	urpe	-0.46264263514140425
40	Cingulate Gyrus L	urpe	-0.04898577859575734
41	Cingulate Gyrus L	urpe	-0.3468275066112663
42	Cingulate Gyrus L	urpe	-0.07391656928341195
43	Cingulate Gyrus L	urpe	-0.22963891398059835
45	Cingulate Gyrus L	urpe	-0.5082181526951908
46	Cingulate Gyrus L	urpe	-0.15613312781929245
47	Cingulate Gyrus L	urpe	-0.1888312668691466
48	Cingulate Gyrus L	urpe	-0.2735361822620582
49	Cingulate Gyrus L	urpe	-0.41148136110385086
50	Cingulate Gyrus L	urpe	-0.16322272962844503
51	Cingulate Gyrus L	urpe	-0.8221618629553739
52	Cingulate Gyrus L	urpe	-0.1851064678715745
53	Cingulate Gyrus L	urpe	-0.04855715725395842
54	Cingulate Gyrus L	urpe	-0.22695514228575853
55	Cingulate Gyrus L	urpe	-0.5628406447363598
56	Cingulate Gyrus L	urpe	0.10089186505289473
57	Cingulate Gyrus L	urpe	-0.11179940586617773
58	Cingulate Gyrus L	urpe	-0.2543314547329928
59	Cingulate Gyrus L	urpe	0.11393312331910925
60	Cingulate Gyrus L	urpe	-0.08106872350309297
61	Cingulate Gyrus L	urpe	-0.2756153918602403
62	Cingulate Gyrus L	urpe	-0.11526462490588402
63	Cingulate Gyrus L	urpe	-0.511203305259839
64	Cingulate Gyrus L	urpe	0.04001326235224896
01	Cingulate Gyrus L	surprise	-0.18073982714228182
02	Cingulate Gyrus L	surprise	0.0587805110722784
03	Cingulate Gyrus L	surprise	-0.16031655949458648
04	Cingulate Gyrus L	surprise	-0.1173319047350971
05	Cingulate Gyrus L	surprise	0.2484978908385702
06	Cingulate Gyrus L	surprise	0.07244113407794633
07	Cingulate Gyrus L	surprise	0.009498570354246574
09	Cingulate Gyrus L	surprise	0.09603699532779342
10	Cingulate Gyrus L	surprise	0.00589542048437458
11	Cingulate Gyrus L	surprise	0.14686055269402287
12	Cingulate Gyrus L	surprise	-0.0015287906783090911
14	Cingulate Gyrus L	surprise	0.011595477683563135
15	Cingulate Gyrus L	surprise	-0.10400295781516851
17	Cingulate Gyrus L	surprise	-0.08088035841381228
18	Cingulate Gyrus L	surprise	-0.20382306853381435
19	Cingulate Gyrus L	surprise	-0.45266870000388276
20	Cingulate Gyrus L	surprise	0.0003290387841104866
21	Cingulate Gyrus L	surprise	0.05494795756974531
22	Cingulate Gyrus L	surprise	0.16021685773224378
23	Cingulate Gyrus L	surprise	0.002751311302053849
24	Cingulate Gyrus L	surprise	0.07553401309507472
25	Cingulate Gyrus L	surprise	-0.04718946663183563
26	Cingulate Gyrus L	surprise	0.5146422041226054
27	Cingulate Gyrus L	surprise	0.12385964761943917
28	Cingulate Gyrus L	surprise	0.039645694484128746
29	Cingulate Gyrus L	surprise	-0.004929052373309513
30	Cingulate Gyrus L	surprise	0.009548428623151525
33	Cingulate Gyrus L	surprise	0.038159910252045126
34	Cingulate Gyrus L	surprise	0.10511161206103842
35	Cingulate Gyrus L	surprise	0.2000408251741415
36	Cingulate Gyrus L	surprise	-0.15278501167833763
37	Cingulate Gyrus L	surprise	-0.01703383003138286
38	Cingulate Gyrus L	surprise	0.31405469222810156
39	Cingulate Gyrus L	surprise	0.04212715743330786
40	Cingulate Gyrus L	surprise	0.012863553049351367
41	Cingulate Gyrus L	surprise	0.17924500714789054
42	Cingulate Gyrus L	surprise	-0.08765549348288623
43	Cingulate Gyrus L	surprise	-0.04461836014458007
