source	name	signal	mean	sem	t	p	dz	cov_pos	cov_neg	p_holm
model2	Caudate / Putamen R	rpe	0.2329142103067354	0.022768037073859805	10.229876627096077	1.6240105856580533e-14	1.3432486084990363	1.0	0.0	9.74406351394832e-14
model2	Caudate / Putamen R	urpe	-0.0793375496367064	0.01528646886456997	-5.190050778868235	2.912741454865504e-06	-0.6814870541340127	0.0	0.42629140209370175	8.738224364596512e-06
model2	Caudate / Putamen R	surprise	0.0030091334246746407	0.007851335891717454	0.38326387587735744	0.7029498453440913	0.05032501238544728	0.0	0.0	1.0
model2	Caudate / Putamen R (2)	rpe	0.2372557816272733	0.02597830499107599	9.132843028395227	9.37529522243774e-13	1.199201039926363	0.7815252957462875	0.0	4.687647611218871e-12
model2	Caudate / Putamen R (2)	urpe	-0.1335526053730359	0.017624047602947335	-7.577862269885234	3.463167546304458e-10	-0.9950220633609101	0.0	1.0	1.3852670185217832e-09
model2	Caudate / Putamen R (2)	surprise	0.0056713508793589116	0.008978819982682407	0.6316365502702289	0.5301495374123069	0.08293794227980457	0.0	0.0	1.0
