subject	name	signal	value
26	Caudate / Putamen R (2)	rpe	-0.2610549620460682
27	Caudate / Putamen R (2)	rpe	0.4015570682592765
28	Caudate / Putamen R (2)	rpe	0.274041133469723
29	Caudate / Putamen R (2)	rpe	0.23099779901399595
30	Caudate / Putamen R (2)	rpe	0.33406459042197445
33	Caudate / Putamen R (2)	rpe	0.09510577353978873
34	Caudate / Putamen R (2)	rpe	0.0777620891818505
35	Caudate / Putamen R (2)	rpe	0.1936523283694887
36	Caudate / Putamen R (2)	rpe	0.2200782622613406
37	Caudate / Putamen R (2)	rpe	0.20127567930984835
38	Caudate / Putamen R (2)	rpe	-0.06560646292775824
39	Caudate / Putamen R (2)	rpe	0.2648536388758524
40	Caudate / Putamen R (2)	rpe	0.03193861022470815
41	Caudate / Putamen R (2)	rpe	0.609377817717052
42	Caudate / Putamen R (2)	rpe	0.23522403969695796
43	Caudate / Putamen R (2)	rpe	0.27583378499393446
45	Caudate / Putamen R (2)	rpe	0.39185121383923577
46	Caudate / Putamen R (2)	rpe	0.0738859081205478
47	Caudate / Putamen R (2)	rpe	0.4916684167044683
48	Caudate / Putamen R (2)	rpe	0.2768921133143788
49	Caudate / Putamen R (2)	rpe	0.3620574807075842
50	Caudate / Putamen R (2)	rpe	0.06858387864297323
51	Caudate / Putamen R (2)	rpe	0.5584163225818392
52	Caudate / Putamen R (2)	rpe	0.3166958596383302
53	Caudate / Putamen R (2)	rpe	0.1081730949180998
54	Caudate / Putamen R (2)	rpe	0.2169149085186175
55	Caudate / Putamen R (2)	rpe	0.42471858730211176
56	Caudate / Putamen R (2)	rpe	0.20245838693510493
57	Caudate / Putamen R (2)	rpe	0.0967735914698825
58	Caudate / Putamen R (2)	rpe	0.43102577249109425
59	Caudate / Putamen R (2)	rpe	0.037675482720775574
60	Caudate / Putamen R (2)	rpe	0.06163657495153083
61	Caudate / Putamen R (2)	rpe	0.2649440245946159
62	Caudate / Putamen R (2)	rpe	-0.015487055996117357
63	Caudate / Putamen R (2)	rpe	-0.23335108420269832
64	Caudate / Putamen R (2)	rpe	0.33427104933809787
01	Caudate / Putamen R (2)	urpe	-0.06835089369221761
02	Caudate / Putamen R (2)	urpe	-0.3620580550203528
03	Caudate / Putamen R (2)	urpe	-0.1678757660664006
04	Caudate / Putamen R (2)	urpe	-0.4446282367490245
05	Caudate / Putamen R (2)	urpe	-0.23425120407792338
06	Caudate / Putamen R (2)	urpe	-0.11491691710394983
07	Caudate / Putamen R (2)	urpe	-0.04234596006613731
09	Caudate / Putamen R (2)	urpe	-0.35114322703823114
10	Caudate / Putamen R (2)	urpe	-0.2812390639272026
11	Caudate / Putamen R (2)	urpe	-0.08902716068545981
12	Caudate / Putamen R (2)	urpe	-0.03601061162059857
14	Caudate / Putamen R (2)	urpe	-0.2998404882457714
15	Caudate / Putamen R (2)	urpe	0.028617000536730493
17	Caudate / Putamen R (2)	urpe	-0.22033529076467243
18	Caudate / Putamen R (2)	urpe	-0.0587748071657203
19	Caudate / Putamen R (2)	urpe	-0.13123074246391916
20	Caudate / Putamen R (2)	urpe	-0.2558790012894709
21	Caudate / Putamen R (2)	urpe	0.004672415675653117
22	Caudate / Putamen R (2)	urpe	0.06786534410032026
23	Caudate / Putamen R (2)	urpe	-0.0023843771801938204
24	Caudate / Putamen R (2)	urpe	-0.3610455305207582
25	Caudate / Putamen R (2)	urpe	-0.07531431269453209
26	Caudate / Putamen R (2)	urpe	-0.024049652241586242
27	Caudate / Putamen R (2)	urpe	-0.03668912738584496
28	Caudate / Putamen R (2)	urpe	-0.0059794781181957855
29	Caudate / Putamen R (2)	urpe	0.19031334606178668
30	Caudate / Putamen R (2)	urpe	-0.16354196168518112
33	Caudate / Putamen R (2)	urpe	-0.04114315034771174
34	Caudate / Putamen R (2)	urpe	0.010813877295789573
35	Caudate / Putamen R (2)	urpe	-0.14649388766402455
36	Caudate / Putamen R (2)	urpe	-0.1817579497108063
37	Caudate / Putamen R (2)	urpe	0.02489348678414481
38	Caudate / Putamen R (2)	urpe	-0.20321063809663475
39	Caudate / Putamen R (2)	urpe	-0.2936842401851586
40	Caudate / Putamen R (2)	urpe	-0.05509111588027027
41	Caudate / Putamen R (2)	urpe	-0.17061098530444063
42	Caudate / Putamen R (2)	urpe	-0.15046887546566007
43	Caudate / Putamen R (2)	urpe	-0.13259639586939373
45	Caudate / Putamen R (2)	urpe	-0.178028523102791
46	Caudate / Putamen R (2)	urpe	-0.06820378201373406
47	Caudate / Putamen R (2)	urpe	-0.09933720315454263
48	Caudate / Putamen R (2)	urpe	-0.2133047046410663
49	Caudate / Putamen R (2)	urpe	-0.2804661461896831
50	Caudate / Putamen R (2)	urpe	-0.13338519240263189
